Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000020087.6	Tysnd1	4.17606885822261	3.93495256503582	4.56890099602009	0.273287683989419
ENSMUSG00000047921.18	Trappc9	2.49995474974128	2.23049504040136	2.10253435116258	0
ENSMUSG00000025793.18	Hgs	4.14402270734886	4.29065693361229	4.24033457202448	0.0369669254456485
ENSMUSG00000030465.20	Psd3	0.533031000200354	0.755584723407496	0.267425167162225	0.193247098458139
ENSMUSG00000021156.18	Zmynd11	3.37579373796834	3.59805461987717	3.33166411177254	0.391039103928435
ENSMUSG00000037933.17	Bicd2	3.87273299722757	3.9711171129038	4.16389335812464	0
ENSMUSG00000026938.11	Fcna	5.83600375620159	6.16394101897285	6.28464348242916	0
ENSMUSG00000001552.15	Jup	4.97240290050389	5.38628549395272	5.17462787510954	0.195804166862434
ENSMUSG00000033544.7	Angptl1	-0.0106401910969616	-0.441089762310704	-0.000337340570662992	0.113778971512234
ENSMUSG00000052676.17	Zmat1	1.41203207714049	1.81202470490329	0.9019660062775	0.500263096855758
ENSMUSG00000023064.5	Sncg	10.0017822029457	9.81132767874493	9.84182130157412	0.0031276007990205
ENSMUSG00000058056.17	Palld	3.17657347325234	2.87538812172683	3.02201187426857	0.0587153733445855
ENSMUSG00000028268.15	Gbp3	3.22843967629687	2.95670789870273	3.13253345681301	0.0641089916587336
ENSMUSG00000030483.15	Cyp2b10	-2.48316522052872	-1.89758802025869	-2.59368140258641	0
ENSMUSG00000029725.11	Ppp1r35	3.60852144327401	3.45110550823995	3.8759199223639	0.1663300268712
ENSMUSG00000039089.16	L3mbtl3	1.12127966488222	1.45464372402258	1.01931215482923	0.467930193796954
ENSMUSG00000028180.19	Zranb2	3.88311554280109	4.05732100137851	3.71182849381854	0.254331180344671
ENSMUSG00000050148.10	Ubqln2	4.03912315993308	4.31768730922227	4.01921386664516	0.470658658384941
ENSMUSG00000027533.11	Fabp5	5.18608089707168	4.86208212375274	5.10846335999406	0.121070554260237
ENSMUSG00000023031.9	Cela1	3.86873977629294	3.20778773246876	3.54711169919708	0.397593469118248
ENSMUSG00000008845.10	Cd163	4.25910586434768	4.78226544438394	4.44713006088412	0.155790616288284
ENSMUSG00000019951.11	Uhrf1bp1l	2.78851976649633	3.21829258538811	3.25091813111471	0
ENSMUSG00000017677.12	Wsb1	3.66924888856959	3.98233315789126	3.37093958472809	0.420925761642618
ENSMUSG00000028407.5	Smim27	3.72854251019093	3.52804476314281	3.53528902847447	0.00175106636389226
ENSMUSG00000029535.5	Triap1	4.77002636892514	4.53598891867207	4.97646952205142	0.298874355643353
ENSMUSG00000021474.10	Sfxn1	4.02381408889399	4.54651823939691	4.10306583812436	0.737759342596081
ENSMUSG00000021218.11	Gdi2	4.91651347507131	5.05424195020684	4.93173776746991	0.123849801969961
ENSMUSG00000037999.14	Arap2	0.847079260202703	0.679910560455142	0.69020216573257	0.00145057487925606
ENSMUSG00000029860.17	Zyx	4.17700965029115	4.29861560394368	4.31207070379159	0
ENSMUSG00000008393.10	Carhsp1	6.27807270475754	6.00197735969367	6.32393868450975	0.44627030125617
ENSMUSG00000038024.18	Dennd4c	2.11236387824882	2.39916924202037	1.96352296049697	0.328598964652731
ENSMUSG00000023805.18	Synj2	1.20724385964767	1.77812293148656	1.72962251434745	0.0419904701508533
ENSMUSG00000050310.10	Rictor	0.872750166323928	1.10987566312265	0.626029009520598	0.263665428096116
ENSMUSG00000075232.7	Amd1	3.82436774425478	2.93822631913243	3.3173174179543	0.450375549036169
ENSMUSG00000026162.9	Nhej1	1.77254552964594	1.34601871581074	1.63391739506869	0.330905119336844
ENSMUSG00000047777.10	Phf13	2.57450706211315	2.84887155350525	2.56015303016787	0.382883758471769
ENSMUSG00000022905.13	Kpna1	2.5298946072872	2.45263345707094	2.62617173138859	0.0550486764384023
ENSMUSG00000026575.16	Nme7	0.765093043118001	0.476732223604535	0.373850609744769	0
ENSMUSG00000025076.13	Casp7	2.14638103613039	2.05458271431005	2.16687440632842	0.0401201306524585
ENSMUSG00000061559.16	Wdr61	2.84054531125232	2.72807786177863	2.8387579115309	0.0666087034335002
ENSMUSG00000060224.5	Pyroxd2	1.26653907675527	1.37493351778204	1.14074823361944	0.0443639931185496
ENSMUSG00000028860.14	Sytl1	-0.945687959663107	-1.1298100152456	-1.50193993674687	0
ENSMUSG00000029403.15	Cdkl2	2.04234378919785	1.80839255456389	1.56874069496713	0
ENSMUSG00000015843.11	Rxrg	3.24524463291221	2.62265731398487	2.97784321159067	0.202270877191426
ENSMUSG00000037190.13	Cyb561d2	2.23920118696489	1.75740939226454	2.25797046164741	0.850756030068727
ENSMUSG00000059714.14	Flot1	5.19374469160453	5.05630697885594	5.36113968068502	0.0574845405890573
ENSMUSG00000094910.2	D430019H16Rik	2.02486078806292	0.793969784547686	1.33615092019084	0.243248500809733
ENSMUSG00000047182.7	Irs3	4.49121139148864	4.42121542000522	5.00597449691227	0.0624266617518709
ENSMUSG00000006205.14	Htra1	5.92228309570124	5.66120656401046	5.97524465570348	0.155287847301474
