Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Young_GElaS
ENSMUSG00000025354.6	Dnajc14	2.30427985479227	2.40162168788088	2.40759322466207	0
ENSMUSG00000019878.9	Hsf2	1.70096400993597	1.88193201942979	1.59319566943099	0.0843099816998908
ENSMUSG00000079317.11	Trappc2	0.478377023864669	0.500129348176888	0.958097692610048	0
ENSMUSG00000024539.18	Ptpn2	2.10344989786621	1.94465976286724	2.15462408787495	0.0542746966521744
ENSMUSG00000046688.15	Tifa	1.99920876697954	1.45992874411533	1.36521351041148	0
ENSMUSG00000074406.6	Zfp628	1.08121480636013	1.14993800923499	1.18091567628926	0
ENSMUSG00000021831.10	Ero1a	1.48643939015295	1.67272736626585	1.61757029685056	0.00981618469151084
ENSMUSG00000026200.14	Glb1l	-0.0728601630720258	-0.15681019761947	-0.391711375260076	0
ENSMUSG00000037845.15	Fdxacb1	0.941322593467217	0.880697077630329	1.18608780525843	0.0468434007816064
ENSMUSG00000058594.16	Fbh1	2.17649666484438	2.26181240470765	2.18235258163067	0.028262767084333
ENSMUSG00000022913.17	Psmg1	3.78595755360194	3.69687994849337	3.96426525387561	0.0872781229214939
ENSMUSG00000042650.4	Alkbh5	3.4682691092673	3.58076758696641	3.44426979315127	0.0460781817029179
ENSMUSG00000024831.15	Ighmbp2	-0.0428240583219723	-0.00778701076667403	-0.109145360607541	0.00430868777070905
ENSMUSG00000018189.13	Uchl5	2.54986286626883	2.65508432253889	2.70007540265272	0
ENSMUSG00000038369.15	Ncoa6	1.01605026716153	1.09950194733067	0.932486353794258	0.0394617340851823
ENSMUSG00000028572.14	Hook1	2.51962523089274	2.65816214120588	2.54253961543919	0.0384383306540784
ENSMUSG00000045314.6	Sowahb	0.612114709398423	0.705887886101256	0.77294462510014	0
ENSMUSG00000048668.17	Rhno1	0.0997378340685452	0.068660377108056	-0.267083305753081	0
ENSMUSG00000028854.10	Slc9a1	1.34157857240578	1.23292742811362	1.18454027535876	0
ENSMUSG00000054422.8	Fabp1	12.6471555364291	12.70960981511	12.4668978176185	0.0115763966332314
ENSMUSG00000040725.14	Hnrnpul1	3.00578043354858	3.091199892032	3.24376655303781	0
ENSMUSG00000032077.6	Bud13	0.435182147061042	0.391357255723662	0.397876042110275	0.000193060307736204
ENSMUSG00000005102.14	Eif2ak4	0.175727307196416	0.086648046930716	0.0313170517966206	0
ENSMUSG00000025817.13	Nudt5	1.50065938389382	1.42261398833658	1.58121642666662	0.0417518365896451
ENSMUSG00000062619.7	2310039H08Rik	5.23321963880878	5.40500525244337	5.36050076964814	0.0102575731572896
ENSMUSG00000024986.13	Hhex	3.95708507968678	3.58863406919446	4.24076549358631	0.209147340846331
ENSMUSG00000035021.14	Baz1a	0.45033933517595	0.574668935638666	0.207487337962305	0.0322721700161772
ENSMUSG00000039304.12	Tnfsf10	-0.0117162090645323	-0.0403327573414213	0.515028739925154	0.0131750394897996
ENSMUSG00000014773.14	Dll1	0.32833923264626	0.27164648000063	0.223543151042518	0
ENSMUSG00000010362.10	Rdm1	1.94777746350752	1.88654759126955	1.91214622828428	0.00136552358474537
ENSMUSG00000028820.14	Sfpq	3.8269391013443	3.65253328807252	3.82162911641477	0.0666625016941
ENSMUSG00000014852.17	Adamts13	0.276772974090602	0.366705784776256	0.132223829033069	0.0144814792815801
ENSMUSG00000024067.15	Dpy30	3.50660991499108	3.68708949974429	3.97917069679754	0
ENSMUSG00000034926.4	Dhcr24	6.66894400372215	6.86163614351113	7.71492789756933	0
ENSMUSG00000075600.4	Zc3h3	0.752969734557713	0.786281263313696	0.53969357356895	0.011663164793521
ENSMUSG00000002660.9	Clpp	5.30871027804841	5.13609879683297	5.38302227454525	0.0852769834670437
ENSMUSG00000050199.14	Lgr4	3.12306022265857	2.99529547306246	2.87809307275033	0
ENSMUSG00000074657.6	Kif5a	-0.320003491621903	-0.424832423844476	-1.10016577887429	0
ENSMUSG00000036376.4	Abt1	1.22807200865154	1.36549436873963	1.37422554087137	0
ENSMUSG00000026082.12	Rev1	1.21435209722716	1.01943967368433	1.17108418982069	0.0333870859824301
ENSMUSG00000030795.19	Fus	3.54420654478555	3.41688543193161	3.67607458075703	0.0690268279757513
ENSMUSG00000028643.12	Svbp	2.30754167691813	2.3495922580466	2.33896551304696	0.000239058555786663
ENSMUSG00000094441.3	Zfp955a	0.927121897671695	0.885497900406631	0.843992901820382	0
ENSMUSG00000021911.17	Parg	1.23108449141889	1.14511560465809	1.23078686884234	0.0210570159505981
ENSMUSG00000039477.17	Tnrc18	2.07594062138366	1.92150754239921	1.93369004591307	0.00184180819384819
ENSMUSG00000023886.11	Smoc2	0.104979948069641	0.0254334123030874	0.0710977733960862	0.00431956651602355
ENSMUSG00000041126.17	H2az2	3.54312595699771	3.68285079424374	3.24094575379186	0.142984271108963
ENSMUSG00000074129.15	Rpl13a	2.6011729024966	2.43380317075994	2.4919830567104	0.00931572271402542
ENSMUSG00000073684.14	Faap20	2.05156614261502	2.20016240157743	2.28377252833161	0
ENSMUSG00000022665.16	Ccdc80	0.984417182236783	1.12959539674921	1.03621171054673	0.0126489803860448
ENSMUSG00000002524.18	Puf60	3.69769812171761	3.61027994609539	3.81372630784845	0.0668878451696674
ENSMUSG00000021270.14	Hsp90aa1	6.40060671596382	6.20297627950353	7.4855156686438	0.201095521036846
ENSMUSG00000030579.11	Tyrobp	3.12394631196657	3.06662407532827	3.03763102652259	0
ENSMUSG00000078597.3	Cyp4a12b	5.41558337159077	5.8004281958831	5.19740395347013	0.18183563638721
ENSMUSG00000020687.14	Cdc27	1.97591987722906	2.05365987476745	2.23543984143708	0
ENSMUSG00000039987.16	Phtf2	0.0612095221783193	0.00985575063188735	-0.229069138903914	0
ENSMUSG00000032562.14	Gnai2	4.27676149741182	4.37166565191893	4.36322612702829	0.00176079587051288
ENSMUSG00000029148.16	Nrbp1	3.71712646295463	3.81136870323799	3.58856358892675	0.0756356753187911
ENSMUSG00000031776.18	Arl2bp	0.944200995126775	0.922813891655608	0.826609157141241	0
ENSMUSG00000030802.15	Bckdk	1.88478652663381	2.02910725696046	1.99693741531908	0.00507330036318566
ENSMUSG00000025271.14	Pfkfb1	3.65362012438871	3.39134398500945	2.89644497462013	0
ENSMUSG00000015143.16	Actn1	2.39255352608855	2.19754746386264	2.46474688790424	0.0841923589445033
ENSMUSG00000031667.17	Aktip	0.576452024943963	0.680444999221488	0.865049956544018	0
ENSMUSG00000025283.16	Sat1	4.24859232306531	4.38258222670017	3.89415511683414	0.138080195048744
ENSMUSG00000025225.16	Nfkb2	1.19131790209116	1.03180130230114	0.685813134183443	0
ENSMUSG00000042248.5	Cyp2c37	7.43546317883552	7.25271789251868	7.22830466025598	0
ENSMUSG00000029346.13	Srrd	2.09598189451433	2.00700019007742	1.70861248609091	0
ENSMUSG00000087385.9	Frg2f1	1.03435503879555	0.985611058504146	0.630432804163033	0
ENSMUSG00000059005.14	Hnrnpa3	5.50697271915312	5.3663768738395	6.08509810236015	0.143657903584714
ENSMUSG00000028407.5	Smim27	2.83104950892554	2.69817611913566	2.76977994022909	0.00881082896997793
ENSMUSG00000031845.17	Bco1	1.40490019160334	1.32910676484258	1.32606878639894	0
ENSMUSG00000004558.16	Ndrg2	8.32905613351196	8.40165069866708	8.30624018789863	0.0140826404181189
ENSMUSG00000028639.15	Ybx1	6.27306528210971	6.33852688599441	6.29892858532746	0.00850374254275678
ENSMUSG00000040616.4	Tmem51	1.52033656386502	1.48855738137448	1.53776077619509	0.000848476643752514
ENSMUSG00000097392.5	Thoc2l	0.752089021647104	0.569894240928816	0.438412368909657	0
ENSMUSG00000048796.8	Cyb561d1	0.563023589260515	0.481232787424451	0.511661168173172	0.0022956738599113
ENSMUSG00000033955.14	Tnks1bp1	2.94755226011299	3.12487457737253	3.51770816515403	0
ENSMUSG00000045427.14	Hnrnph2	3.70744611059714	3.79958437945818	3.65767729198754	0.045227160238127
ENSMUSG00000020087.6	Tysnd1	4.61637369129195	4.49429494701838	4.77767062632327	0.09700126076486
ENSMUSG00000067713.8	Prkag1	3.91758308197712	4.01393884100489	4.04277765114433	0
ENSMUSG00000021532.12	Fastkd3	0.0760735658602176	0.0554226144599179	0.30693948346479	0.0102912999768666
ENSMUSG00000021877.13	Arf4	5.21669071822783	5.11222472961139	5.26453013574111	0.0462807718087408
ENSMUSG00000033658.17	Ddx19b	1.19238107237867	1.07025574147779	1.35553594434111	0.0612289508402726
ENSMUSG00000026575.16	Nme7	-0.143657948914086	-0.11596423264278	-0.377730594572665	0.00614038395011345
ENSMUSG00000090258.8	Churc1	0.839611432335519	0.659653564738934	0.692968514081782	0.00313900864084765
ENSMUSG00000034863.10	Ano8	0.04476328079404	-0.0631868836314366	-0.162216344309867	0
ENSMUSG00000027651.17	Rprd1b	1.98826180963731	2.12344645788447	2.26700965012676	0
ENSMUSG00000027540.14	Ptpn1	1.82916404703443	2.06271370632831	2.13892563534648	0
ENSMUSG00000032939.15	Nup93	0.4385888745044	0.403509631175053	0.867210129290946	0.0181751204622881
ENSMUSG00000073680.3	Tmem88b	0.639580602251519	0.637522940474808	0.385763128623752	0
ENSMUSG00000011427.17	Zfp790	0.892419330178352	0.989581373655072	0.92634410072781	0.00709371726575522
ENSMUSG00000054920.13	Klhl5	2.09382109368516	1.94231204081147	2.37850234560509	0.146667179700995
ENSMUSG00000023990.19	Tfeb	0.775796250530215	0.685304362430289	0.730417339510592	0.00517335047039092
ENSMUSG00000036104.13	Rab3gap1	1.34587521702516	1.45306547807065	1.22391970950839	0.0683918333842372
ENSMUSG00000030604.10	Zfp626	0.0199418993828822	0.0138587165882514	-0.307775669057913	0
ENSMUSG00000011382.9	Dhdh	4.29148764231027	4.47691193929753	4.20467795142759	0.0727640402063657
ENSMUSG00000024425.5	Ndfip1	5.04649726282189	5.12256723176845	4.99285292604966	0.0292911189156515
ENSMUSG00000057858.9	Fam204a	0.122241631132723	0.0543390413877729	-0.0479970195305853	0
ENSMUSG00000040888.11	Gfer	4.02453387424708	4.2015575141083	4.12385036344413	0.0188808798368554
ENSMUSG00000020884.16	Asgr1	8.01536035740012	7.93941559160512	7.95305588255341	0.00192849626856736
ENSMUSG00000039725.7	Trp53rka	1.89668275130101	1.80947700500798	1.92534051464386	0.0174696552541228
ENSMUSG00000030083.12	Abtb1	2.50177551884157	2.63026818696427	1.69434143345416	0.12192362477848
ENSMUSG00000030682.5	Cdipt	3.89785209564306	4.03687059943937	4.26377750631669	0
ENSMUSG00000063281.10	Zfp35	1.53365025252412	1.67053396763057	1.80037740109998	0
ENSMUSG00000052446.18	Zfp961	1.08439297567156	1.02768123430521	1.22868514454931	0.0257375749315354
ENSMUSG00000028088.15	Fmo5	6.67755259177196	6.84154358553786	7.09954753126448	0
ENSMUSG00000021996.17	Esd	6.0623744503771	6.16731641705557	6.28978977698563	0
ENSMUSG00000032403.9	2300009A05Rik	2.41776430690567	2.53567656702135	2.46857872644241	0.0110882273309967
ENSMUSG00000044763.9	Trmt10c	2.62648416605695	2.82936419011385	3.1466119675067	0
ENSMUSG00000020547.6	Bzw2	0.378697717076595	0.34085527075206	0.729933417387127	0.0307162523940268
ENSMUSG00000019782.11	Rwdd1	3.72868067189776	3.87912030952836	4.07432714408281	0
ENSMUSG00000026792.17	Lrsam1	1.18818508262597	1.11393231935777	1.34194764929239	0.0428607445715909
ENSMUSG00000036572.17	Upf3b	2.65282147160098	2.46636963402067	2.38566314953308	0
ENSMUSG00000020368.16	Canx	6.04079810012334	5.87873505147341	6.43059232514558	0.161818755231457
ENSMUSG00000058093.14	Zfp729b	0.317342799254313	0.352244547620938	0.209611948075708	0.0091220961064471
ENSMUSG00000025237.17	Parp6	0.723272533306538	0.798749581763808	0.615311189033307	0.0311934900811862
ENSMUSG00000035762.12	Tmem161b	0.877954771767463	0.745677426301092	0.707825313143805	0
ENSMUSG00000022364.15	Tbc1d31	-0.0319694195696449	0.0635596661804684	0.105089794431524	0
ENSMUSG00000066406.17	Akap13	0.958863343586639	1.10667965586393	0.979468324134544	0.037354824690391
ENSMUSG00000027342.15	Pcna	3.20674791073926	3.29998030001553	3.09395569521254	0.0719129083745105
ENSMUSG00000049489.6	Ccnq	2.22906920585756	2.25225162648596	2.39560646907969	0
ENSMUSG00000015027.12	Galns	1.2856943353911	1.33882878913739	1.11943585803895	0.0184366268217094
ENSMUSG00000066278.7	Vps37b	2.94381955496509	3.05846734898587	2.86758796457862	0.0551712550103075
ENSMUSG00000040913.12	Fbxw4	2.0121616578049	2.07106414629194	2.14899893191091	0
ENSMUSG00000040455.18	Usp45	1.31311758726833	1.4234697019645	1.13081513308724	0.0701517039042173
ENSMUSG00000025209.6	Twnk	3.10660191943567	3.18885943544336	3.15343042999949	0.00823429406452299
ENSMUSG00000043716.14	Rpl7	6.91727107615234	7.0135385184212	7.01477086826988	0
ENSMUSG00000032320.8	Rcn2	0.693309201375489	0.632823979226431	0.774036573179308	0.0123637298077289
ENSMUSG00000034640.10	Tiparp	0.365893394920864	0.337202062131461	0.390489136965572	0.000715273990314119
ENSMUSG00000078919.11	Dpm1	-0.241343176630961	-0.165071452794415	-0.464291258053642	0.0203391129785158
ENSMUSG00000070704.11	Ugt2b36	8.2648390044172	8.11172433885326	8.10831581650261	0
ENSMUSG00000036053.18	Fmnl2	0.726950654938613	0.820558715117754	0.232469649418842	0.0742724035543386
ENSMUSG00000031148.15	Gpkow	2.49734545307805	2.57304130841352	2.56223587686634	0.00211015217962141
ENSMUSG00000002718.15	Cse1l	2.44164878783319	2.33080931127812	2.66753484399211	0.105575620018174
ENSMUSG00000031488.15	Rab11fip1	-0.235854085957602	-0.295446049729026	-0.121444149646898	0.0168305170129018
ENSMUSG00000053769.6	Lysmd1	1.35648117821058	1.30778641270606	1.12884727995254	0
ENSMUSG00000020522.14	Mfap3	0.79030467851615	0.730589654267744	0.827273246224686	0.0121525826183699
ENSMUSG00000034473.15	Sec22a	1.24478648625372	1.17836659365458	1.28555467663567	0.0178836463504075
ENSMUSG00000031154.16	Otud5	3.47725668248445	3.35204803302375	2.79466002635382	0
ENSMUSG00000038095.16	Sbno1	1.0643509097811	1.13627167373089	0.820783977370898	0.0610047784860073
ENSMUSG00000039163.11	Cmc1	3.50307117560025	3.37585725097475	3.53722394850895	0.0414989795833526
ENSMUSG00000001416.14	Cct3	3.96071853824985	4.07857478984038	4.73500682266097	0
ENSMUSG00000020171.9	Yeats4	3.55554572850339	3.65706295471895	3.63774257589614	0.00352537489648847
ENSMUSG00000024878.10	Cbwd1	1.04811365658477	1.03406070532407	1.36521985599242	0.013317860994633
ENSMUSG00000011831.17	Evi5	3.79272825400013	3.90304480268636	3.52121943522077	0.112413878843565
