Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000020300.15	Cpeb4	2.80497486225731	3.20075130741404	2.58029039026382	3.17239025571827	3.62173134818726	2.4427350650666
ENSMUSG00000068299.12	Nat8f4	1.24510768153947	0.914647595165771	1.53869278941904	1.40698408642407	0.740499349339222	1.5030152105369
ENSMUSG00000015970.20	Chdh	5.01364541474155	5.27331042138258	5.06376064011205	4.83776537808711	5.15445422928133	4.91289361914293
ENSMUSG00000070644.14	Etnk2	5.90795163600599	5.38766721792351	5.64562805591647	5.3205818682292	5.14567347435417	5.70745176408321
ENSMUSG00000032177.18	Pde4a	0.415991153563743	-0.058824536665035	-0.0955661300414076	-0.358455034962822	-0.756206811276797	-0.733374739485245
ENSMUSG00000002741.10	Ykt6	4.14886045422117	4.48971307523704	4.55775477759918	4.1870514385059	4.41340176569012	4.42673765225903
ENSMUSG00000049421.14	Zfp260	2.20696121321764	1.97379242227364	1.80243308869902	2.07478436496831	1.96742343989392	1.84924874389104
ENSMUSG00000031134.17	Rbmx	2.45415258145133	2.11139576191708	2.61148607957618	2.52551787110678	2.35843391191304	2.11854359625408
ENSMUSG00000045103.20	Dmd	0.222025302637125	-0.218307967803589	0.242438059591182	-0.204618936483397	-0.0726619600999895	-0.0400629462334667
ENSMUSG00000006262.16	Mob1b	1.18955726688944	1.58088258583197	1.18372203778642	1.24573113783587	1.67688438837875	1.0446938106437
ENSMUSG00000025372.17	Baiap2	3.33434147197706	2.79367182407554	3.06290682763976	2.93598480455395	3.21987922645648	2.94087754211876
ENSMUSG00000042834.16	Nrep	1.85875994266102	0.61941937307434	2.91664920770783	0.700230746159781	0.549912593116211	3.68373450794593
ENSMUSG00000025287.16	Acot9	0.378949709348085	0.815526195587204	0.785217447864925	0.661123771221185	0.666553895316845	0.585897365855741
ENSMUSG00000032112.11	Trappc4	2.50378089827511	3.05923662908626	3.25020451285243	3.04792228359568	3.09365293000442	3.54373480190992
ENSMUSG00000036986.17	Pml	2.02097728728752	1.75567702272503	2.19840603877187	1.82660345912739	1.66965085134044	1.88769100374041
ENSMUSG00000056310.15	Tyw1	1.24318679812917	1.50494723609333	1.22960658116142	1.00541088079742	1.42710076167815	1.14567607609079
ENSMUSG00000053178.6	Mterf1b	0.0367526769094392	-0.453760733850957	-0.474043575005676	0.05203506803217	-0.431408646864473	-0.294751379875745
ENSMUSG00000031314.19	Taf1	1.16146087556151	0.787874779985822	0.948208057000997	0.957245802914577	0.878510422302384	0.8199222417306
ENSMUSG00000035184.16	Fam124a	1.14926484202096	0.736156369568001	0.362489950822249	0.479642893289361	0.825384302387802	0.393402845220212
ENSMUSG00000034681.18	Rnps1	2.09937608588322	2.36830497746806	2.2150289306135	2.29633013204	2.29531551021323	2.06003755402599
ENSMUSG00000028863.14	Meaf6	1.0228047553618	1.26381010987552	1.05507240349117	1.23103849263277	1.19483183339391	0.954046992194821
ENSMUSG00000030722.8	Nfatc2ip	0.757178863985723	0.457324148338794	0.679849594430651	0.788356043215975	0.363840258301834	0.379825776977077
ENSMUSG00000034345.15	Gtf2h5	3.08293524753163	2.78928797171777	2.85228027038713	3.20901158393533	2.88909068148047	3.17961898149699
ENSMUSG00000026185.9	Igfbp5	0.890625736201291	-0.170308417979875	1.08894423601817	1.02649291268947	0.404479840902332	0.412334583288601
ENSMUSG00000024298.16	Zfp871	2.12722037077244	2.5825495338004	1.86823383403814	2.23489400273517	2.74546767622962	1.83999955182816
ENSMUSG00000020305.14	Asb3	0.058278515799533	0.331057271287577	0.0876861390136555	0.33443232163453	0.281939057892436	0.248237411912201
ENSMUSG00000034868.10	Myl12b	0.141960853775975	-0.247727532234607	0.0195315873604016	0.131146721945284	-0.37220393954261	-0.152147290536643
ENSMUSG00000018583.6	G3bp1	3.29135585029397	3.06033058702065	3.45457172975762	3.23164070649029	3.12188590057241	3.37917451793255
ENSMUSG00000035297.15	Cops4	2.21726597679421	2.66257408655165	2.80988270775148	2.4691794629442	2.56629456626698	2.95421173084436
ENSMUSG00000035674.14	Ndufa3	6.29896256718151	5.84520951198103	5.96942324962077	6.24495370986738	5.90914949634488	6.38249945946299
ENSMUSG00000048174.3	Tmem81	1.16071478141763	0.785589171266757	0.823904998098675	0.991992441612025	0.721890105487885	0.939121736368467
ENSMUSG00000032340.9	Neo1	0.708693888381147	0.932532458779576	0.631347149904447	0.404243771713037	0.938112315945712	0.46302069484603
ENSMUSG00000029173.13	Sepsecs	3.01932149822528	2.75752412360478	3.22303090512947	2.81053288265198	2.81640319974643	3.042623031857
ENSMUSG00000028850.3	Gpatch3	1.53371469623993	1.85354873396407	1.45079487379029	1.5241237781409	1.59084295448574	1.36360659833139
ENSMUSG00000039660.17	Spout1	2.71190495039345	2.42637148589356	2.93356921243747	2.59034418302504	2.23692635079845	3.07916438221053
ENSMUSG00000012519.15	Mlkl	0.583608156976329	0.14500629255653	1.31050588311682	1.26383814354336	0.506055471326399	0.827604438857176
ENSMUSG00000027474.14	Ccm2l	1.44126889729474	0.922159921191909	0.881258992373772	0.924157153776461	0.900471544155187	0.648900438066634
ENSMUSG00000038646.14	Ramac	4.21941450345978	4.06766623148782	4.12299695006129	4.29801287179158	4.09436898457387	4.21796952257305
ENSMUSG00000049960.5	Mrps16	3.23636641415621	2.78180456190522	3.37434923994909	3.29426972442018	2.74589694026296	3.62691893277258
ENSMUSG00000028536.13	2610528J11Rik	3.23663168722008	2.62751908238063	3.07739298745415	2.84787668597605	2.34896402395968	2.99075776569294
ENSMUSG00000069919.8	Hba-a1	4.12978140219656	2.86362197441361	2.56176905094528	4.16436029489501	2.12571781235614	3.23479019641379
ENSMUSG00000090863.2	A530084C06Rik	0.0451149091484147	-0.865137482375216	-0.179376821962219	-0.536381668594926	-0.464528432991811	0.56872548912155
ENSMUSG00000025035.10	Arl3	2.3631618281494	1.94432578688126	2.16659519162222	2.49078206500452	2.018504239406	2.47662438234705
ENSMUSG00000025145.14	Lrrc45	2.63683857410238	2.15191967723942	2.11745338190822	2.41988572454379	2.22701471537165	2.20950209752812
ENSMUSG00000024479.4	Mal2	4.45719672960965	4.07682415890777	4.50604179377286	4.31884224884838	4.20991164053988	4.41769079156911
ENSMUSG00000017002.15	Slpi	0.748779881579237	-0.0524938009551162	0.760457605114537	2.08036779299217	-0.0421248313717204	1.20723828986085
ENSMUSG00000036180.16	Gatad2a	3.12685716291315	3.323603977147	3.13447021075593	3.08821300692247	3.34170483708845	2.99253817286293
ENSMUSG00000029068.17	Ccnl2	5.3523750076508	4.84153013449242	4.64415032356472	5.37722540228259	4.98254349140842	4.67620299053804
ENSMUSG00000029726.17	Mepce	2.87382408293734	3.12730873745224	2.64493581210486	3.06896876410649	3.27257850561103	2.74708873497892
ENSMUSG00000025137.16	Pcyt2	7.28126285813701	6.92124246661669	6.82908510236966	7.25974151052124	6.92162043301395	7.08558222531137
ENSMUSG00000007338.11	Mrpl49	3.96772300599046	3.78839530422712	4.18480290091907	3.89172481915976	3.8292684090546	4.26235029830394
ENSMUSG00000029655.18	N4bp2l2	1.01112250271324	0.845200289647412	0.964512144815681	1.04505824292594	1.01134064695914	0.866358475674189
ENSMUSG00000038135.5	Crygn	1.67064084422757	1.13962386124371	1.34388816037962	2.66038245058489	2.50935363387101	2.2747989528748
ENSMUSG00000036875.16	Dna2	1.36055285462874	1.01992260524073	1.01272014028487	1.37190822609921	1.16116250692063	0.968457832542997
ENSMUSG00000030217.3	Art4	0.439323843391012	0.864898327147575	0.590382631362526	0.500382782854223	0.585827162303276	0.251314489431634
ENSMUSG00000027810.15	Eif2a	2.71978678797477	2.89134790138724	2.78461951520185	2.82291564835858	2.89614056183602	2.82368836302887
ENSMUSG00000054764.10	Mtnr1a	-0.529332382921979	0.302095720638223	-0.566089772549625	0.0906916348561111	1.48239242432303	0.485610359508267
ENSMUSG00000023020.4	Cox14	3.69117110172251	3.39636947427158	3.7855310630342	3.75592505001219	3.52195579241793	3.89815294501707
ENSMUSG00000003348.11	Mob3a	0.499224685033987	0.144852197372059	0.740583009492847	0.66022664545772	0.00926647374141445	0.782254670504789
ENSMUSG00000040584.9	Abcb1a	-1.6280824483696	-0.845328835343714	-0.122010438405058	-1.12020290971652	-0.825423585613591	-0.356581542157381
ENSMUSG00000026343.7	Gpr39	0.576183717860322	1.01009438599519	1.48348225548597	1.03197410214564	0.943662010607503	0.952989194732448
ENSMUSG00000060288.14	Ppih	1.63339723463205	1.24355871524607	1.37943207082021	1.63230495130324	1.16765162670484	1.66779332009701
ENSMUSG00000000804.15	Usp32	1.54134905187657	1.78033764410581	1.4593766471096	1.49727143733039	1.75624654713921	1.34040376421687
ENSMUSG00000027714.12	Exosc9	1.66702537786525	1.40516317887986	2.10405154614904	1.68354404383285	1.39914048207108	1.77071592433166
ENSMUSG00000038781.8	Stap2	4.21363665299122	3.61952975492661	3.97397167036792	4.72044875373503	3.41759377328141	4.22411944122337
ENSMUSG00000044734.17	Serpinb1a	0.77775845416113	1.89888486099806	0.778428716168019	2.39750022007174	4.52434257625185	2.9829240182056
ENSMUSG00000043131.15	Mob1a	2.74560556276637	3.03803029382716	2.80939100531095	2.93888069834767	3.12073409002512	2.7477468967247
ENSMUSG00000021072.13	Tmx1	3.51387993474222	3.81063338755646	3.75778472456077	3.607938418525	3.87962672069852	3.74775014826403
ENSMUSG00000048007.5	Timm8a1	3.01075344204815	3.35366739128541	3.16379503106141	2.83278689948829	3.29506790655998	3.29318045989895
