Geneid	Symbol	HFD_GElaS
ENSMUSG00000024982.11	Zdhhc6	0.113010105628186
ENSMUSG00000066621.13	Tecpr1	0
ENSMUSG00000028011.17	Tdo2	0.414862210848102
ENSMUSG00000040785.20	Ttc3	0.687919923454523
ENSMUSG00000074733.15	Zfp950	0.109792382559144
ENSMUSG00000035357.18	Pdzrn3	0.651048667451868
ENSMUSG00000052534.16	Pbx1	0.701769940645998
ENSMUSG00000036019.9	Tmtc2	1.5151746540296
ENSMUSG00000021228.16	Acot3	1.32025332955918
ENSMUSG00000022865.15	Cxadr	0.515344297214669
ENSMUSG00000044308.18	Ubr3	0.0888102771985265
ENSMUSG00000021039.10	Snw1	0
ENSMUSG00000030814.18	Bcl7c	0.254896569744816
ENSMUSG00000040181.15	Fmo1	0
ENSMUSG00000022040.9	Ephx2	0.0825032736470299
ENSMUSG00000020777.17	Acox1	0.777376217909909
ENSMUSG00000037103.9	Dcaf15	0.335423423649036
ENSMUSG00000079355.6	Ackr4	0.160666003607586
ENSMUSG00000022304.14	Dpys	0.27157855549193
ENSMUSG00000027423.16	Snx5	0
ENSMUSG00000056952.14	Tatdn2	0
ENSMUSG00000003200.11	Sh3gl1	0.190134284826035
ENSMUSG00000090877.4	Hspa1b	2.28557149251633
ENSMUSG00000073700.4	Klhl21	0.886255107086358
ENSMUSG00000003134.11	Tbc1d8	1.08524075431912
ENSMUSG00000022684.16	Bfar	0.956748786890437
ENSMUSG00000028207.19	Asph	0.6218361323849
ENSMUSG00000020472.15	Zkscan17	1.17703950024903
ENSMUSG00000044734.17	Serpinb1a	2.2219970049358
ENSMUSG00000019302.17	Atp6v0a1	0.0755805441947279
ENSMUSG00000026072.13	Il1r1	2.08527252384493
ENSMUSG00000032199.14	Polr2m	0
ENSMUSG00000022971.19	Ifnar2	0.810303159194657
ENSMUSG00000079477.10	Rab7	0.0653785916504219
ENSMUSG00000040661.7	Rad54l2	0.173871552261037
ENSMUSG00000028015.4	Ctso	0.6354981117799
ENSMUSG00000029580.15	Actb	0.981931490395431
ENSMUSG00000051098.7	Mblac2	0.285195494027776
ENSMUSG00000022757.20	Tfg	0.768176725767033
ENSMUSG00000046985.12	Tapt1	0.241254344118503
ENSMUSG00000041528.16	Rnf123	0
ENSMUSG00000001424.15	Snd1	0.805269509083142
ENSMUSG00000059743.13	Fdps	1.82637913068994
ENSMUSG00000029629.18	Phf14	0.0197040906997419
ENSMUSG00000045282.8	Tmem86b	0.935711699918127
ENSMUSG00000030513.15	Pcsk6	0.307591227937828
ENSMUSG00000053460.9	Ggcx	0.710461851367028
ENSMUSG00000051674.16	Dcun1d4	0.619040539425637
ENSMUSG00000005501.15	Usp40	0.357704243751743
ENSMUSG00000031770.17	Herpud1	1.2499485783305
ENSMUSG00000074623.5	Gm826	0.575765355779282
ENSMUSG00000000811.15	Txnrd3	0
ENSMUSG00000043671.15	Dpy19l3	0.666079689931259
ENSMUSG00000024286.9	Ccny	0.301890064797348
ENSMUSG00000066687.6	Zbtb16	3.10676884049699
