Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000021417.16	Eci2	1.05719052972356	2.0012604863755e-07
ENSMUSG00000028954.12	Nub1	0.998783981479111	2.01415436492824e-07
ENSMUSG00000020268.15	Lyrm7	-0.640813473642835	2.08933763668494e-07
ENSMUSG00000030409.17	Dmpk	-0.698891607894947	2.08933763668494e-07
ENSMUSG00000039461.13	Tcta	0.748491056940062	2.16615782212034e-07
ENSMUSG00000022357.3	Klhl38	4.19333941694102	2.26931670250111e-07
ENSMUSG00000031565.19	Fgfr1	1.17758832043061	2.18560325617629e-07
ENSMUSG00000038002.10	Cramp1l	0.641708157356062	2.27375941492197e-07
ENSMUSG00000059923.14	Grb2	-0.444338358483606	2.22049018327552e-07
ENSMUSG00000020018.7	Snrpf	-0.708428021267874	2.33767637827179e-07
ENSMUSG00000004535.13	Tax1bp1	0.773602219062055	2.26931670250111e-07
ENSMUSG00000069372.4	Ctxn3	2.03509986807591	2.27375941492197e-07
ENSMUSG00000029028.15	Lrrc47	0.754438342059865	2.31140960965148e-07
ENSMUSG00000030647.9	Ndufc2	-0.500773149489841	2.29547326644658e-07
ENSMUSG00000039515.12	Ptpa	-0.428209945745348	2.3051450260546e-07
ENSMUSG00000015478.14	Rnf5	-0.648017519652057	2.37919383677944e-07
ENSMUSG00000042359.19	Osbpl6	-0.991574610588073	2.33583342658704e-07
ENSMUSG00000021903.12	Galnt15	1.93201218009135	2.39213776744663e-07
ENSMUSG00000005936.20	Kctd20	1.65664265859866	2.37400880187018e-07
ENSMUSG00000038181.17	Chpf2	0.720045093491684	2.40977343471987e-07
ENSMUSG00000000538.19	Tom1l2	0.501235349929866	2.39213776744663e-07
ENSMUSG00000018921.12	Pelp1	0.580154480757932	2.51092456900044e-07
ENSMUSG00000035934.17	Pknox2	-0.729667373811147	2.51092456900044e-07
ENSMUSG00000047591.6	Mafa	-2.0845541060297	2.52295031140819e-07
ENSMUSG00000038344.15	Txlng	0.911645067766124	2.5952320277551e-07
ENSMUSG00000021000.18	Mia2	0.653562028697978	2.51092456900044e-07
ENSMUSG00000028986.13	Klhl7	1.01815522448271	2.5300733724309e-07
ENSMUSG00000046897.18	Zfp740	0.555689743176476	2.62532399794168e-07
ENSMUSG00000047963.8	Stbd1	-1.26853256960644	2.71968351549878e-07
ENSMUSG00000026554.16	Dcaf8	0.476200579703841	2.69162136534485e-07
ENSMUSG00000026305.16	Lrrfip1	-1.00088930983703	2.80405710898834e-07
ENSMUSG00000022684.16	Bfar	0.58204942790947	2.90461395536774e-07
ENSMUSG00000034898.18	Filip1	1.5644421635606	2.90461395536774e-07
ENSMUSG00000058070.15	Eml1	-0.899391297475299	2.99102431455454e-07
ENSMUSG00000005674.10	Tomm40l	-0.703437048847681	3.11173804715149e-07
ENSMUSG00000028150.15	Rorc	1.2300605339599	3.0749038634302e-07
ENSMUSG00000040414.9	Slc25a28	0.894515293948001	3.26154799637099e-07
ENSMUSG00000034157.13	Cipc	0.61958040671468	3.25657434012016e-07
ENSMUSG00000052214.10	Opa3	-0.753176033492766	3.32637142358963e-07
ENSMUSG00000048249.15	Crebrf	1.25409804166533	3.45535336096683e-07
ENSMUSG00000008429.9	Herpud2	0.957395747931966	3.39853560912826e-07
ENSMUSG00000052373.15	Mpp3	-1.22249874474616	3.55463304648725e-07
ENSMUSG00000028759.14	Hp1bp3	0.499405072675064	3.41066244380606e-07
ENSMUSG00000031904.6	Slc7a6	1.32517239149003	3.55463304648725e-07
ENSMUSG00000019768.17	Esr1	-0.931972490986719	3.59744454109322e-07
ENSMUSG00000045664.6	Cdc42ep2	-1.76887592780467	3.62245292226531e-07
ENSMUSG00000037977.7	6430571L13Rik	-3.16855080708279	3.73902847181003e-07
ENSMUSG00000037369.18	Kdm6a	0.750529090358351	3.71087892083473e-07
ENSMUSG00000063015.13	Ccni	0.687647628110849	3.58379637013887e-07
ENSMUSG00000078566.9	Bnip3	1.2369991234683	3.59744454109322e-07
ENSMUSG00000040997.15	Abhd4	1.19914005890792	3.73902847181003e-07
ENSMUSG00000031482.10	Slc25a15	-0.818348927296831	3.78733331715352e-07
ENSMUSG00000070420.5	Zscan25	1.01201095788903	3.78733331715352e-07
ENSMUSG00000005102.14	Eif2ak4	0.748650597063023	3.81851813654296e-07
ENSMUSG00000035969.16	Rusc2	1.30973330494565	3.75908396623819e-07
ENSMUSG00000028522.17	Mier1	1.25027336845214	3.78733331715352e-07
ENSMUSG00000007617.19	Homer1	-0.777347483104603	3.75908396623819e-07
ENSMUSG00000032376.13	Usp3	1.18623018071191	3.91751726432347e-07
ENSMUSG00000045795.11	Whamm	1.36475834392856	3.91751726432347e-07
ENSMUSG00000042246.6	Tmc7	-1.18393009232466	3.99844363441592e-07
ENSMUSG00000062075.14	Lmnb2	-0.791782803919747	3.78733331715352e-07
ENSMUSG00000027176.9	Cstf3	-0.774433777582249	3.99912514555082e-07
ENSMUSG00000056493.10	Foxk1	1.26666616520784	3.91751726432347e-07
ENSMUSG00000006307.17	Kmt2b	0.66624634011255	3.91751726432347e-07
ENSMUSG00000050608.12	Micos10	-0.546036238170007	3.91751726432347e-07
ENSMUSG00000027589.15	Pcmtd2	0.790462176148808	3.91751726432347e-07
ENSMUSG00000039616.11	Mocos	1.39761402005529	4.14608710824047e-07
ENSMUSG00000030403.10	Vasp	-1.14487696608771	4.09295308147712e-07
ENSMUSG00000056201.9	Cfl1	-0.603510272190722	4.06209819203015e-07
ENSMUSG00000061461.12	Smim20	-0.58100009530645	4.09177476136703e-07
ENSMUSG00000019763.12	Rmnd1	-0.587638217963925	4.17603864128108e-07
ENSMUSG00000026426.11	Arl8a	0.922989187653451	4.21707782294334e-07
ENSMUSG00000019797.12	Mtres1	-0.55615680342628	4.17603864128108e-07
ENSMUSG00000074064.7	Mlycd	1.26347127193973	4.17603864128108e-07
ENSMUSG00000037415.8	Ranbp10	0.682173543578436	4.21707782294334e-07
ENSMUSG00000036840.6	Siah1a	0.763226612441164	4.53291612258201e-07
ENSMUSG00000016257.16	Prelid3b	-0.698220314087079	4.43616919597238e-07
ENSMUSG00000011306.8	Sugp1	0.654673709843746	4.53291612258201e-07
ENSMUSG00000018405.8	Mrm1	-0.891491468522514	4.61000593275408e-07
ENSMUSG00000025220.9	Oga	0.94064954100427	4.48000537203153e-07
ENSMUSG00000021061.16	Sptb	0.455295662405526	4.49904594789522e-07
ENSMUSG00000073700.4	Klhl21	1.31509663852036	4.51455351572406e-07
ENSMUSG00000040170.14	Fmo2	1.60094228708248	4.75202523465866e-07
ENSMUSG00000027706.9	Sec62	0.703491472832805	4.61000593275408e-07
ENSMUSG00000074121.4	Ntf5	-1.46426625738073	4.09295308147712e-07
ENSMUSG00000026466.17	Tor1aip1	0.469017910495872	4.66222117181535e-07
ENSMUSG00000051373.6	Plpp7	-1.7874562667687	4.74515849842074e-07
ENSMUSG00000033863.3	Klf9	1.2263566186411	4.73770777655971e-07
ENSMUSG00000035247.17	Hectd1	1.54272967153174	4.82959334351576e-07
ENSMUSG00000008855.18	Hdac5	0.576844175417933	4.82959334351576e-07
ENSMUSG00000027470.10	Mylk2	0.867154657102624	4.93809139178177e-07
ENSMUSG00000057388.10	Mrpl18	-0.547651655807059	4.91397715694164e-07
ENSMUSG00000026743.17	Mllt10	0.973940895131867	5.03870478975433e-07
ENSMUSG00000026173.16	Plcd4	-1.90007644519311	5.00675306751005e-07
ENSMUSG00000018425.19	Dhx40	0.958487539662615	5.27307798402118e-07
ENSMUSG00000039686.15	Zer1	0.393034991058886	5.11615129211312e-07
ENSMUSG00000054648.9	Zfp869	0.876434047360737	5.22505414559576e-07
ENSMUSG00000041638.19	Gcn1	0.552481854372098	5.14493564899209e-07
ENSMUSG00000022008.5	Gpalpp1	0.748169890867399	5.5207014593303e-07
ENSMUSG00000037656.10	Slc20a2	0.752730576757728	5.21155888987494e-07
ENSMUSG00000040653.7	Ppp1r14c	-0.898167715247256	5.50421663473728e-07
ENSMUSG00000012114.18	Med15	0.784509807137644	5.7878667302385e-07
ENSMUSG00000022812.15	Gsk3b	1.09153250780039	5.62810536204254e-07
ENSMUSG00000042308.15	Setd1a	0.620292579106301	6.14967086414305e-07
ENSMUSG00000021102.5	Glrx5	-0.504988540685041	5.7878667302385e-07
ENSMUSG00000040990.18	Sh3kbp1	-1.09654458015046	6.1567495213235e-07
ENSMUSG00000030177.15	Ccdc77	1.41451045817294	6.26708303294666e-07
ENSMUSG00000040740.8	Slc25a34	2.25750292306825	6.22804121356696e-07
