Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000028468.16	Rgp1	-0.251553381229906	0.0328018201148089
ENSMUSG00000008035.13	Mid1ip1	0.884827910148881	0.0328566521452603
ENSMUSG00000024777.11	Ppp2r5b	0.264379728442035	0.0328018201148089
ENSMUSG00000022234.16	Cct5	0.243848314188129	0.0328018201148089
ENSMUSG00000005698.16	Ctcf	-0.220439003759628	0.0328566521452603
ENSMUSG00000053536.8	Cstf2t	-0.277299421071086	0.0329743225803744
ENSMUSG00000025352.7	Gdf11	0.649821343356038	0.0342404017211398
ENSMUSG00000027387.12	Zc3h8	0.331058997772159	0.0342404017211398
ENSMUSG00000020023.19	Tmcc3	-0.358112737046365	0.0329743225803744
ENSMUSG00000006024.14	Napa	0.316417961198864	0.0329743225803744
ENSMUSG00000046768.14	Rhoj	-0.389692972394297	0.0342404017211398
ENSMUSG00000020948.10	Klhl28	-0.23337687227489	0.0342404017211398
ENSMUSG00000032942.15	Ucp3	-2.13667255261426	0.0329743225803744
ENSMUSG00000008307.12	1700109H08Rik	-0.528459322470161	0.0346210616885236
ENSMUSG00000025381.4	Cnpy2	0.250813024882363	0.0342266659570204
ENSMUSG00000009079.17	Ewsr1	-0.301453260637623	0.0329743225803744
ENSMUSG00000004099.17	Dnmt1	-0.311826538590706	0.0347262426033435
ENSMUSG00000028597.12	Gpx7	0.433403568229271	0.0346210616885236
ENSMUSG00000050332.8	Amer1	-0.587704636770955	0.0346210616885236
ENSMUSG00000052684.5	Jun	-0.926047430060593	0.0341097651553613
ENSMUSG00000049504.13	Proser1	-0.237101813947427	0.0352169934392394
ENSMUSG00000020380.17	Rad50	-0.313045504161981	0.0352910135095069
ENSMUSG00000044952.6	Kctd21	0.477226504431596	0.0352560832840895
ENSMUSG00000024978.12	Gpam	-0.736577979328522	0.0342404017211398
ENSMUSG00000070002.8	Ell	-0.397810384470454	0.0346210616885236
ENSMUSG00000006941.6	Eif1b	0.261400979747294	0.0346210616885236
ENSMUSG00000051726.7	Kcnf1	1.29626076383224	0.0347262426033435
ENSMUSG00000078572.4	Ndufaf8	0.304768124918827	0.0352910135095069
ENSMUSG00000033088.20	Triobp	0.329504535901174	0.0347262426033435
ENSMUSG00000037465.11	Klf10	-1.12305059995506	0.0352910135095069
ENSMUSG00000017692.9	Rhbdl3	0.664891258095684	0.0366817393636951
ENSMUSG00000032392.12	Parp16	0.406079116300144	0.0369394587418751
ENSMUSG00000038374.11	Rbm8a	0.251398778293297	0.0352692408789717
ENSMUSG00000028427.14	Aqp7	-0.469930598063823	0.0366817393636951
ENSMUSG00000030357.11	Fkbp4	0.294202664322675	0.0352910135095069
ENSMUSG00000021367.9	Edn1	-0.49061075346004	0.0346210616885236
ENSMUSG00000062627.10	Mysm1	-0.352518399164381	0.0388303840142494
ENSMUSG00000033253.19	Szt2	-0.349693941296854	0.0380213542669435
ENSMUSG00000043090.19	Zfp866	-0.273899788243334	0.0388303840142494
ENSMUSG00000004085.15	Map3k20	-0.454077078818377	0.0362979023887172
ENSMUSG00000005374.14	Tbl2	0.264430994601109	0.0388303840142494
ENSMUSG00000029447.14	Cct6a	0.274879729294724	0.0362979023887172
ENSMUSG00000030663.13	1110004F10Rik	0.175811172987945	0.0369394587418751
ENSMUSG00000047767.18	Atg16l2	0.221391619299032	0.0399975743134146
ENSMUSG00000037210.17	Fam193a	-0.270794031790902	0.039563978694672
ENSMUSG00000039911.14	Spsb1	-0.78001418148535	0.0399975743134146
ENSMUSG00000042500.12	Ago4	-0.3054407678575	0.0399975743134146
ENSMUSG00000044820.7	AY074887	0.734007307680979	0.0303737469719788
ENSMUSG00000040283.15	Btnl9	-0.570112244067671	0.0402732215559493
ENSMUSG00000032353.10	Tmed3	0.258794151681423	0.0402732215559493
ENSMUSG00000036442.9	Thap11	0.302645456719189	0.0393900367166975
ENSMUSG00000020196.11	Cabin1	-0.183811221502889	0.0399975743134146
ENSMUSG00000020715.10	Ern1	-0.30059237569174	0.0399975743134146
ENSMUSG00000036944.7	Tmem71	-0.449342126070588	0.0399975743134146
ENSMUSG00000079509.11	Zfx	-0.258654818763476	0.0399219784332743
