Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean
ENSMFAG00000027911	EGR1	1.06195329215691	3.43196217610941	1.38662490964132
ENSMFAG00000046157	""	5.24353162132038	4.79489896774512	4.57312809073695
ENSMFAG00000003360	ZNF674	1.43463776957642	0.850206459668744	1.08813262558628
ENSMFAG00000030741	""	1.49730321927885	2.12230485103271	2.25059099445594
ENSMFAG00000044488	INO80	1.4329802600351	1.7865220855288	1.82904207099394
ENSMFAG00000045596	""	1.89798872071195	2.44880310275913	2.07675529633223
ENSMFAG00000030735	ERLIN2	3.51130965067924	4.00212137731057	4.06815548203359
ENSMFAG00000049506	ATP5F1E	6.56619952278323	6.13694052477587	5.80927337508064
ENSMFAG00000030975	AKAP13	0.0299504441616928	0.951886445165429	0.619904854970581
ENSMFAG00000037159	DTX2	2.53519163699061	1.9452332584264	1.77279179131695
ENSMFAG00000002281	""	0.171179290497728	0.597384662060914	0.100011318822658
ENSMFAG00000043405	SRSF11	5.17906415978295	4.65400772827925	4.67649062427805
ENSMFAG00000045991	GGCX	5.82896437460789	5.49678336858584	5.26863248063401
ENSMFAG00000038494	ANGPTL6	4.42644417591818	3.99163243979139	3.87653309767773
ENSMFAG00000053985	""	5.03694493467168	4.17856904335727	4.62599834822379
ENSMFAG00000030466	C12orf76	1.18702156559526	0.728646485504531	0.851015305760357
ENSMFAG00000039956	SFT2D1	3.84497259663492	3.53042333484233	3.56841403416928
ENSMFAG00000033991	PGM2	3.5650400270431	2.8916848254804	3.94640788314795
ENSMFAG00000042010	MLKL	1.62765664868255	1.0845866772988	1.11681408462912
ENSMFAG00000046327	TXNIP	5.25225574898994	6.16111442383971	4.92118963789297
ENSMFAG00000030353	JRKL	1.45527058074632	0.902226443969908	1.11048774583975
ENSMFAG00000013715	RWDD3	2.95739473659384	2.44553443962272	2.29265249289738
ENSMFAG00000045863	CTNNBL1	3.47897775320738	3.19699706308501	3.24039631147523
ENSMFAG00000030669	CNPY3	3.82054525381571	4.24733966840762	4.12645544728056
ENSMFAG00000036575	ZNF408	1.97968427889323	2.33538656224481	2.27427040070947
ENSMFAG00000033377	SDF2L1	4.25857901135869	3.49006801654707	4.04169064160406
ENSMFAG00000030164	ZNF658	1.26368535553673	0.745748190334345	1.06882816261995
ENSMFAG00000043244	TLN1	3.60365002662819	3.97353611581058	3.84361599769673
ENSMFAG00000031848	SYNPO	2.67053495565357	3.34739980211612	3.32719849625558
ENSMFAG00000065832	""	3.69114691328399	3.06016801017388	2.72874799041225
ENSMFAG00000037593	ULK2	0.671349584465442	1.1399285575767	1.15872076558982
ENSMFAG00000003448	PECR	6.84062125461306	6.43894120968074	6.25446213030214
ENSMFAG00000034046	CFAP69	2.60945715999252	2.12343853131372	2.06016406400487
ENSMFAG00000040321	SNX4	3.85139177064307	4.16248363464229	4.04107048234235
ENSMFAG00000002591	CCDC196	4.08292019238279	3.46810109272287	3.24116797698397
ENSMFAG00000000053	NAPA	4.78796808219062	5.05901408868915	4.80215947019875
ENSMFAG00000032767	LRCH1	1.21888007123246	0.74165045381603	0.935379949663022
ENSMFAG00000043622	HEMK1	3.76688217605261	3.35382475128406	3.5530125896944
ENSMFAG00000033741	WWC2	3.35857513170495	3.81302732100699	3.62916921470974
ENSMFAG00000032124	RPS13	9.15787501951912	8.73426997925307	8.40840734214301
ENSMFAG00000038103	JOSD1	3.74745355839217	4.25973434306432	4.21292332341415
ENSMFAG00000044371	SRP54	4.12635555641757	4.47438407547456	4.5302773885283
ENSMFAG00000045851	EXOSC5	3.14445028113072	3.65059906232486	3.2032510380372
ENSMFAG00000023995	VSIG10	0.712400169041692	1.43241847506761	1.31740261754051
ENSMFAG00000041859	SPRYD7	3.25148241390721	2.82426367841869	2.91169033742816
ENSMFAG00000046225	MAD2L2	1.65451716829468	2.08779747716498	1.75141894148695
ENSMFAG00000000364	ZNF248	1.84984211314758	1.43737415213187	1.72802213409871
ENSMFAG00000003235	AMN1	0.701403374593476	0.253196606590376	0.123353216540188
ENSMFAG00000042470	""	2.92949359274664	2.45801063027138	2.36123984795765
ENSMFAG00000002872	ZNF691	2.97896166924123	2.43634209712419	2.42864424709328
ENSMFAG00000003105	""	6.29343170282432	7.14215180361954	6.80972658937936
ENSMFAG00000030571	DMAP1	3.93043658944778	3.54611723286454	3.40592528874294
ENSMFAG00000056764	""	0.807456825482308	0.260794669652396	0.51236796828192
ENSMFAG00000041482	DBH	0.996234837138607	0.385285113641631	0.282480825104961
ENSMFAG00000002373	""	6.35336752670807	6.07853815705082	6.06093026161551
ENSMFAG00000044987	MED11	3.74398627863094	4.22638885812952	3.93999476187817
ENSMFAG00000044870	RYK	3.10609990211544	2.87066579669064	2.97766088038004
ENSMFAG00000003450	SPATS2L	4.06208066714478	4.38105430549963	4.18903438710462
ENSMFAG00000000345	IARS2	3.89470977471132	4.23833914113199	4.03944041772607
ENSMFAG00000002750	TARDBP	4.23453173389326	3.92177184535959	3.96175710881033
ENSMFAG00000034341	IQCG	-0.19133537208473	0.305983874164774	0.179281448538096
ENSMFAG00000039143	BCL2L11	1.13374786567286	1.95399259097582	2.07456828258443
ENSMFAG00000043098	PPA1	5.7307945913432	6.19730681828103	5.90705281925435
ENSMFAG00000043849	PGRMC1	9.36058568956709	9.02856852408424	8.87939641469337
ENSMFAG00000040560	RAB1B	4.88233532397952	5.19894519025862	4.99447740472663
ENSMFAG00000000202	ACOT12	4.55667243488892	4.99820412207808	4.57699119513073
ENSMFAG00000035514	TTPA	5.76032368929708	6.84366609726759	6.9348442772105
ENSMFAG00000045254	IL15RA	1.07330220062427	0.652715612282127	1.14440453645075
ENSMFAG00000033718	TTC17	3.65798425406314	3.9650110040038	3.74327336783017
ENSMFAG00000022177	SORD	8.15876514895034	7.55011296344828	7.84891362489766
ENSMFAG00000039995	PRPF8	3.41470091449924	3.82084768145057	3.77911424842437
ENSMFAG00000039206	NAGLU	3.5748284286449	3.90350813742639	3.48686142652476
ENSMFAG00000031395	RANBP3	2.66146068235583	2.37342200436886	2.43850138279178
ENSMFAG00000037788	ERGIC1	4.47444841677665	4.79195257667482	4.531434652994
ENSMFAG00000035395	KLF9	2.48885276104954	3.33224617899054	2.89204877372125
ENSMFAG00000034283	BPNT2	3.88586842474467	4.37507960244826	4.36122643034085
ENSMFAG00000035332	LRRC66	1.68981703038682	0.850583536182611	0.718010984161954
ENSMFAG00000034374	MAP4K1	0.364804843150412	-0.00608663707860226	0.127817810100487
ENSMFAG00000043589	TSPAN15	3.3527558624447	2.8465793122949	3.03881305999228
ENSMFAG00000032324	""	0.67741282628772	2.47319854478437	1.18857241767718
ENSMFAG00000031617	ACOT2	3.81959610913359	4.23601693305988	4.02575678365952
ENSMFAG00000037885	TMPO	1.57088246969015	1.2223099758955	1.72760127331557
ENSMFAG00000002204	RGMB	0.492187557708228	1.39567055122157	0.820643900776028
ENSMFAG00000041376	TOR3A	2.7743838132582	2.38072157674421	2.5321895364652
ENSMFAG00000044853	TCERG1	2.8074921671865	2.37537828995671	2.6538115666959
ENSMFAG00000044389	CYP2E1	10.2511061723405	10.6681363761651	10.2477457044856
ENSMFAG00000000160	TMEM143	1.70398343448411	2.33780576756351	2.01956760705702
ENSMFAG00000041404	INTS13	2.31418832671896	2.0220380325516	2.20685845082118
ENSMFAG00000000546	TMEM109	3.62084085762888	3.87608109387763	3.72596769619417
ENSMFAG00000003693	""	1.53142106596979	0.539686438443887	0.80274903548323
ENSMFAG00000030052	FBXO2	0.88646611376401	-0.0757463913032479	0.00925550399079783
ENSMFAG00000044383	""	0.78112048604372	-0.181637020076692	-0.248724183406255
ENSMFAG00000002481	CTSD	8.12994552652937	8.45911575389702	8.16662311398209
ENSMFAG00000057081	""	3.19888466937758	2.45643538348844	2.88940107270626
ENSMFAG00000000518	ZBTB21	2.36557540995397	3.58699997018486	2.91540405033108
ENSMFAG00000025048	ARMCX1	2.07457225504547	2.54308048227251	2.12121867979251
ENSMFAG00000039785	RPL38	9.85445506173035	9.33877511941892	8.98110785514724
ENSMFAG00000039714	MAN1A1	5.66828481973305	5.96424517304204	5.76822633357954
ENSMFAG00000003317	RAB27A	3.34532051227843	3.57108256247216	3.50896674912833
ENSMFAG00000003143	PFDN5	6.5294131182774	6.12545117043488	5.90764319070808
ENSMFAG00000000584	SNF8	5.92475011111213	5.58689832526961	5.30420530262986
ENSMFAG00000003800	SLC25A44	3.53430481545319	3.12695577052055	3.35086359798301
ENSMFAG00000039316	MYH10	1.66259597026302	2.23240103847058	2.14786644946655
ENSMFAG00000031797	DIP2B	1.80841795445361	1.341138381735	1.79472769759511
ENSMFAG00000033003	""	0.574732205775032	1.47869818352528	0.977482181905826
ENSMFAG00000036335	""	1.25565743956447	2.34275446759389	2.25262485041178
ENSMFAG00000046294	MPC2	7.10702096658858	6.77605919525773	6.57152060758131
ENSMFAG00000042773	""	2.26979449549161	1.68257665532363	1.76832218925479
ENSMFAG00000000371	""	4.76588107765255	4.39555483151516	4.48170110412701
ENSMFAG00000045393	MAPK8IP1	4.72574108338457	3.80185185591045	4.57457288276289
ENSMFAG00000041628	VSTM4	1.56450082224126	1.09562891205038	1.14713223339303
ENSMFAG00000032062	SCARF1	2.77013557624472	3.45001226922017	3.04419869569875
ENSMFAG00000057536	ARL3	3.42105664451694	3.10940971068189	3.0934602311282
ENSMFAG00000034511	PER3	3.03767738630709	2.61849750298676	2.60305350971296
ENSMFAG00000044079	CPS1	7.01045033886643	7.99025347356576	7.88106740829271
ENSMFAG00000028267	HNRNPH1	6.21157440318546	5.7624147866455	5.93541340824378
ENSMFAG00000001121	COPG2	2.05436165498694	2.32102005181352	2.22693832437117
ENSMFAG00000045152	TEX30	2.2268583738308	1.85976510045114	1.91358787627698
ENSMFAG00000062653	PID1	4.50627810502726	3.93311214002837	4.08034810022182
ENSMFAG00000023050	CEP78	1.33255145701571	0.943993652495844	1.07393652198085
ENSMFAG00000055350	AGMAT	4.99748804902075	5.21590397854943	4.74865856601015
ENSMFAG00000038083	""	2.65042671681206	3.20734854648623	3.19566108615593
ENSMFAG00000040136	EFCAB12	1.13612479842828	1.48160552937601	1.44994285515065
ENSMFAG00000044496	LITAF	4.74135196405476	4.38869612052414	4.37854165037855
ENSMFAG00000001661	RB1CC1	2.15834381750963	2.51224616005259	2.11831516825251
ENSMFAG00000040928	KRT28	4.95042434652809	4.49339373905654	4.36105082850926
ENSMFAG00000031734	USP12	3.24791271887434	3.8945298227483	3.48947159397774
ENSMFAG00000051214	MGMT	5.88769915762476	5.36971709751773	4.90645533492257
ENSMFAG00000031124	SSBP3	2.93370802114816	2.62011053207882	2.61273217395837
ENSMFAG00000001766	LARP4B	1.96103670597916	2.27176835036019	2.3592649187429
ENSMFAG00000037365	PDXDC1	3.50115231013072	3.79077822178694	3.81538371427174
ENSMFAG00000041302	ZNF789	1.32215008374412	0.825668239140477	1.29271894239675
ENSMFAG00000046297	FAF2	2.32308624526906	2.73725559921488	2.92932928148847
ENSMFAG00000010720	""	6.02958691270221	6.32634266038892	5.9331935936386
ENSMFAG00000039610	""	2.86691023326347	3.25017681796988	2.99338909661191
ENSMFAG00000040147	ERN1	1.9437865926334	2.47708885794558	1.73456996597573
ENSMFAG00000034622	PLPPR2	2.28563205174386	1.89540943036076	1.87990247487208
ENSMFAG00000001300	EVL	2.97543248438796	2.49016638290035	2.34846670523246
ENSMFAG00000036853	RNF215	2.01156151843194	1.56647824869182	1.7037787936766
ENSMFAG00000039120	CDK5RAP2	2.2484732400223	1.92456411586356	1.80973811841378
ENSMFAG00000023380	RAB9A	3.75899206064201	3.40094022452419	3.21962574265457
ENSMFAG00000038127	HIP1	0.757824105011513	1.43959449903713	1.77459742603922
ENSMFAG00000028633	""	9.8554893333852	9.31562923207794	9.07903720248233
ENSMFAG00000001528	FAM114A1	1.70950445785513	2.48784886817909	2.43751549985677
ENSMFAG00000036066	GCLM	3.48463203278172	4.18998885247321	3.75710667983707
ENSMFAG00000065852	CPN2	5.0946746061554	5.63419070926877	5.24596997552379
ENSMFAG00000002589	SPRTN	0.641178795052701	0.179696803200852	0.414649994246549
ENSMFAG00000042430	""	9.84623005133873	9.47632245088223	9.15233151440752
ENSMFAG00000031945	RPL30	9.99828994572907	9.60416564121633	9.28621079358327
ENSMFAG00000041921	SSR4	8.20869327185554	7.808495332605	7.47464732352782
ENSMFAG00000000508	""	1.21898749105645	0.677124129542472	0.448075212797361
ENSMFAG00000030183	TMEM186	4.11389211646728	3.83919458344199	3.76220993291012
ENSMFAG00000036079	PIK3IP1	0.274396288709889	0.862505190154275	0.778945737259122
ENSMFAG00000039945	ELK1	2.08107249285151	2.46346141803276	2.23767717304437
ENSMFAG00000042608	OFD1	1.07345477886019	0.741844939395402	0.892291018416994
ENSMFAG00000002922	REPS2	1.7085157736106	1.14683155531463	1.26920058049083
ENSMFAG00000039017	LHPP	4.12221129689885	4.6636803801992	4.4063399380712
ENSMFAG00000040873	ATRIP	1.45179163200627	0.983365443350527	0.958629991569381
ENSMFAG00000000660	TIAM2	0.629021957714396	0.0198502433292241	0.19785394595156
ENSMFAG00000031180	DNMT3A	1.63414842769057	1.30189003028302	1.57192928384359
ENSMFAG00000043447	""	4.46444149989094	4.73515374367149	4.49031984872589
ENSMFAG00000033902	ZNF644	2.7755346719582	2.44262371983188	2.51053488507992
ENSMFAG00000041147	C9orf64	2.24624303488529	2.66994107838469	2.70265451307231
ENSMFAG00000032312	CCDC126	2.31451431636459	2.78138439607391	2.38727889207744
ENSMFAG00000036710	WDR26	3.2904134507171	3.59389382233327	3.43331566295253
ENSMFAG00000009757	NFIL3	3.8816491412145	4.58582320722472	3.59202524453664
ENSMFAG00000004864	RPL7A	2.73335330724741	1.97091052552094	1.63453348614976
ENSMFAG00000040761	ARHGEF37	2.68071884887005	2.24751858487695	2.45756780838895
ENSMFAG00000000979	ETFB	7.11513880538744	7.47060335815842	6.98985249838692
ENSMFAG00000050200	COA7	3.48969771309267	3.7571282174193	3.27725992946193
