Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000000670	PRKAG2	-0.532514582519754	1.82928032847901e-06
ENSMFAG00000000344	G6PC	-1.54772076062142	1.8463337649359e-06
ENSMFAG00000002103	CALCOCO1	-0.973650216481839	1.91591870383379e-06
ENSMFAG00000033539	BTD	-0.493543846556059	1.89456479198281e-06
ENSMFAG00000036638	DLG3	-0.624552260107597	2.09683769841714e-06
ENSMFAG00000004646	LRP12	0.531449683260868	2.20855421582419e-06
ENSMFAG00000010807	PHLPP1	-0.595275925930193	2.24020643434203e-06
ENSMFAG00000055365	""	-0.75773705596373	2.15824109385457e-06
ENSMFAG00000002767	ATG2A	-0.594580709068951	2.15824109385457e-06
ENSMFAG00000048880	KANK2	1.31952230045979	2.41979219950793e-06
ENSMFAG00000044102	NCOA7	0.573028537068234	2.48547532277306e-06
ENSMFAG00000044249	ZYX	0.74778787806061	2.45435992455334e-06
ENSMFAG00000003126	PIK3C2B	0.451912028369804	2.54847518083466e-06
ENSMFAG00000031955	TDO2	-0.896892731843762	2.54847518083466e-06
ENSMFAG00000000534	PPARGC1A	-1.42818283046941	2.45435992455334e-06
ENSMFAG00000042381	UBE4B	-0.571068489523221	2.72645426531621e-06
ENSMFAG00000044774	ELL	-0.724151806705372	2.875882267084e-06
ENSMFAG00000040299	DPP9	0.421874400113049	2.78835335433866e-06
ENSMFAG00000044042	SLC25A15	-0.753143963380515	2.83116179503e-06
ENSMFAG00000002539	GTF2E1	0.521043022040448	3.10153870074159e-06
ENSMFAG00000000900	ZFP36	-1.53842894039694	3.00306669615596e-06
ENSMFAG00000031500	NAXD	-0.651043299072605	3.00306669615596e-06
ENSMFAG00000000647	PLCL2	0.670942432941284	3.2001206493602e-06
ENSMFAG00000033991	PGM2	1.00788265932326	3.10153870074159e-06
ENSMFAG00000003381	TSC22D1	1.03709123671955	3.10153870074159e-06
ENSMFAG00000044199	OCEL1	-0.522874448566565	3.12166742284241e-06
ENSMFAG00000035256	KLHDC2	-0.471382695479858	3.10153870074159e-06
ENSMFAG00000036745	PIM1	-1.83003560455395	3.28083530903467e-06
ENSMFAG00000036877	ITGA5	0.648183345785036	3.30987908514641e-06
ENSMFAG00000065561	PITPNM2	0.723386395092678	3.30213530936518e-06
ENSMFAG00000032340	GPAM	1.20393393996605	3.39173118627545e-06
ENSMFAG00000034151	ATP2B2	0.963509249380903	3.39173118627545e-06
ENSMFAG00000003929	PIGV	-0.298861894683403	3.54129154644907e-06
ENSMFAG00000034370	HERPUD1	-0.728233499071935	3.6848084900788e-06
ENSMFAG00000063271	""	-0.592263083954782	3.98863189819747e-06
ENSMFAG00000003770	SORBS2	-0.601877166949576	4.35381972735556e-06
ENSMFAG00000041743	SDS	-2.51481261783431	5.0258324006199e-06
ENSMFAG00000033078	SOAT2	-0.464318969586039	4.90639487941451e-06
ENSMFAG00000036346	PRDX4	-0.414803417953956	4.90639487941451e-06
ENSMFAG00000018859	SERPINA4	-0.457369678323233	5.2771772219842e-06
ENSMFAG00000043753	PCDHAC2	0.842514870467925	5.83222471872135e-06
ENSMFAG00000041225	SLC43A1	-0.520389791931034	5.81219596294432e-06
ENSMFAG00000045537	FH	-0.477467936609031	5.83222471872135e-06
ENSMFAG00000052483	SH2B3	0.679623219524926	6.59287137116432e-06
ENSMFAG00000039592	ST3GAL4	-0.58812616202159	6.26755899717035e-06
ENSMFAG00000000675	FAM241A	-0.753039824950585	7.1195656058492e-06
ENSMFAG00000025713	TOB1	-1.01112979487396	6.51498097445516e-06
ENSMFAG00000045739	ANKRD28	-0.391751346887658	6.81603485162751e-06
ENSMFAG00000032343	HIVEP1	-1.03161607026697	7.58288727352002e-06
ENSMFAG00000001837	""	-0.592321434414504	7.67567609501454e-06
ENSMFAG00000030098	GPR146	-0.477933497835901	7.33057541796915e-06
ENSMFAG00000044207	ACAA1	-0.577216730183068	7.51109795216553e-06
ENSMFAG00000043042	INHBB	-1.23173655049001	8.09079792195888e-06
ENSMFAG00000043091	""	-0.438293137006727	7.79647401571217e-06
ENSMFAG00000037266	SLC38A2	-1.05286573880916	7.85166294574418e-06
ENSMFAG00000030455	PRDX6	-0.479972903590139	8.52127962363475e-06
ENSMFAG00000038288	ATG13	-0.349609661688162	8.35395054423889e-06
ENSMFAG00000036642	SMOC1	-0.521073595024867	8.35395054423889e-06
ENSMFAG00000030475	MXI1	-0.4741862488211	8.82764204658172e-06
ENSMFAG00000038810	APOA5	-0.743156469672275	9.04415075746808e-06
ENSMFAG00000042803	CTSH	-0.434178036125432	8.82433928351012e-06
