Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000034494	STAB2	0.634722671609804	0.0008129237308702
ENSMFAG00000031552	METTL26	-0.368009809443532	0.0008129237308702
ENSMFAG00000045580	AKIP1	-0.40914830428511	0.000827551019560495
ENSMFAG00000036975	GPI	-0.34421838767754	0.0008129237308702
ENSMFAG00000001194	KHDRBS1	0.312275185338909	0.0008129237308702
ENSMFAG00000033890	SERF2	-0.411078710481914	0.000818735203786251
ENSMFAG00000029845	PACRGL	0.29280946167409	0.000828488441461051
ENSMFAG00000030895	PIEZO2	0.459160784279905	0.000828488441461051
ENSMFAG00000010325	LINGO1	-0.636237567575026	0.00078643849496141
ENSMFAG00000043574	LTN1	0.282521868004154	0.0008129237308702
ENSMFAG00000033389	TNFAIP1	0.671569617825793	0.00081806148656509
ENSMFAG00000041570	""	-3.9326274450989	0.00079779304844111
ENSMFAG00000035478	TMEM258	-0.376864345982783	0.000828488441461051
ENSMFAG00000031197	TEAD1	0.715560842264413	0.000859214760656444
ENSMFAG00000003114	HSD17B5	-1.12971250375896	0.000855302230402007
ENSMFAG00000042193	RGP1	0.400435562088167	0.000857108636621197
ENSMFAG00000039620	UQCC2	-0.54156157809391	0.000871075766350444
ENSMFAG00000033740	TMC6	0.626915748179062	0.000859334893398427
ENSMFAG00000049434	""	-1.19706626701933	0.000868695710523093
ENSMFAG00000003249	PLXNA2	0.477603211490638	0.000859334893398427
ENSMFAG00000043377	CLOCK	0.606001114650388	0.000898828735765967
ENSMFAG00000003769	STK36	0.382316176443553	0.000898828735765967
ENSMFAG00000057834	""	0.691951543011174	0.000857108636621197
ENSMFAG00000035585	PBRM1	0.488351721914325	0.000868695710523093
ENSMFAG00000031226	CHD1	0.361302119163367	0.000868695710523093
ENSMFAG00000037827	MTMR12	0.408517605123498	0.000898828735765967
ENSMFAG00000031194	LSM4	-0.336230901860117	0.000874079709131594
ENSMFAG00000001909	MMRN1	1.09682681347293	0.000893807725872594
ENSMFAG00000039421	RUFY3	0.376372041429357	0.000895754362420462
ENSMFAG00000041403	TAMALIN	0.721432527268312	0.000964692005764186
ENSMFAG00000035347	ABCG1	1.04935412488289	0.000927455330442408
ENSMFAG00000045573	ATP6V0E2	-0.415300777553909	0.000930725686608737
ENSMFAG00000058495	""	0.847039075402976	0.000859334893398427
ENSMFAG00000043747	HBEGF	0.869700854498727	0.000964692005764186
ENSMFAG00000033057	""	-0.574787027537888	0.000976253962221115
ENSMFAG00000057632	PAGR1	-0.366932320711272	0.000976253962221115
ENSMFAG00000037665	ATXN7	0.411016144571279	0.000976253962221115
ENSMFAG00000032562	STEAP4	0.686841465156154	0.000964692005764186
ENSMFAG00000041406	ZSWIM8	0.31130025636858	0.000964692005764186
ENSMFAG00000041075	FBN1	0.698003677540473	0.000980963891227921
ENSMFAG00000041025	TAOK1	0.584239323685	0.000987307943133381
ENSMFAG00000045272	CAMKK2	0.383335720454076	0.000967771221552723
ENSMFAG00000032570	PPFIA1	0.267287891745954	0.000964692005764186
ENSMFAG00000042522	PER2	0.674386003431557	0.00098582050390969
ENSMFAG00000036687	ARID5B	0.851172338062555	0.000980963891227921
ENSMFAG00000041879	CHCHD1	-0.362893374383872	0.000980963891227921
ENSMFAG00000031804	IL31RA	0.58141870729414	0.000980963891227921
ENSMFAG00000030974	HSD17B12	-0.477328226264242	0.000976253962221115
ENSMFAG00000041105	HSDL1	0.268512303247982	0.000980963891227921
ENSMFAG00000030825	FST	0.611527300731469	0.0010018524461741
ENSMFAG00000044216	UBR5	0.314767647408277	0.000980963891227921
ENSMFAG00000042680	ZBTB46	0.54512747573942	0.00103865034194116
ENSMFAG00000029840	BAZ2A	0.434081600956114	0.000980963891227921
ENSMFAG00000001146	UBL5	-0.378753499104706	0.00100719524392033
ENSMFAG00000031184	MTMR9	0.430786795439824	0.00107683734158851
ENSMFAG00000034876	DDX3X	0.303566097368761	0.00104987880559512
ENSMFAG00000042477	NUDT19	-0.324792877891833	0.00107881100181261
ENSMFAG00000002515	RPS21	-0.397030292379673	0.00106719801298782
ENSMFAG00000036439	ZNF460	0.391626840275145	0.00108450564599904
ENSMFAG00000037815	ENTPD4	0.27533736102319	0.00104322142520631
ENSMFAG00000042946	SLC26A2	0.72677753689402	0.00105319704012746
ENSMFAG00000045851	EXOSC5	-0.449975989730589	0.00110832879779284
ENSMFAG00000061237	LSM10	-0.395759467772035	0.00107683734158851
ENSMFAG00000032613	DDHD2	0.260126537880273	0.00106719801298782
ENSMFAG00000043522	FOSL2	1.21456863272069	0.00107683734158851
ENSMFAG00000028991	""	0.500613274272946	0.00106719801298782
ENSMFAG00000037196	PHLDB2	0.427157656225329	0.00106719801298782
ENSMFAG00000051190	TIMM8B	-0.49808988237386	0.00109007140088061
ENSMFAG00000052129	PCDHB8	0.560687822716504	0.000984831562188647
ENSMFAG00000038096	RNASEH2C	-0.299714899363434	0.00107881100181261
ENSMFAG00000036052	RBP7	0.894678860794893	0.00108404294120977
ENSMFAG00000034367	MDC1	0.335169735612196	0.00108450564599904
ENSMFAG00000037724	KRTCAP2	-0.379779116550283	0.00108450564599904
ENSMFAG00000034102	YIF1B	-0.469159106831006	0.0011263242023215
ENSMFAG00000042282	VPS4B	0.25465268079578	0.00110853630097264
ENSMFAG00000034327	PNPLA7	0.569703771948562	0.00111515063725633
ENSMFAG00000001069	BRAF	0.33598576471561	0.00117705338527175
ENSMFAG00000053482	RPS20	-0.296579964361836	0.00118380834404853
ENSMFAG00000030673	""	-0.623550912619383	0.00118366925408912
ENSMFAG00000030676	MISP3	-0.594814851204705	0.00119665937005965
ENSMFAG00000030369	EDC4	0.301439942904687	0.0011175447044635
