Geneid	Symbol	GElaS
ENSMFAG00000004021	TANGO2	0.115454850436486
ENSMFAG00000036559	TIMM23	0
ENSMFAG00000001095	WDR55	0.0121563623786462
ENSMFAG00000036758	SRP68	0
ENSMFAG00000004067	TAF6	0
ENSMFAG00000031277	""	0.522139841165788
ENSMFAG00000000368	TMC8	0
ENSMFAG00000062122	BRK1	0.0616684677200204
ENSMFAG00000031456	ASPH	0
ENSMFAG00000002666	MYSM1	0
ENSMFAG00000042659	GBE1	0
ENSMFAG00000032407	RPUSD3	0.025204554874042
ENSMFAG00000057536	ARL3	0.12330425530681
ENSMFAG00000046075	KMT2C	0.0827170445247334
ENSMFAG00000033177	PTPN1	0.0422315856325567
ENSMFAG00000044994	CDK14	0.128885825151589
ENSMFAG00000033176	RFX7	0.0114272498864513
ENSMFAG00000041475	SMIM1	0.407138810564363
ENSMFAG00000045138	STAB1	0.1780160317163
ENSMFAG00000040143	MRAS	0
ENSMFAG00000036279	PTGR1	0
ENSMFAG00000028496	GEM	0
ENSMFAG00000001679	STING1	0
ENSMFAG00000045179	TRIM6	0.400918809359749
ENSMFAG00000043024	DIXDC1	0
ENSMFAG00000035667	TEAD2	0.0894854564426023
ENSMFAG00000039162	COX20	0.0734748352329642
ENSMFAG00000056967	""	0.858609113199116
ENSMFAG00000044001	""	0.00844946543843281
ENSMFAG00000058841	""	0
ENSMFAG00000042047	ZDHHC20	0.200428482229599
ENSMFAG00000043553	TMEM161A	0.108772648075549
ENSMFAG00000041174	CEP295	0
ENSMFAG00000045002	PSMB6	0
ENSMFAG00000046082	GLO1	0
ENSMFAG00000056239	SOCS4	0.281639020743547
ENSMFAG00000002599	PITHD1	0.157964424268668
ENSMFAG00000031296	ATP1A4	0.184908655385519
ENSMFAG00000032453	RPS6KA2	0.244052922794518
ENSMFAG00000043896	MAP3K12	0
ENSMFAG00000002017	""	0
ENSMFAG00000029520	TXNDC17	0.161388987631316
ENSMFAG00000050388	""	0
ENSMFAG00000030938	DNASE1	0.248801441787878
ENSMFAG00000032983	CIDEB	0.0579438010408686
ENSMFAG00000038632	CCDC93	0.251824021059102
ENSMFAG00000058361	""	0
ENSMFAG00000007042	""	0.558343748957821
ENSMFAG00000000375	ADAMTS4	1.68060599799086
ENSMFAG00000051097	""	0
ENSMFAG00000032279	STX8	0
ENSMFAG00000042989	EI24	0
ENSMFAG00000044696	NKD1	0
ENSMFAG00000062369	ENOPH1	0.0407026202477638
ENSMFAG00000031000	BOC	0
ENSMFAG00000034321	PLIN1	0
ENSMFAG00000040596	PLSCR2	0.167087099887081
ENSMFAG00000001773	TRPM2	0.561713658990741
ENSMFAG00000003456	TCP1	0
ENSMFAG00000052414	C12orf65	0.0162983758093763
ENSMFAG00000002711	""	0.0810990484292137
ENSMFAG00000001493	EXOSC1	0.0267051022795369
ENSMFAG00000032386	KHK	0.385646843163509
ENSMFAG00000035585	PBRM1	0.341513479762593
ENSMFAG00000005909	TES	0.165008206281559
ENSMFAG00000063076	KDM5D	0
ENSMFAG00000000910	IGSF3	0.0856383156847001
ENSMFAG00000037317	XKR8	0.0603404843275082
ENSMFAG00000032706	ITGA8	0.258756853277465
ENSMFAG00000000304	ASPA	0.0802356847204677
ENSMFAG00000046395	PHF3	0.257224041806915
ENSMFAG00000030770	EHMT1	0
ENSMFAG00000003243	AKT2	0.0357928262573776
ENSMFAG00000038169	TRAPPC3	0.0139339450237288
ENSMFAG00000063424	RAB30	0.312905838645343
ENSMFAG00000043042	INHBB	1.39806763860636
ENSMFAG00000053340	""	0.376137034637828
ENSMFAG00000038403	THBS3	0
ENSMFAG00000036394	PHF12	0
ENSMFAG00000041586	MPV17L2	0.0393351212534009
ENSMFAG00000039230	TRIM45	0.0458521738036762
ENSMFAG00000003854	PSMC3	0
ENSMFAG00000065597	C16orf74	0.831181925580689
ENSMFAG00000042813	ABCA9	0.294332773552231
ENSMFAG00000045993	""	0
ENSMFAG00000037323	NUDCD3	0.0287241803096944
ENSMFAG00000000432	FBXL7	0
ENSMFAG00000033477	NARS2	0
ENSMFAG00000033925	EIF2D	0
ENSMFAG00000036347	HUWE1	0.0812886121568412
ENSMFAG00000001010	UPK3B	0
ENSMFAG00000044663	RMND5B	0.146036560399842
ENSMFAG00000034370	HERPUD1	0.315467837721156
ENSMFAG00000040555	TLK1	0.223284342643034
ENSMFAG00000025692	RERGL	0.971192097245591
ENSMFAG00000039501	MLLT1	0.0889705359629879
ENSMFAG00000036100	""	0.243647854212585
ENSMFAG00000044493	PLA1A	0.216226790701248
ENSMFAG00000064346	""	0.0834050876477699
ENSMFAG00000003913	SNAPC4	0
ENSMFAG00000003547	RRP36	0.0721406684176356
ENSMFAG00000037865	""	0
ENSMFAG00000054420	KCTD5	0.390973113823589
ENSMFAG00000039346	GIT1	0.0463938265005472
ENSMFAG00000043982	COMMD3	0.0686323582399146
ENSMFAG00000052071	NATD1	0.873195918766946
ENSMFAG00000038681	VPS26B	0.0759832745580654
ENSMFAG00000000720	PRRC2A	0.148338970554314
ENSMFAG00000045766	MAPK13	0
ENSMFAG00000057391	""	0.0422340151920632
ENSMFAG00000002959	ZNF285	0.0580428972855651
ENSMFAG00000003162	H6PD	0.120273122266985
ENSMFAG00000040052	BCKDHB	0
ENSMFAG00000031080	ZRANB1	0.352653045134686
ENSMFAG00000036924	CYP20A1	0.00505378735924346
ENSMFAG00000042747	RRS1	0.00312369220270356
ENSMFAG00000000419	""	0.71720615546292
ENSMFAG00000045825	EARS2	0
ENSMFAG00000045194	ERICH1	0.0094451392174267
ENSMFAG00000036737	ZNF227	0.277333196402039
ENSMFAG00000031476	""	0
ENSMFAG00000037114	CCDC102B	0
ENSMFAG00000045204	IFT27	0.305291583058886
ENSMFAG00000039784	CYP26B1	1.03902319142935
ENSMFAG00000041447	ZNF217	0.583770209596065
ENSMFAG00000037639	GPR161	0.172730045189031
ENSMFAG00000056454	""	0.275621394760304
ENSMFAG00000031352	SORL1	0.293788944044931
ENSMFAG00000034041	DNAJC19	0.0460689058415695
ENSMFAG00000053176	ATP6	0.161802262893151
ENSMFAG00000043828	DENND2A	0.304282024841313
ENSMFAG00000045902	ZSWIM7	0.0648883871900777
ENSMFAG00000048267	RGS4	0.344185679877185
ENSMFAG00000040087	EXOC1	0.0194668720931997
ENSMFAG00000000102	LRIG2	0
ENSMFAG00000002202	CEP41	0
ENSMFAG00000036499	LDAH	0
ENSMFAG00000001092	DPY19L4	0.131619620875957
ENSMFAG00000030940	RCN2	0
ENSMFAG00000059455	PRAF2	0.0361515898424543
ENSMFAG00000039924	RPS10	0.191612513781218
ENSMFAG00000001053	DSTN	0
ENSMFAG00000000142	TMCC3	0
ENSMFAG00000033371	TMEM254	0
ENSMFAG00000003188	""	0
ENSMFAG00000032624	ZNF614	0.184151720203498
ENSMFAG00000038288	ATG13	0.0378367927009613
ENSMFAG00000031091	""	0.805355773879494
ENSMFAG00000002905	LRRC36	0
ENSMFAG00000044735	SNX16	0
ENSMFAG00000057900	SLC35A3	0.191944217771359
ENSMFAG00000002972	GINS4	0.0711361109588896
ENSMFAG00000004035	EPAS1	0.538219097322505
ENSMFAG00000044294	GXYLT2	0
ENSMFAG00000039681	FAT2	0.532151494454573
ENSMFAG00000002945	TP53BP1	0
ENSMFAG00000053075	C12orf73	0.0831304364552118
ENSMFAG00000041158	USP46	0
ENSMFAG00000063380	HDGFL3	0.0551497896220681
ENSMFAG00000031066	CDH8	0
ENSMFAG00000033640	MTFP1	0
ENSMFAG00000053095	CYSLTR1	0.217462721356364
ENSMFAG00000007433	ERP29	0
ENSMFAG00000039285	PNPO	0
ENSMFAG00000032862	IFT20	0.14999287816411
ENSMFAG00000029606	POP4	0.0250447000764034
ENSMFAG00000033305	TMEM178A	0.118801897724391
ENSMFAG00000044149	L2HGDH	0.0207603781742591
ENSMFAG00000039619	MADD	0
ENSMFAG00000044635	""	0
ENSMFAG00000033983	HDGF	0
ENSMFAG00000031228	CHMP7	0
ENSMFAG00000057504	POLR3G	0.0696934338129187
ENSMFAG00000043135	SFXN4	0.00990094122872525
ENSMFAG00000033962	EIF3K	0.0442379923335299
ENSMFAG00000000074	FYN	0.139720852858365
ENSMFAG00000002242	TMEM273	0.190018104566371
ENSMFAG00000049780	""	0.125307975007267
ENSMFAG00000032682	HAS3	0.821020998836591
ENSMFAG00000032926	EXOC6B	0.461965504055254
ENSMFAG00000000641	AIF1L	0.460469574201493
ENSMFAG00000033066	TACO1	0.020595040005663
ENSMFAG00000034345	RPL36	0.233738509263499
ENSMFAG00000045063	GNMT	0.127253053334616
ENSMFAG00000042013	CPD	0.0440657236893595
ENSMFAG00000043043	SLCO2A1	0.401257736602724
ENSMFAG00000045349	FAM117B	0.13010002450595
ENSMFAG00000034524	ARL6IP4	0.157220675067982
ENSMFAG00000038675	SLC7A6	0.108503859382421
ENSMFAG00000045323	YEATS2	0.0177803349368313
ENSMFAG00000010896	ZNF251	0
ENSMFAG00000035658	ZNF704	0.32572161024705
ENSMFAG00000049212	GPX8	0.593579010805656
ENSMFAG00000035358	COP1	0
ENSMFAG00000031812	LMBR1	0.328983090987279
ENSMFAG00000043006	""	0
ENSMFAG00000062407	""	0.150647852453183
ENSMFAG00000032876	C12orf29	0
ENSMFAG00000029454	MANBAL	0
ENSMFAG00000039608	TMEM256	0.0814148672607016
ENSMFAG00000043144	EFNB1	0.19986321455566
ENSMFAG00000032822	""	0
ENSMFAG00000000793	FBF1	0.0972886961832589
ENSMFAG00000037817	ARHGEF11	0.0011854451642157
ENSMFAG00000061100	""	0
ENSMFAG00000032184	ELAPOR2	0.00942599082869703
ENSMFAG00000003009	PKIG	0.0175620675544179
ENSMFAG00000003244	SACS	0.0893609793465055
ENSMFAG00000030969	CCDC112	0.0845701846039588
ENSMFAG00000030831	SUMO1	0.0462714883590602
ENSMFAG00000039999	HACE1	0.018525838383601
ENSMFAG00000036133	FSTL1	0.639408467187645
ENSMFAG00000054034	""	0.464836983103363
ENSMFAG00000036829	PSMA1	0
ENSMFAG00000012951	HDHD2	0
ENSMFAG00000036177	BICC1	0
ENSMFAG00000038337	TPRA1	0.0924023963752885
ENSMFAG00000002251	PODN	0.21133015888799
ENSMFAG00000029752	ATXN1L	0.311306480925206
ENSMFAG00000045100	IRF4	0
ENSMFAG00000061221	""	0.581716723790843
ENSMFAG00000029995	SKIL	0.556142652369201
ENSMFAG00000043995	POLM	0
ENSMFAG00000002846	AGO1	0.221456511999342
ENSMFAG00000014178	ZBTB34	0.235026824545796
ENSMFAG00000041823	ACE	0.568827329203983
ENSMFAG00000036635	SERBP1	0
ENSMFAG00000038425	POLR3B	0.0435653929792557
ENSMFAG00000043279	DEK	0.208398591052329
ENSMFAG00000001849	ARNT2	0
ENSMFAG00000062510	LIN52	0
ENSMFAG00000044359	EIF2B4	0.0257183428770959
ENSMFAG00000043635	PSMG3	0.325033596789699
ENSMFAG00000023157	MYO9A	0.151300438303608
ENSMFAG00000034391	URB1	0.126983401640983
ENSMFAG00000045282	HIBCH	0.0220148147919145
ENSMFAG00000040738	SPCS1	0.114161341197863
ENSMFAG00000039143	BCL2L11	0
ENSMFAG00000001041	GIMAP4	0.409593931901946
ENSMFAG00000041403	TAMALIN	0.18218906240598
ENSMFAG00000038307	OPA1	0
ENSMFAG00000032190	TIMM29	0.353648728229384
ENSMFAG00000051558	SPRED1	0.479376856501965
ENSMFAG00000043205	NMT1	0
ENSMFAG00000000987	STRAP	0
ENSMFAG00000002647	PARP11	0.325099329309775
ENSMFAG00000045262	LANCL2	0
ENSMFAG00000030065	WLS	0
ENSMFAG00000002309	AARS1	0
ENSMFAG00000045772	ZNF621	0.0625611669093974
ENSMFAG00000043138	KCNK5	0.00212517339767991
ENSMFAG00000043797	SGTB	0.452069061829098
ENSMFAG00000051841	C4orf46	0.199411710644784
ENSMFAG00000032324	""	0.613487165251689
ENSMFAG00000042139	EDA	0.120293760374729
ENSMFAG00000041639	BPTF	0.133037243398745
ENSMFAG00000046343	TCEANC	0.0496373379543791
ENSMFAG00000000867	ERO1A	0.531983682234063
ENSMFAG00000056580	""	0
ENSMFAG00000031843	CES1	0
ENSMFAG00000036890	BDH2	0
ENSMFAG00000032790	FNDC3A	0.065118214990146
ENSMFAG00000001498	PPM1A	0.288053914733474
ENSMFAG00000000721	SLIT3	0.176483132526562
ENSMFAG00000035773	DMXL2	0.0132116657099853
ENSMFAG00000037521	DDAH1	0.290973149763612
ENSMFAG00000040561	""	0.0379220628944709
ENSMFAG00000061964	CSRNP2	0.120406375241875
ENSMFAG00000045937	RANBP1	0.0391726338861435
ENSMFAG00000035388	ATP11B	0.501828284064537
ENSMFAG00000036873	CEMIP2	0.554405411960434
ENSMFAG00000032425	LACC1	0.284934964656805
ENSMFAG00000042260	HOXC9	0.306855110494302
ENSMFAG00000063582	SCIMP	0.333097239019718
ENSMFAG00000003592	EVI5	0.629574230003543
ENSMFAG00000039727	MTRF1L	0
ENSMFAG00000042477	NUDT19	0.175091573742654
ENSMFAG00000054511	""	0
ENSMFAG00000054210	TGFB2	0.342502139095987
ENSMFAG00000044914	S100A10	0
ENSMFAG00000001270	WARS2	0.0422477212686206
ENSMFAG00000044981	TGFBR1	0.342514701742423
ENSMFAG00000002971	COX7B	0.0561940280368809
ENSMFAG00000036604	ATG4D	0.00814963105105961
ENSMFAG00000036128	CDC123	0.0551421420875799
ENSMFAG00000038832	PIAS1	0.392212721142591
ENSMFAG00000039994	""	0.0837762415526009
ENSMFAG00000032056	ZBTB10	0.484146232739971
ENSMFAG00000046406	PRUNE2	0.363690305087685
ENSMFAG00000036755	FILIP1L	0.292237486935424
ENSMFAG00000001022	""	0.103493221378598
ENSMFAG00000056189	ATP5MC3	0
ENSMFAG00000021373	""	0.293557343736234
ENSMFAG00000025374	BDKRB2	0.826287366047112
ENSMFAG00000025156	RNF122	0.206540306417596
ENSMFAG00000039704	SHPRH	0.0184661625943666
ENSMFAG00000030581	DNM1	0.304401752686964
ENSMFAG00000038101	PRPSAP2	0.0512028744325013
ENSMFAG00000031265	RNF169	0.215915781412944
ENSMFAG00000033108	FAR1	0.0156765741076565
ENSMFAG00000034433	PDE1A	0.101912199090178
ENSMFAG00000034444	EGFR	0.464246563399766
ENSMFAG00000002601	""	0.02435004973986
ENSMFAG00000003664	""	0
ENSMFAG00000031782	MYG1	0.154695155537201
ENSMFAG00000017477	""	0.0476216498960925
ENSMFAG00000040280	STRADB	0
ENSMFAG00000022670	AP2S1	0
ENSMFAG00000042770	DTX3	0
ENSMFAG00000037137	""	0.130097238580791
ENSMFAG00000038345	ITIH1	0.276633249275583
ENSMFAG00000030714	RBL1	0.156084635799054
ENSMFAG00000044326	WDR12	0
ENSMFAG00000042680	ZBTB46	0.22402804367343
ENSMFAG00000035421	ADGRL2	0
ENSMFAG00000061843	""	0.208617595658876
ENSMFAG00000039675	SCFD1	0
ENSMFAG00000037670	CACHD1	0.096161591193406
ENSMFAG00000042160	""	0
ENSMFAG00000034518	SPG21	0
ENSMFAG00000038114	SND1	0
ENSMFAG00000003068	MVK	0.0689029174920924
ENSMFAG00000030410	STK4	0.0591362726261843
ENSMFAG00000034046	CFAP69	0.0862335386859914
ENSMFAG00000040923	UFD1	0.0560782767267882
ENSMFAG00000002088	ELMO1	0.0974601289503232
ENSMFAG00000003361	AMPD3	0.480136040563903
ENSMFAG00000048331	SLC2A13	0.425152435802366
ENSMFAG00000032618	ZNF32	0.290617092129353
ENSMFAG00000036154	ATP8B1	0.168342254902579
ENSMFAG00000043286	C15orf65	0.0125463343732754
ENSMFAG00000001066	MBNL1	0.026983532286745
ENSMFAG00000045905	NNT	0
ENSMFAG00000040354	""	0
ENSMFAG00000032802	TANC2	0
ENSMFAG00000043056	CRIM1	0.416866483260382
ENSMFAG00000002663	MMP19	0.860107859939756
ENSMFAG00000038038	NT5DC1	0
ENSMFAG00000034656	""	0.0343509118454928
ENSMFAG00000003801	CCDC81	1.12547552235494
ENSMFAG00000057803	""	0.148603842245133
ENSMFAG00000043352	TET3	0
ENSMFAG00000042378	PHYH	0.0214314536319134
ENSMFAG00000002195	""	0.10610288822377
ENSMFAG00000050543	RPL35A	0.211685854338198
ENSMFAG00000002215	""	0.107008571938907
ENSMFAG00000000038	EEA1	0.311305608431515
ENSMFAG00000042656	NLGN2	0
ENSMFAG00000040348	SRGN	0.458043715218679
ENSMFAG00000003694	""	0.0430676717941753
ENSMFAG00000043333	""	0.113947552034593
ENSMFAG00000034123	MMP15	0.262717589257794
ENSMFAG00000038312	DENR	0
ENSMFAG00000029058	SLC27A5	0.114527186873297
ENSMFAG00000042113	HSPA12B	0
ENSMFAG00000045941	DOCK1	0.188121331017138
ENSMFAG00000000501	ERAL1	0.0589949829259138
ENSMFAG00000033442	PSMB4	0
ENSMFAG00000041240	SOD1	0
ENSMFAG00000003772	TUBB2A	0.0754596198468664
ENSMFAG00000043236	YWHAB	0
ENSMFAG00000031399	PIP5K1A	0.0275157711921707
ENSMFAG00000035457	""	0
ENSMFAG00000046010	""	1.55503807676141
ENSMFAG00000000348	PPP1R3C	0.846500934663789
ENSMFAG00000043225	RPL8	0.0778687419571486
ENSMFAG00000054693	ZNF239	0.371398236495927
ENSMFAG00000032075	BMPR2	0.584364698013035
ENSMFAG00000000292	KHSRP	0.147898279971856
ENSMFAG00000038329	MEOX2	0
ENSMFAG00000056758	""	0
ENSMFAG00000001827	FAM83D	0
ENSMFAG00000043621	TACR1	0.0924781065897161
ENSMFAG00000063147	""	0
ENSMFAG00000045519	DNLZ	0.122454669000584
ENSMFAG00000045165	MIEN1	0
ENSMFAG00000041663	ID3	0.703568757011668
ENSMFAG00000032538	ZNF148	0.13161031718998
ENSMFAG00000001170	NDC80	0.121772999231636
ENSMFAG00000037078	NCOA3	0.193945773749497
ENSMFAG00000045866	NTNG2	0.0340959216715319
ENSMFAG00000038720	CA5B	0.393247234246054
ENSMFAG00000000275	AIFM1	0
ENSMFAG00000030869	GMPR2	0.0200009099539216
ENSMFAG00000003756	TENT5B	0.212104576207532
ENSMFAG00000045534	TBC1D4	0.0463274200423053
ENSMFAG00000033389	TNFAIP1	0.509825996753667
ENSMFAG00000037689	MPRIP	0
ENSMFAG00000034495	SLC25A40	0.0346840092140316
ENSMFAG00000039498	THYN1	0.0846576789267856
ENSMFAG00000033495	""	0.0552586974458779
ENSMFAG00000037724	KRTCAP2	0.128197651427151
ENSMFAG00000037569	""	0
ENSMFAG00000031563	FAF1	0
ENSMFAG00000036639	CLYBL	0
ENSMFAG00000030366	TNIP1	0
ENSMFAG00000003253	VGLL3	0.0814564861971137
ENSMFAG00000003039	""	0
ENSMFAG00000003515	MRPS31	0.0831288417496543
ENSMFAG00000031889	ICMT	0
ENSMFAG00000016607	CABLES2	0.0907083698369582
ENSMFAG00000033297	RELA	0.0564328554987294
ENSMFAG00000002166	NKIRAS1	0.0633151588947109
ENSMFAG00000032657	""	0.267860424352439
ENSMFAG00000040534	""	0
ENSMFAG00000046089	COQ6	0.0209091132104528
ENSMFAG00000028753	CCDC58	0.0486873673510502
ENSMFAG00000039090	PTAR1	0.110882986760844
ENSMFAG00000045863	CTNNBL1	0.00796083799540911
ENSMFAG00000040747	""	0.410630327446064
ENSMFAG00000035387	LRRK2	0.317761838281223
ENSMFAG00000043904	PARD3B	0.136553929925871
ENSMFAG00000039948	F8	0.206553066259986
ENSMFAG00000003742	""	0.841652081382657
ENSMFAG00000036886	SGCG	0.790541113639356
ENSMFAG00000041783	GJA4	0.315109717444737
ENSMFAG00000039770	HP1BP3	0.0701067244542029
ENSMFAG00000033127	CDK17	0.0588219701052482
ENSMFAG00000001988	HAUS5	0
ENSMFAG00000035738	ATMIN	0.185781984048497
ENSMFAG00000003494	RAN	0
ENSMFAG00000002743	SZT2	0
ENSMFAG00000001388	FZD6	0.149142730877011
ENSMFAG00000042357	ANXA1	0
ENSMFAG00000002793	SFMBT1	0.0496820771337671
ENSMFAG00000037059	NUBP2	0.31483635776428
ENSMFAG00000031008	PRDM10	0
ENSMFAG00000036342	DDX31	0.000573737410265093
ENSMFAG00000041519	LPP	0.487363313907229
ENSMFAG00000051125	ND6	0.101416299964854
ENSMFAG00000032474	SCAMP3	0.0207487305108469
ENSMFAG00000003138	""	0
ENSMFAG00000034410	""	0.0501041203618858
ENSMFAG00000042942	SRGAP1	0.0269706861503593
ENSMFAG00000044716	""	0
ENSMFAG00000003037	SCTR	0.0390404454596538
ENSMFAG00000043915	DHODH	0.033872027721631
ENSMFAG00000045006	CMSS1	0
ENSMFAG00000043605	BTBD3	0.0545446970901702
ENSMFAG00000036385	R3HDM2	0.0417355591213488
ENSMFAG00000037172	ICE1	0
ENSMFAG00000034040	SEMA7A	0
ENSMFAG00000024176	NCBP3	0.205553703792908
ENSMFAG00000034906	ARHGEF2	0.16383365667753
ENSMFAG00000036681	LDOC1	0.036611778299321
ENSMFAG00000045375	CRTC1	0
ENSMFAG00000001785	STXBP5	0
ENSMFAG00000032479	RBMX	0
ENSMFAG00000000444	EPS15L1	0.0750738049743021
ENSMFAG00000043115	EML4	0.00450396981312276
ENSMFAG00000001384	SLC12A2	0.429546493840273
ENSMFAG00000003936	HIGD1A	0
ENSMFAG00000040948	FNIP1	0.1949136451402
ENSMFAG00000020992	TAFA4	0.124781016775075
ENSMFAG00000039709	ITPR3	0.00333466428353327
ENSMFAG00000032566	BARD1	0.176190884512187
ENSMFAG00000039575	NUDT1	0.12018703216245
ENSMFAG00000002294	HOXB6	0
ENSMFAG00000045859	OSBPL3	0.260233018652199
ENSMFAG00000064469	FEM1B	0.0979540064428796
ENSMFAG00000034790	TESK1	0.239241749837072
ENSMFAG00000003149	""	0.279973429138522
ENSMFAG00000039300	SNX3	0
ENSMFAG00000034515	""	0.0290628500244605
ENSMFAG00000032038	DLG5	0.0665307767242275
ENSMFAG00000002262	ARNTL2	0
ENSMFAG00000042851	MTG1	0.291766035253646
ENSMFAG00000045476	EHD2	0
ENSMFAG00000002276	""	0
ENSMFAG00000040180	SNX17	0.0510665418268613
ENSMFAG00000046134	""	0
ENSMFAG00000000840	CALCOCO2	0
ENSMFAG00000035577	CAMTA1	0.0621398825774008
ENSMFAG00000000895	""	0
ENSMFAG00000034476	THOC3	0
ENSMFAG00000002084	NUDT9	0.0218535317684331
ENSMFAG00000035553	ERCC6	0.099297095540469
ENSMFAG00000003415	TMEM154	0.392655950126512
ENSMFAG00000064219	SELENOF	0
ENSMFAG00000000814	USP5	0.0189479704126546
ENSMFAG00000035801	SUGT1	0
ENSMFAG00000042703	S100A3	0.0925572053761008
ENSMFAG00000002759	ENGASE	0.114320375276676
ENSMFAG00000030653	L1CAM	0.0262488184145099
ENSMFAG00000036172	XIAP	0.427095218502712
ENSMFAG00000037288	RSL1D1	0
ENSMFAG00000014328	MGAT3	0.313426666924596
ENSMFAG00000031893	PTCH1	0.161373848943084
ENSMFAG00000037178	""	0
ENSMFAG00000032816	ING2	0.0314852126099034
ENSMFAG00000063189	SOX8	0.054774360966359
ENSMFAG00000046032	RPS16	0.212966334218634
ENSMFAG00000031962	GDE1	0
ENSMFAG00000037052	NFIB	0.0677267933537634
ENSMFAG00000040550	AAGAB	0
ENSMFAG00000024718	MEIS2	0.0936374307759752
ENSMFAG00000032650	TRIM9	0.319633662011866
ENSMFAG00000034048	CIRBP	0
ENSMFAG00000036059	HK1	0
ENSMFAG00000039649	MFSD12	0.122402900434228
ENSMFAG00000037922	AVEN	0
ENSMFAG00000003523	MMP28	0.139703345040321
ENSMFAG00000065792	NFAM1	0.27728894860206
ENSMFAG00000026553	LAMP2	0.157102357384015
ENSMFAG00000037272	NFYB	0
ENSMFAG00000041850	BCCIP	0
ENSMFAG00000037554	MTFR1L	0.0104402522279048
ENSMFAG00000040965	PTPN9	0.0988868175757009
ENSMFAG00000040356	ARFGEF3	0.217147556316225
ENSMFAG00000045390	KMT2E	0.0955066643916639
ENSMFAG00000038531	CNTLN	0
ENSMFAG00000040165	NELL2	0
ENSMFAG00000058316	""	0.292374399912027
ENSMFAG00000034069	MEIS3	0
ENSMFAG00000039746	KPTN	0.0459535062807552
ENSMFAG00000042431	FER	0.47489650945135
ENSMFAG00000057869	""	0.248114512700778
ENSMFAG00000040656	SNRNP27	0
ENSMFAG00000041543	LZTS3	0.514583224517327
ENSMFAG00000042579	ANTKMT	0.00229406081725278
ENSMFAG00000035972	LRRFIP1	0.132982343357551
ENSMFAG00000045497	CCDC91	0
ENSMFAG00000036363	HDAC11	0
ENSMFAG00000029989	RTL6	0.183349756123886
ENSMFAG00000039377	PACSIN3	0.339958007423892
ENSMFAG00000045169	LRCH3	0.00614997359542731
ENSMFAG00000038881	AOC2	0.202111991406936
ENSMFAG00000030595	FARSA	0.042463534325039
ENSMFAG00000036081	GSTZ1	0.0477103117796245
ENSMFAG00000042185	APOE	0.254037846923806
ENSMFAG00000037582	CTSO	0.0409286978390627
ENSMFAG00000032141	TBRG4	0.0164540790264851
ENSMFAG00000014340	POMGNT2	0.0710600738172529
ENSMFAG00000064334	""	0.0452229826840628
ENSMFAG00000057834	""	0
ENSMFAG00000000647	PLCL2	0.0588174714836708
ENSMFAG00000040137	TBPL1	0
ENSMFAG00000033183	BTBD19	0.0302792290024649
ENSMFAG00000045132	HSPA9	0
ENSMFAG00000050196	""	0
ENSMFAG00000059794	""	0.141889694580615
ENSMFAG00000038451	EMC4	0
ENSMFAG00000021292	ZMAT3	0.497218301573688
ENSMFAG00000043674	""	0
ENSMFAG00000052468	RBM4	0.0634640494003865
ENSMFAG00000040161	C22orf39	0.00360121362525293
ENSMFAG00000046257	CD209	1.48181080391563
ENSMFAG00000001700	PTRH1	0.0556879547674986
ENSMFAG00000032699	ADCY10	0.197242788439657
ENSMFAG00000031646	TMEM97	0.00627818476060018
ENSMFAG00000031269	TIMM22	0.0137522064076108
ENSMFAG00000035340	CHIC2	0.403710856241223
ENSMFAG00000002637	CCDC142	0
ENSMFAG00000029942	RRAS	0
ENSMFAG00000042125	ETV5	0.27532483089309
ENSMFAG00000036969	CASP3	0
ENSMFAG00000040822	CHMP2A	0.0850892947175083
ENSMFAG00000032577	TADA1	0.171963850346277
ENSMFAG00000042746	PPP1R3B	0.808104577361188
ENSMFAG00000045903	CPZ	0
ENSMFAG00000043747	HBEGF	0.935742314424693
ENSMFAG00000003674	CSDE1	0
ENSMFAG00000034473	ENG	0.202990676529424
ENSMFAG00000044122	GULP1	0
ENSMFAG00000035483	ZNF333	0.01360325437527
ENSMFAG00000055089	RAB1A	0.0477458470395748
ENSMFAG00000041161	COMMD8	0.0731576348495527
ENSMFAG00000032308	HSF4	0
ENSMFAG00000002407	TOMM40	0.0240086811683573
ENSMFAG00000033645	IFT43	0.0886985166616377
ENSMFAG00000003010	CDK8	0.169813699278132
ENSMFAG00000030100	MAP2K5	0
ENSMFAG00000037773	NSUN5	0.331629222653201
ENSMFAG00000033951	C5	0.723323383941062
ENSMFAG00000032124	RPS13	0.351211962689068
ENSMFAG00000008251	CALML3	0
ENSMFAG00000039020	""	0.126191666771087
ENSMFAG00000002699	PITX2	0.230759574897565
ENSMFAG00000057972	RNASEK	0.0475165586553957
ENSMFAG00000043713	MALSU1	0.135455434302583
ENSMFAG00000030676	MISP3	0.270550162444032
ENSMFAG00000045730	LRRC47	0.0548148357719274
ENSMFAG00000035359	BICD1	0.208296288930103
ENSMFAG00000033017	B4GALT6	0.5360877475752
ENSMFAG00000043294	ECE1	0.0158809604004878
ENSMFAG00000037941	SLC8B1	0.582652414855559
ENSMFAG00000011344	ZBTB22	0
ENSMFAG00000036909	TCF4	0
ENSMFAG00000001048	CLCN6	0
ENSMFAG00000054144	MRPS6	0.0587814194134298
ENSMFAG00000027428	LRSAM1	0
ENSMFAG00000041722	MAOA	0
