Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean
ENSMFAG00000040177	""	3.85620611510582	3.60358628283477	3.7895942356834
ENSMFAG00000036796	EBF2	2.21008798506646	2.58925502470254	2.40724210193617
ENSMFAG00000044573	SMDT1	5.88054128024396	5.70488443821372	5.85510241336512
ENSMFAG00000037148	UNK	2.46096624023367	2.7262811886342	2.81368781376592
ENSMFAG00000041649	CLU	7.01433334758191	6.47529092680585	6.38991746413634
ENSMFAG00000033955	TMEM19	3.0248148094226	2.81877977487793	2.79562390776574
ENSMFAG00000059988	TIMP2	8.42966317090168	8.81889942150136	8.59221160882313
ENSMFAG00000026822	MTX2	3.00378537441824	2.82481494005641	2.94348815847388
ENSMFAG00000008105	NSDHL	5.61074181700526	5.23629062277829	5.16540190386908
ENSMFAG00000001609	ETV3	3.15653265276303	3.33063371327508	3.1699853873351
ENSMFAG00000031173	LGALS3BP	3.81723184733764	3.55493824593506	3.69064276523074
ENSMFAG00000049387	IKZF2	-0.191003400347876	0.172383351341564	0.0928874263973102
ENSMFAG00000036564	ABL2	1.20221766790119	2.02563439820523	1.62892491755496
ENSMFAG00000043177	ZNF445	2.38401056156932	2.67882681779796	2.75123377340279
ENSMFAG00000044911	SNTB2	1.5892593462676	1.96813719558346	1.95627116453624
ENSMFAG00000003655	PPP3CA	4.08773591636935	4.34602744154884	4.24407528988858
ENSMFAG00000040970	CA12	3.08341989847921	3.71465035133034	3.4810318681638
ENSMFAG00000038058	MRS2	2.75948451149776	2.46621888840791	2.46668964767259
ENSMFAG00000033166	KLHL28	1.17596864494729	1.51288703819032	1.18416831226609
ENSMFAG00000035579	BUD31	3.93597887811806	3.68931640759988	3.74436945360359
ENSMFAG00000037938	MRPL2	1.84754874899599	1.58748510767251	1.52005480491611
ENSMFAG00000044614	""	0.131934170666636	-0.632758817731359	-0.460566048795989
ENSMFAG00000031694	""	3.2515597000849	2.88029025828126	2.90725618598083
ENSMFAG00000012605	MDH2	6.23961686579243	5.86563206459136	5.72317829642218
ENSMFAG00000042366	RCBTB2	1.8673387912211	1.62016651929825	1.71328836507562
ENSMFAG00000039017	LHPP	3.46411264359558	3.11425345018144	3.17269538676866
ENSMFAG00000043459	WASL	3.82711129480576	4.1515928186668	3.94670721007942
ENSMFAG00000045803	IL13RA1	5.5655583799204	5.85990789531642	5.58764631466426
ENSMFAG00000040912	""	3.31048766823032	4.00956260917166	3.50874199080669
ENSMFAG00000043897	""	2.09401842420511	1.8429068240316	1.81253114946254
ENSMFAG00000035356	DVL3	4.58455205476546	4.76521424961811	4.93255268710323
ENSMFAG00000043136	""	5.83696351862165	5.58110499941577	5.53881918793648
ENSMFAG00000043812	GHITM	6.7534503328871	6.50452932272449	6.38102100029097
ENSMFAG00000032203	""	2.75576324549871	2.50798502854451	2.70284561893301
ENSMFAG00000065535	USP9Y	2.2264419272043	2.47807610114031	2.40881070557319
ENSMFAG00000042040	MAPK3	5.63103115258233	5.85235665983938	5.75316767694585
ENSMFAG00000031468	TAF5	1.06914685554258	0.817478439001289	0.787680606099379
ENSMFAG00000035176	ADORA1	3.21545581723332	2.16831179741564	2.65304971757149
ENSMFAG00000039842	PHACTR1	1.65597723714782	2.12312765016073	1.79964546710585
ENSMFAG00000039115	RTF1	4.00309060024476	4.1389691861438	4.09811706138502
ENSMFAG00000032946	ATP6V1E1	5.93228848620101	5.68618940182081	5.63546415330137
ENSMFAG00000056377	""	2.16580783598328	2.37632421644828	2.14312969085047
ENSMFAG00000002896	TMEM88	3.63702218827776	4.03202911838198	3.97549630336876
ENSMFAG00000038590	FBXO27	1.79523324345266	1.29881521109057	1.12280853545787
ENSMFAG00000051101	TAF10	6.04586001241151	5.86230218249014	5.86805756469537
ENSMFAG00000030650	ZNF664	6.71053676799292	6.25535974518829	6.05223767827913
ENSMFAG00000040114	TRIM14	1.56885899521908	2.05408277994693	2.02475610690407
ENSMFAG00000042681	JAM2	5.27563013856721	5.58262669159566	5.58726746288406
ENSMFAG00000032705	RASAL2	1.65768143409746	1.95969005219626	1.96934030500709
ENSMFAG00000003317	RAB27A	3.01629814004318	3.25330013162186	3.24774163521064
ENSMFAG00000031041	KBTBD3	0.540225950370382	0.232819426926799	0.234557512779148
ENSMFAG00000048901	DOC2B	3.68926398070263	4.13214893678529	3.98562533767285
ENSMFAG00000041350	TRIM33	2.44640483693914	2.74180087047532	2.68361715475722
ENSMFAG00000065538	ND3	12.5127736004415	12.1145402261978	12.3424121603326
ENSMFAG00000003203	YES1	4.46492426653261	4.81023817593232	4.63668047203147
ENSMFAG00000031856	GRB14	1.6503212012651	0.804329615819577	1.15718787467223
ENSMFAG00000032288	DHX36	3.03867774896254	3.21543163823084	3.21825142678638
ENSMFAG00000032530	RICTOR	2.33065557717481	2.65049697673373	2.47321141798585
ENSMFAG00000032320	SHE	3.20767099577042	3.67690766029089	3.55666523199902
ENSMFAG00000010720	""	5.39279122331257	5.16296827504386	5.14579150588437
ENSMFAG00000040782	PSMD6	5.31204185828678	5.11803717481391	5.10457171204652
ENSMFAG00000033576	LRATD2	2.99298723681366	3.41522794399139	3.46777447341305
ENSMFAG00000005947	UCK1	3.26724560517348	3.09788231783486	3.11670695909156
ENSMFAG00000036660	ECSIT	4.9316324239808	4.74374466514749	4.78912203396093
ENSMFAG00000003998	""	4.30159664596838	3.85878863603662	3.76769154836006
ENSMFAG00000017985	NCOA2	1.99205523109706	2.39057577277891	2.14485766840202
ENSMFAG00000032529	NBEAL1	1.90849037221673	2.29666587825118	1.98238258183629
ENSMFAG00000045302	FRA10AC1	2.00589828322853	1.7856247561877	1.87745289388016
ENSMFAG00000000959	TFB2M	3.33182264166772	3.10866557552849	3.12825854717519
ENSMFAG00000030546	C18orf32	4.65971792181234	4.51519263576085	4.47308469311796
ENSMFAG00000023380	RAB9A	2.96889939253227	3.18848583060301	3.17751614130083
ENSMFAG00000044896	""	2.30838076330911	2.7786309945541	2.62432610017077
ENSMFAG00000033132	EHD3	1.7463225536189	1.3423617929162	1.49629443221147
ENSMFAG00000000683	FCN3	4.17649321552278	4.72586639689833	4.64928083070602
ENSMFAG00000047811	EHD4	4.0050277356589	4.2324287360945	4.01358862820537
ENSMFAG00000024592	GAR1	3.29226918696871	3.06785472485423	3.13059409746507
ENSMFAG00000037815	ENTPD4	4.05833391507034	4.30230868906891	4.37399445235487
ENSMFAG00000033054	""	2.745600367176	3.17084286622052	3.00647845311858
ENSMFAG00000028102	AKAP9	2.66856039255122	2.95143843381332	2.80698111059176
ENSMFAG00000003018	ARHGEF7	4.72610924563782	4.93773940453019	4.98991216803411
ENSMFAG00000003517	ANGPTL4	5.08223477345476	6.16847548088106	5.41110088036525
ENSMFAG00000029773	""	4.84899592934076	5.00552058199468	5.00810736838715
ENSMFAG00000001740	YWHAZ	7.61280182924201	7.40650740895049	7.32435060139379
ENSMFAG00000064546	CASTOR2	0.59560241619096	1.18293548290755	0.641567400155146
ENSMFAG00000038298	LPCAT3	5.06805735145304	4.8150960134536	4.85871415738471
ENSMFAG00000001526	RP9	3.8310543460343	3.55073753391329	3.72927139127785
ENSMFAG00000060002	""	1.60822090260706	1.99782304871951	1.94484645648945
ENSMFAG00000046250	PPIL1	3.09248104498498	2.69636534813053	2.5477565593044
ENSMFAG00000042640	ADAMTSL1	1.35899623694071	1.93004214853792	1.79878482910882
ENSMFAG00000035803	DUSP11	2.73829535468549	3.00066775848362	2.96310412552968
ENSMFAG00000030590	ATXN2L	4.13747321628604	4.35533610380962	4.288667581757
ENSMFAG00000028410	KCNE3	4.33594009290268	4.86640273130819	4.00273418598228
ENSMFAG00000003708	SLC25A38	3.30346847362446	3.11847216845154	3.23354708539858
ENSMFAG00000064309	""	3.06091847673826	2.62192468292633	2.62083390394879
ENSMFAG00000033628	SNRPD3	4.96158428153827	4.78276934890153	4.84795658156382
ENSMFAG00000031044	CBLB	2.14251050810266	2.46350104692741	2.11198064392734
ENSMFAG00000063023	UTY	2.27663314625456	2.62530326589892	2.70422066541887
ENSMFAG00000041829	MAU2	2.92771837146952	3.10348569132616	3.26659371400318
ENSMFAG00000057374	ITPRIP	2.3650324717625	2.58241046825961	2.30663221452345
ENSMFAG00000033275	FMNL1	3.54102966429354	3.98914373912727	3.94073227681331
ENSMFAG00000031940	COPG1	5.37922140674194	5.18384437194044	5.22159440827461
ENSMFAG00000039687	YWHAE	7.42047619030852	7.21991238257337	7.14593749936752
ENSMFAG00000003635	ITGAV	4.93329741985976	5.11694549875833	4.92735089699977
ENSMFAG00000002833	""	4.22237355600472	4.0305156577374	4.02725678167267
ENSMFAG00000033391	BNIP2	4.29646341164555	4.4841123310842	4.35436137719518
ENSMFAG00000039963	ARHGAP10	3.94827668684003	3.74091722388822	3.67347580567154
ENSMFAG00000033718	TTC17	3.60382859717462	3.77795746601008	3.69650604923565
ENSMFAG00000024597	ELOB	7.23403993325921	6.97495839867453	7.03033801084739
ENSMFAG00000039797	PHIP	3.04333735201112	3.42870316301748	3.46520724541244
ENSMFAG00000000096	SLIT2	1.31390110864157	1.75053026374586	1.70071128336218
ENSMFAG00000003770	SORBS2	2.38664564197115	2.1077125236373	2.06499665682964
ENSMFAG00000038424	NLRP3	0.50082354567102	1.03358037374937	0.576721640787028
ENSMFAG00000000474	""	2.30973602656266	2.70113751374871	2.39770145294046
ENSMFAG00000023995	VSIG10	1.97568999194802	2.32655688656942	2.10604536619195
ENSMFAG00000002047	KCND3	-0.499419986783725	0.233258533382591	-0.217463513989911
ENSMFAG00000041070	PGGHG	3.81410839337677	4.2355089891724	4.46176175207234
ENSMFAG00000038821	ST3GAL3	3.77771249413411	3.4703321933778	3.3758041737864
ENSMFAG00000032800	""	7.60382754536959	7.38621508426818	7.41958662257814
ENSMFAG00000000479	ABCF3	4.47179994399366	4.29744555811199	4.39271488682482
ENSMFAG00000002976	CCDC12	4.2241822425881	4.04689757693994	4.16869171465274
ENSMFAG00000031102	DTX3L	2.59533585225806	2.97149389688761	2.53034280398077
ENSMFAG00000003749	""	1.85367185353074	2.09302829317695	2.04297804336924
ENSMFAG00000056056	""	8.95690666400484	8.78428060960997	8.96641422948949
ENSMFAG00000065832	""	1.28739711223584	0.802752936597725	1.03587806783921
ENSMFAG00000000206	FAM91A1	3.49934655267271	3.69875957581886	3.68248267981553
ENSMFAG00000001417	SYNJ2BP	3.46092197426088	3.2710818178942	3.21511569938934
ENSMFAG00000029724	TRAM1L1	0.0411153788167891	0.476772653111761	0.364186244043328
ENSMFAG00000024474	ZNF267	0.580616320701715	0.858270818310114	0.756902337745956
ENSMFAG00000039742	SETX	3.76671163164781	3.96397466899056	3.92096583250108
ENSMFAG00000031982	PIAS2	2.39164935691156	2.58044407823732	2.4122675951226
ENSMFAG00000032662	""	2.3353870959615	1.32245018466471	0.883953074135909
ENSMFAG00000045113	TRNT1	2.53222078152816	2.30912521646204	2.30938564972525
ENSMFAG00000041955	ENO1	7.18562150193681	6.87944790276811	6.69195959920426
ENSMFAG00000033959	MAST4	2.61533938527212	3.14477480778884	2.82691788273996
ENSMFAG00000002626	FAM174B	1.53647077414313	0.98664226120847	1.51413918295647
ENSMFAG00000038006	ASAP3	3.94148328882057	4.23928749193311	4.39318349779706
ENSMFAG00000002257	PSMD14	4.44994845109141	4.15846482134854	4.05394257584461
ENSMFAG00000004077	NRF1	2.09509062739111	1.90281619346411	2.15762740922234
ENSMFAG00000064013	H2BC11	3.25964661083226	2.58013294568624	2.30932700258655
ENSMFAG00000041814	FAM3A	4.44111601704774	4.27344894927718	4.39052614919095
ENSMFAG00000045224	EYA3	1.33206650390399	1.69508376141733	1.31791110716144
ENSMFAG00000029122	PGAP1	0.180430709240952	0.713030943989472	0.484481675778104
ENSMFAG00000038379	ARNT	4.22319399639664	4.41758161061733	4.3468892433768
ENSMFAG00000041738	MEF2A	4.13422100386303	4.30769640881024	4.27050139852743
ENSMFAG00000040312	FASTKD3	1.22714783085242	0.915316866898032	0.947186466985341
ENSMFAG00000045084	SCN3A	-1.03182017897233	-0.243346359294879	0.204971045997987
ENSMFAG00000045883	PRKD2	3.2440359117313	3.52085328318941	3.53112859383713
ENSMFAG00000002684	KLF12	0.463837266641419	1.0731051948901	0.787709323683543
ENSMFAG00000001255	USP35	2.20519577124803	1.90872661947582	2.19792717390504
ENSMFAG00000043351	EHBP1	4.37993908412737	4.0572819929781	4.08994464460099
ENSMFAG00000001193	MAEA	4.18451731904735	4.03469057578356	4.07075696023122
ENSMFAG00000001906	CUL9	2.07505996625321	2.28519092939623	2.3449093999161
ENSMFAG00000054921	""	4.8224061743945	5.22114739738638	5.0258474610355
ENSMFAG00000013972	MED13	2.37831025915052	2.69921525198359	2.47250237277464
ENSMFAG00000042512	ADNP	3.96178523701905	4.1028397316778	4.09382533136298
ENSMFAG00000001200	KHNYN	3.96474986352439	4.31228241622547	4.22316950071381
ENSMFAG00000003217	ADAR	4.56388306292254	4.71241232483058	4.70883699684517
ENSMFAG00000031137	PDSS2	2.38100322252231	2.15089871648906	2.19856131152845
ENSMFAG00000028034	RPL22	7.93787852148759	7.75965606561795	7.87728585292617
ENSMFAG00000033578	RNF152	0.923698423116881	1.54598070935312	1.32775163912009
ENSMFAG00000000969	MAN2C1	4.69070210092724	5.03566625498706	5.03345301055525
ENSMFAG00000034683	GUCY1A2	1.45440844650841	2.08629323124559	1.89556018920134
ENSMFAG00000001875	SYTL3	-0.0343172902637616	0.593226718721637	0.717151069137922
ENSMFAG00000039843	PRTFDC1	4.04665093283047	3.76220940775621	3.68680163839094
ENSMFAG00000038991	KPNA5	0.958734191708872	1.29086529179009	1.37791486779424
ENSMFAG00000039483	""	3.06646205958262	3.26311081782457	3.27089145877373
ENSMFAG00000063924	KAZALD1	2.56728556995341	2.10261464655131	2.55603386433294
ENSMFAG00000041820	ITSN2	2.50493536273854	2.75141152902767	2.58799607651991
ENSMFAG00000002489	HDAC3	4.15574965837782	4.31876078925409	4.37511913176511
ENSMFAG00000047422	""	0.240015407785836	-0.248893715854173	0.184477089993641
ENSMFAG00000038097	PARP14	2.75841572355315	3.08917240952579	2.95401857947205
ENSMFAG00000030262	CNBP	7.17788392857538	7.00738781664877	7.00249776019141
ENSMFAG00000027007	MEA1	5.99405100099949	5.82386824928494	5.85536717205461
ENSMFAG00000044148	C17orf67	3.36162941653768	3.11617272873159	3.28033107094617
ENSMFAG00000043562	CHD1L	3.89006271757072	3.68203401045205	3.73227093443102
ENSMFAG00000043104	COMMD1	2.88934359109351	2.70523250070481	2.71745589038623
ENSMFAG00000001579	""	4.80823332191658	4.59207181573345	4.52679943094108
ENSMFAG00000057852	SELENOW	8.45224569386928	8.21592254611801	8.17542749898512
ENSMFAG00000039246	NME6	3.82905805820013	3.6282607858681	3.62047733058335
ENSMFAG00000040124	TRAF5	1.9855989354246	2.25371602552843	2.39500061806221
ENSMFAG00000000305	PPP1R13B	2.50466955927263	2.69392194871627	2.69815790514729
ENSMFAG00000042258	""	3.84547267136369	3.67007892457945	3.5888353227831
ENSMFAG00000058793	""	8.8765200755447	8.70743239198238	8.62026890036711
ENSMFAG00000035876	ITPKB	3.95340676895441	4.18576977077505	4.26182171586748
ENSMFAG00000037073	LAMA4	6.84755978990902	6.59869617119216	6.73540412541789
ENSMFAG00000039928	OARD1	3.94689864913387	3.76426363727788	3.67542483672389
ENSMFAG00000001584	ARL6IP5	6.87510641062273	6.69787125371624	6.69131066994815
ENSMFAG00000003921	GNAQ	2.88295029955433	3.2918617024813	3.01210031704901
ENSMFAG00000029941	""	2.45079801948071	1.92745126603873	1.75064158280852
ENSMFAG00000043867	SLC9A3R1	3.9690688373401	3.52820292902671	3.46910167399962
ENSMFAG00000031392	""	3.2685398180209	3.60384003822191	3.88421438068855
ENSMFAG00000044777	APOC4	1.40809645889174	0.581131633481299	0.977967466805604
ENSMFAG00000003766	HBS1L	3.01448504391965	2.82091778621268	2.68851803046619
ENSMFAG00000016561	WASHC3	4.84120436715322	4.66745969655315	4.63181978224802
ENSMFAG00000042704	KDSR	4.41977100162883	4.67491835694039	4.42278999650744
ENSMFAG00000036509	TRAPPC1	6.50352721201306	6.2934980408566	6.29718149301858
ENSMFAG00000044283	""	4.33858219744152	4.12745633235011	4.40190156964008
ENSMFAG00000041959	HERC4	3.57242702251001	3.39662362354172	3.3766406458901
ENSMFAG00000041694	MTA2	4.62827878505179	4.77957215690839	4.75081427192295
ENSMFAG00000002588	PSMB7	7.17337441314084	7.00161064062086	7.01042235772711
ENSMFAG00000045505	PEX1	3.21471750978024	3.54023966290734	3.56965429389134
ENSMFAG00000041734	ITCH	3.99865107665192	4.10907012014491	3.98737632983322
ENSMFAG00000040848	ARHGEF6	4.4725819506291	4.7502760429864	4.55917304911555
ENSMFAG00000042426	AGPAT1	4.79322733337431	4.58303062113024	4.55778402330957
ENSMFAG00000039691	AXL	4.44082182614192	4.94466091286929	4.40653539305266
ENSMFAG00000000143	EIF4EBP2	5.49239875626381	5.95226867389471	5.65150883431309
ENSMFAG00000031994	RBFOX2	2.95998059251067	3.22812242511743	3.20247203151744
ENSMFAG00000004178	""	7.40104536353857	7.22961917154215	7.32027610537259
ENSMFAG00000036646	INKA1	3.39447572886395	2.89165305279169	3.67928808743187
ENSMFAG00000057169	""	3.68613291319915	3.21756290387726	2.97660504241282
ENSMFAG00000037384	HMG20A	1.16246692707532	1.40916058208525	1.40179921873785
ENSMFAG00000042826	SH3BP1	2.81707299923831	2.32855302604265	2.82315108198042
ENSMFAG00000033861	JPT2	4.26460745315865	4.07150229186865	4.00653550154661
ENSMFAG00000063109	CEBPZOS	2.920601551569	2.6910024548501	2.54144855005798
ENSMFAG00000033623	""	5.8057347701055	5.61189802154719	5.59597895842439
ENSMFAG00000023811	""	4.3243629249256	3.99306483041667	4.04968372919459
ENSMFAG00000040294	PIGP	3.07187659312151	2.85206524907792	2.79668104495824
ENSMFAG00000045341	FAM171B	1.24025657341857	1.68023471347801	1.39230350193704
ENSMFAG00000044249	ZYX	6.23726976811374	6.47662330871518	6.3626182425982
ENSMFAG00000034140	MIDEAS	3.2902239813503	3.71411038121464	3.51695503716126
ENSMFAG00000045865	CNTN5	0.0648516386993019	0.903649266263074	0.215943536722719
ENSMFAG00000039632	LCOR	0.091494184972518	0.482561471731048	0.262223154374028
ENSMFAG00000036532	PHF8	2.01581064267558	2.21784684137272	2.13286241115784
ENSMFAG00000041710	SNRPA	3.96835559428228	3.75547225008534	3.73593946893011
ENSMFAG00000043629	PIGF	4.44787154526578	4.30478438637415	4.26971410388885
ENSMFAG00000040789	BMP4	3.59273343464235	3.19147985469347	2.99044366268217
ENSMFAG00000034230	CSE1L	4.31940407338131	4.1576443993995	4.11955254622973
ENSMFAG00000039860	BCAP31	6.83379244090502	6.5850526418202	6.6578040185028
ENSMFAG00000032999	ERC1	2.42965334286665	2.8283394461802	2.54078488222797
ENSMFAG00000001501	STK24	4.71641136383403	4.90165565322501	4.73076858485037
ENSMFAG00000003261	C7	4.55100285445132	5.07212225128562	4.9248911384944
ENSMFAG00000046080	STK32B	0.0128907246731494	0.49663602135479	0.362599934129472
ENSMFAG00000034060	LSS	3.69349143064444	3.35763178372307	3.51795174923915
ENSMFAG00000043473	STX18	3.4402551545056	3.25108828657407	3.33608629544288
ENSMFAG00000039578	AGTPBP1	1.9088429848916	2.12277513434245	2.02628808062568
ENSMFAG00000000314	""	-0.00290088224158069	0.71006273849813	0.584790823733769
ENSMFAG00000033480	GPRC5A	3.19107453498358	4.02690795811938	2.96492611800668
ENSMFAG00000002026	GIMAP8	3.72273651125795	3.44760933546997	3.92502068296894
ENSMFAG00000032048	IRX3	3.08461621190377	2.54302852129432	3.3356101600598
ENSMFAG00000057813	PAG1	0.713597635676246	1.14439762367721	1.22582935372037
ENSMFAG00000001884	PMPCA	4.11202922301929	3.92970612333164	4.00896987379361
ENSMFAG00000037119	RIPK1	3.41152666960505	3.65765322478095	3.57690688200024
ENSMFAG00000044151	CAVIN2	6.03490252841259	5.74215794747217	5.93075230626232
ENSMFAG00000045677	NPHP3	2.44275800391003	2.7143549604744	2.80480510491001
ENSMFAG00000038445	SPOCK2	5.08942606694223	5.46775228839392	5.37847386532652
ENSMFAG00000042051	NIN	2.80093039173562	3.00841720061613	2.88657904334658
ENSMFAG00000030197	KPNB1	5.43654788979528	5.28948243939754	5.24267780729237
ENSMFAG00000032653	THOC7	5.28191102460601	5.04577187589233	5.01415824750543
ENSMFAG00000055129	""	0.69309178119425	1.40298679341929	1.25374775531216
ENSMFAG00000002143	CS	6.30645244703299	6.06608752312261	6.05557801311841
ENSMFAG00000031669	AHCY	4.83457550963633	4.55424471093488	4.30154553419998
ENSMFAG00000040802	CAMK2D	3.3891347067963	3.65985675186859	3.59058913249818
ENSMFAG00000002622	PIK3CB	3.2293183502484	2.91379733278169	2.78523247713815
ENSMFAG00000047292	""	2.06917791464852	1.40213937975902	1.50449091992554
ENSMFAG00000012038	KLRF1	-1.0327813512203	-0.258383733902239	0.634140996499141
ENSMFAG00000020821	GGH	5.14323116122255	4.76450316133202	4.7495401284239
ENSMFAG00000002289	RNF213	3.13087435906415	3.41448495071715	3.31812542528774
ENSMFAG00000001086	ZUP1	2.62384533718473	2.88294195170209	2.84648181543596
ENSMFAG00000035438	MED13L	3.53623348923484	3.79513017145737	3.60710945726056
ENSMFAG00000034241	HACL1	6.02477422551132	5.52132437438602	5.51101026374019
ENSMFAG00000044054	""	6.01596836840117	5.83131826606688	5.86565014110023
ENSMFAG00000045529	SRPK2	2.53426205806969	2.80375040017726	2.62740779774471
ENSMFAG00000060923	TMEM203	4.22244262213994	3.99516612436907	4.10643655020038
ENSMFAG00000035854	CMPK1	5.56587071385031	5.39716567552429	5.27085011075
ENSMFAG00000046111	ENO1	5.80480256792589	5.39608519811157	5.22776538635752
ENSMFAG00000041926	ACTR1A	5.54044614077361	5.34043110830651	5.33599799588627
ENSMFAG00000040038	AZIN1	4.8570265052247	5.09681874916909	4.7106166457828
ENSMFAG00000039528	""	2.24005489295039	1.90517357765006	2.03368803824251
ENSMFAG00000002332	PML	3.27649147537667	3.48039637735808	3.49980410986671
ENSMFAG00000003773	ADAM10	4.1950205086753	4.37928427500952	4.26746682705107
ENSMFAG00000043011	TAF9	4.57930238208038	4.40350742457673	4.41271260931122
ENSMFAG00000045066	PYGO2	4.18914826993265	3.96751547639013	4.04834528350313
ENSMFAG00000030007	ZNF770	3.92461220587422	3.74228031131086	3.71660126669362
ENSMFAG00000043155	HMGN5	2.55607655591782	2.2190805011049	2.32590780414802
ENSMFAG00000041075	FBN1	6.77909475154211	7.42118043108952	6.68056228555662
ENSMFAG00000047182	NDUFA5	4.20480517361684	3.9659560740133	3.83828904119664
ENSMFAG00000000453	ZNF800	2.12709034395178	2.37081225832498	2.31660704818325
ENSMFAG00000030557	""	0.203371641577018	0.639203464356821	0.573181186590101
ENSMFAG00000030289	""	2.75970845112467	2.53243154103816	2.47662404733509
ENSMFAG00000032658	""	4.16663248739013	3.93198960017753	3.91460107460017
ENSMFAG00000000802	MRAP	4.34345747261007	3.68573186973647	3.63062924566996
ENSMFAG00000033304	RELL2	0.0193297533478281	0.414154250095638	0.679586015150346
ENSMFAG00000003205	B4GALT1	4.83167960955642	5.08142000674945	4.98889692684646
ENSMFAG00000041902	EPRS1	4.33890967877635	4.1454850734233	4.03065698209926
ENSMFAG00000024733	G0S2	10.9833939364666	10.4270776222784	10.4581375030175
ENSMFAG00000041408	SLC9A6	2.37255456291089	2.5501452565073	2.41596451707103
ENSMFAG00000058230	""	4.954940722472	5.33459998875546	5.25132789195121
ENSMFAG00000038150	PPP1R7	4.24814200673353	4.05705338019893	4.04552894047399
ENSMFAG00000031895	COL25A1	0.312303916338506	0.818371684580556	0.95405095292701
ENSMFAG00000034560	MIOS	2.73892887680879	2.9705091638075	2.9803622609132
ENSMFAG00000030882	GPR171	-0.538240006403545	0.144019993851022	0.344489915141442
ENSMFAG00000000495	INPP1	2.62500113949692	2.86627088817738	2.80051692565363
ENSMFAG00000000409	""	5.95888315651304	5.74843267954694	5.78191755446763
ENSMFAG00000039688	TBX18	1.68661061568703	2.06442176904317	1.73935808791335
ENSMFAG00000007972	PNMA1	5.37501082281093	5.17935883031078	5.18914400893989
ENSMFAG00000043301	""	2.32059198432327	2.0999778682098	2.17898874353643
ENSMFAG00000035741	CD82	4.08645676885237	3.78588160643031	3.83309866364759
ENSMFAG00000035652	""	2.85593402788645	2.59972081668892	2.71017607140277
ENSMFAG00000026158	ZFP90	3.5875149312078	3.79360205672825	3.85781356381329
ENSMFAG00000044379	PDCD5	6.36488154475869	6.15523113204411	6.2124523949754
ENSMFAG00000040578	LRP10	5.57440019396743	5.75392498622686	5.6544838634292
ENSMFAG00000030177	DLST	4.98473325268419	4.81995729555352	4.78503491674521
ENSMFAG00000045468	""	0.749995978651143	0.22219481839047	0.400600712135342
ENSMFAG00000030383	SLC25A19	2.92754071029263	2.63802682003361	2.66378122312299
ENSMFAG00000039708	CCDC125	2.55225288203533	2.31847764796444	2.3885241120676
ENSMFAG00000045680	MTG2	3.37543593069127	3.17251478409912	3.34659257813116
ENSMFAG00000003966	MRPS18B	5.24372583304841	5.00370027201905	4.91529817992252
ENSMFAG00000028669	TRIOBP	4.31378968307852	4.53078719440558	4.44770491528771
ENSMFAG00000002957	DIABLO	5.07199902654025	4.88946182742751	4.92874673879059
ENSMFAG00000039167	RNF139	3.86945518994236	4.04865068307908	4.02219355765273
ENSMFAG00000045371	PTGES3	6.38109789614924	6.2243862862652	6.17704912098293
ENSMFAG00000017416	STK35	2.30085169595576	2.6280293820575	2.41815377726138
ENSMFAG00000001271	PACS1	2.95953946926604	3.18551124728157	3.26449953407512
ENSMFAG00000056179	""	-0.252039115947035	0.349605729756235	0.1383383173961
ENSMFAG00000041579	SGMS2	2.19597027094841	2.73425793159333	2.24444057485516
ENSMFAG00000027901	DHRS7B	2.78148648519978	3.00697864305311	2.84822244529663
ENSMFAG00000031968	TFB1M	3.21853825111248	3.03559023024949	3.09688781704158
ENSMFAG00000013431	CYP7B1	0.422114701706532	1.16043940472965	1.34358352144105
ENSMFAG00000033244	CDON	2.27088410605406	2.8626942716066	2.64537731862874
ENSMFAG00000001423	MRPL22	5.28217371940271	5.08864259116648	5.06145491258165
ENSMFAG00000036876	IL33	3.17223638603844	4.20432576476086	3.88510250605232
ENSMFAG00000036405	WDFY3	2.98469162041131	3.26363121857856	3.04760709509903
ENSMFAG00000032583	RBM12	3.92214111389511	4.06287629273302	4.059891719346
ENSMFAG00000033271	SERPINB8	1.09182756195022	1.30826201456241	1.15602686406841
ENSMFAG00000044092	STMN3	3.90660317671544	4.15820207947929	4.30795300684958
ENSMFAG00000045177	""	1.65925578343026	1.91861445641434	1.93585609987833
ENSMFAG00000000849	TMEM87B	3.26984552474098	3.49103782686888	3.48948980452696
ENSMFAG00000031480	SYCE1L	-0.353003277965387	0.319257331864258	0.345007925533717
ENSMFAG00000040881	MFSD14B	4.40214277323839	4.54256291705029	4.36927239915788
ENSMFAG00000046015	ZSCAN25	0.829789137457676	1.06597424657393	1.11193257597279
ENSMFAG00000035695	PCDH1	3.14587595010896	3.47576903777459	3.36226115895628
ENSMFAG00000041636	SAMD4A	3.01364730658313	3.3976756551227	3.06329429452365
ENSMFAG00000031857	CUTC	3.78409138925691	3.56389624636046	3.53855546997604
ENSMFAG00000035335	IDH3A	5.2324462258738	4.88643003685729	4.8210592152476
ENSMFAG00000061700	RHOU	2.22375117781047	2.8707506110194	2.30091385318569
ENSMFAG00000036109	TMEM30A	4.75534747661087	4.89372447916499	4.76781039349743
ENSMFAG00000045751	CCNY	4.02146305522244	4.17906300294038	4.10644679667174
