Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Young_GElaS
ENSMUSG00000024747.4	Aldh1a7	6.259470255989	4.6312897166405	4.7573292768425	0.12444655530119
ENSMUSG00000001909.17	Trmt1	2.68625920674546	3.12558622584189	2.83951715210273	0.444934335932072
ENSMUSG00000034430.17	Zxdc	0.999955986735929	1.47729142031061	1.11296863393066	0.536496254810298
ENSMUSG00000063931.15	Pepd	4.35181849297953	3.59514094721471	4.05559051912538	0.715470602199396
ENSMUSG00000003420.9	Fcgrt	7.22370553167163	7.78262040503574	7.49740484662313	0.397749423645251
ENSMUSG00000042834.16	Nrep	4.25446888200939	2.71404784137821	3.99699363920592	2.24026780704273
ENSMUSG00000039759.11	Thap3	4.21032824852324	4.65810833304627	4.25778659833848	0.743935130363722
ENSMUSG00000032609.13	Klhdc8b	3.06676029795861	3.63879455595392	2.70169861364642	0.880822089854525
ENSMUSG00000037355.15	Uvssa	1.45929618194423	2.20210731279657	1.58779387347039	0.992663820403351
ENSMUSG00000050762.6	Prss27	0.8504651710685	-1.02833307444478	-0.738693086089869	0.18035628592425
ENSMUSG00000036853.6	Mcoln3	-2.42701625535394	0.925237875857494	-0.00982471793468971	0.765255373986319
ENSMUSG00000051403.10	Ppp1r37	4.72837552756704	5.04690581858893	4.71702789771657	0.616230214361466
ENSMUSG00000021792.16	Prxl2a	6.99447420441906	7.76219854197039	7.26913077833164	0.807654467215776
ENSMUSG00000047635.7	2810006K23Rik	2.471554976118	2.04890119722158	2.30492032269524	0.3716675533493
ENSMUSG00000020107.11	Anapc16	3.5949949279757	4.09962334219123	3.73862117781366	0.6002884108982
ENSMUSG00000047554.15	Tmem41b	2.32673722405442	1.87402266287953	2.31192996059671	0.773127885638154
ENSMUSG00000042851.18	Zc3h6	0.501264262987126	1.51792729758073	0.448837870411517	1.59803982062736
ENSMUSG00000058396.8	Gpr182	2.07641233106782	2.87575478010715	2.41248772201076	0.682719738011385
ENSMUSG00000044501.18	Zfp758	1.9584536378071	2.41160445344737	2.01284470175344	0.680875370479605
ENSMUSG00000023051.12	Tarbp2	2.58960736629738	2.12934577042638	2.63411118482118	0.804115577928012
ENSMUSG00000022391.17	Rangap1	3.46274061214973	2.89750983264719	3.62879921723071	0.950325416404773
ENSMUSG00000019796.13	Lrp11	1.18495629307755	0.221347451869259	0.152570436547067	0
ENSMUSG00000047153.5	Khnyn	2.6417120071275	3.33009723669405	2.77388003180762	0.950944126036968
ENSMUSG00000000732.10	Icosl	1.46736450375674	2.29907833273981	2.16294125084104	0.126157098531557
ENSMUSG00000014418.17	Hps5	3.0072242149369	2.59613894306156	2.77688463392143	0.215076480638397
ENSMUSG00000033272.13	Slc35a4	4.65981500814471	4.3250568500353	4.74426100306582	0.58968980642444
ENSMUSG00000032579.15	Hemk1	2.55668821617775	1.97191673050827	2.18790724562874	0.226092080971424
ENSMUSG00000038181.17	Chpf2	4.15433771638533	3.68354655595321	4.09437645736549	0.744832236268561
ENSMUSG00000090394.9	4930523C07Rik	2.24458444779087	2.66930769946656	1.78842490714685	0.580004840003478
ENSMUSG00000029592.12	Usp30	2.19982178753143	2.5799943457179	2.2793881955925	0.494563453768903
ENSMUSG00000039756.13	Dnttip2	3.41402718232097	3.75712322700875	3.42860215149554	0.619079247997447
ENSMUSG00000045409.17	Trim39	2.13669013088195	2.71938256844277	2.37884934087564	0.498992661078607
ENSMUSG00000061577.13	Adgrg5	-1.39836411453861	-0.309795669149059	-0.881715490517004	0.511093069440027
ENSMUSG00000021047.8	Nova1	1.47780600516767	2.10535638689439	1.67014226851246	0.657566575745469
ENSMUSG00000022122.16	Ednrb	3.71974299142145	4.76705728383446	4.0908001234832	1.08957094918419
ENSMUSG00000078867.10	Gm14418	0.632178204200524	-0.0948275779338311	0.405671180218006	0.578313616456416
ENSMUSG00000073838.11	Tufm	5.39777109793522	4.87498185383983	5.05491455968854	0.203530864773957
ENSMUSG00000020530.15	Ggnbp2	4.55121196002223	4.87270157735754	4.63131339541641	0.415047139106089
ENSMUSG00000031967.16	Afg3l1	3.8474095953971	3.58561550631727	3.5063746570287	0
ENSMUSG00000015243.5	Abca1	4.27107480817921	4.86661177104586	4.29418015103599	1.10000225287514
ENSMUSG00000027829.16	Ccnl1	3.92538131818811	4.49558254901828	4.00406577892181	0.892909060586759
ENSMUSG00000016757.12	Ttll12	2.78285992338246	2.42343709445409	2.71502381166716	0.488890275000283
ENSMUSG00000017167.7	Cntnap1	2.19027825575308	1.16520920216618	2.52373621026895	1.54921288303899
ENSMUSG00000042569.14	Dhrs7b	4.37937047139843	5.25057530237719	4.65194282420466	0.994871739989972
ENSMUSG00000037300.20	Ttc13	2.71805880899036	2.23258410428521	2.50973844929462	0.395113355008762
ENSMUSG00000002825.9	Qtrt1	1.94984040638898	2.47439557596385	1.98672189098084	0.857554766424928
ENSMUSG00000033400.15	Agl	1.61328511912312	1.0840062653559	1.92314777552096	0.719229482316986
ENSMUSG00000022790.15	Igsf11	-2.63054153962311	0.940378269731351	0.263483811097165	0.515770328326835
ENSMUSG00000116165.2	Pdxp	0.517443399838462	-0.742495352243088	0.568959684677293	1.66591013442729
ENSMUSG00000089665.3	Fcor	6.68711177345277	5.67876131612508	5.89218366562836	0.220284768465834
ENSMUSG00000042532.15	Golga7b	0.332335832495612	-2.03359036404402	-1.26692783442461	0.336959653296618
ENSMUSG00000021619.7	Atg10	2.96910548898624	2.34518480036533	2.13088739681099	0
ENSMUSG00000056629.17	Fkbp2	5.57940323750971	4.90985211409312	5.01536282107675	0.106135371021524
ENSMUSG00000066571.14	Garre1	3.36126529807838	4.45841487850077	3.24531911059549	2.0197783510083
ENSMUSG00000002279.20	Lmf1	1.08317957662138	0.536575831621554	0.712336897669976	0.148730365302554
ENSMUSG00000051043.17	Gprc5c	1.57225101762501	2.49296137943639	2.28416213523803	0.200388592220222
ENSMUSG00000037815.8	Ctnna1	5.46839537086542	5.91027372754035	5.54081918831774	0.672133256643862
ENSMUSG00000042826.14	Fgf11	3.59656046733319	2.49980393236391	3.28600742386968	1.26666372183185
ENSMUSG00000039048.16	Foxred1	3.76485894328953	3.35673009349327	3.49235185661684	0.146802445590783
ENSMUSG00000028036.7	Ptgfr	-1.08358914683445	0.496960067130544	-2.33296492966673	1.65274933763398
ENSMUSG00000026938.11	Fcna	4.66829060724107	6.21769548252723	5.5955184826441	0.756255499681314
ENSMUSG00000022471.15	Xrcc6	2.32602438074222	1.97385034342916	2.59470902234436	0.497287563192581
ENSMUSG00000029752.13	Asns	4.70539932453671	5.51585489483636	5.43013527137013	0.0853443953024441
ENSMUSG00000027247.17	Arhgap1	4.35684001201609	4.02079080769447	4.3170479369358	0.543036190223221
ENSMUSG00000020235.17	Fzr1	2.81804360665474	2.41758289127174	2.90303976644002	0.677656151345894
ENSMUSG00000035172.16	Plekhh3	3.26804479208503	2.43643851507951	3.52444039365806	1.37930303814903
ENSMUSG00000039195.5	1110008P14Rik	3.65240384246324	2.60675581156372	3.25857310147399	0.994271569318416
ENSMUSG00000022336.4	Eif3e	4.20182845954298	4.73451727081733	4.4075890394235	0.517312053520646
ENSMUSG00000062127.12	Cttnbp2nl	1.80993627855273	2.55956979436226	1.99150304011627	0.908924713418743
ENSMUSG00000022557.12	Bop1	3.7846073661636	3.30443923038813	3.87802588897589	0.847201051099465
ENSMUSG00000018796.14	Acsl1	6.3444857850897	7.39350849409754	6.58763705702128	1.41945462927988
ENSMUSG00000010554.15	Mettl16	1.79350879580453	1.24187609849553	1.80511323289574	0.927301386323157
ENSMUSG00000004043.15	Stat5a	3.38878807079468	2.78637406977739	3.56423074949202	1.00933977756395
ENSMUSG00000032307.17	Ube2q2	4.11230312402899	4.70661383187526	4.08885385674151	1.14037990569277
ENSMUSG00000025103.9	Btbd1	4.92267137902545	5.28309967064546	5.05526955201112	0.367093013625219
ENSMUSG00000009092.6	Derl3	-0.220966216260526	1.26781442253974	0.39720154930102	1.10912159591481
ENSMUSG00000015452.15	Ager	0.0985674616920259	0.98485314741365	0.282453197637647	0.978647293153127
ENSMUSG00000024683.7	Mrpl16	3.34304682496564	2.76989528035697	3.20580267127485	0.723952628225009
ENSMUSG00000039384.9	Dusp10	3.82206118783647	2.27177385006426	3.43249316788908	1.89678232409708
ENSMUSG00000038679.17	Trps1	1.41035825299733	0.77980636123877	0.90951030434784	0.106328771169666
ENSMUSG00000038742.8	Angptl6	1.38348929369908	0.527757085634859	0.662672484385397	0.109047329944365
ENSMUSG00000040990.18	Sh3kbp1	2.32071286121221	1.54558652253748	1.94572594897275	0.493121707844851
ENSMUSG00000027742.14	Cog6	3.14744129842417	2.78988346118836	2.99545038446539	0.302424660200288
ENSMUSG00000025630.9	Hprt	6.56098854095166	7.06471022147146	6.75980614624124	0.487786276059514
ENSMUSG00000013418.9	B4galnt2	-1.88513088775979	1.30597717619759	0.11246664807586	1.15378782828198
ENSMUSG00000042988.11	Notum	-1.95658379422825	0.850850090100421	-0.507347646256268	1.44140357505686
ENSMUSG00000028911.17	Srsf4	4.10195848420004	4.48333127159213	4.22176495281246	0.431245975610385
ENSMUSG00000050071.9	Bex1	-0.728987950569256	1.90218852841294	1.18487081263592	0.677455566232517
ENSMUSG00000030731.14	Syt3	0.336419236221347	-0.688249048122872	-0.52802021587726	0.105574861755247
ENSMUSG00000024487.6	Yipf5	3.9153071162341	3.55535088779965	3.7764817135146	0.343899891081016
ENSMUSG00000009145.7	Dqx1	-0.25776810214552	0.508746486830235	-0.331422261368681	1.02502622481487
ENSMUSG00000054893.16	Zfp667	0.0153836012934237	0.695251428437403	0.0305926293787311	0.960209808491574
ENSMUSG00000027500.11	Stmn2	0.490288213661261	1.96099510085556	1.60398155772441	0.33611772749429
ENSMUSG00000037166.6	Ppp1r14a	2.78312145856767	3.42662868239998	3.21322218365222	0.233794650296902
ENSMUSG00000053580.17	Tanc2	0.796465431549712	0.164297684184119	0.865482315232707	0.891665712318542
ENSMUSG00000050148.10	Ubqln2	4.25050397025174	4.7660042449292	4.23031834875735	0.99104405790082
ENSMUSG00000066613.15	Zfp932	2.65655123028131	2.31129909296779	2.42862506703027	0.120976694192158
ENSMUSG00000033157.18	Abhd10	2.10358230960674	1.77732703450391	1.67406687435247	0
ENSMUSG00000037049.10	Smpd1	4.95029519381477	4.40672166084973	4.70418339962751	0.435484568048069
ENSMUSG00000033767.15	Tmem131l	0.49292228785429	1.25995372742308	0.488231100555505	1.19936963602686
ENSMUSG00000038178.17	Slc43a2	1.63597557311375	2.57320234393586	2.27773593541094	0.302772662479434
ENSMUSG00000039720.8	Got1l1	0.161267010151808	1.62597623982361	1.01525947145393	0.62396880719018
ENSMUSG00000025875.15	Tspan17	5.48723502682094	4.48723354410753	4.9027957412001	0.503296660353302
ENSMUSG00000032925.17	Itgbl1	1.42751254812794	2.38927235559601	2.24864605540293	0.12731771596515
ENSMUSG00000078234.7	Klhdc7a	5.64144418420969	4.29167928958468	5.61312200075129	2.57248479527546
ENSMUSG00000001445.11	Mrpl10	5.2055041831411	4.72746579919075	4.85758119203738	0.137703119823211
ENSMUSG00000014633.16	Cmc2	2.69279825731304	1.79474190059213	2.29417690885349	0.657266389759063
ENSMUSG00000054676.18	1600014C10Rik	5.23111142551696	5.78212527681848	4.95698589002962	0.909942292017991
ENSMUSG00000094910.2	D430019H16Rik	2.66309568012633	-0.692587968845529	1.62221097831516	2.76286045295731
ENSMUSG00000040482.17	Dxo	3.9280090665221	3.37970491124998	3.50443906063812	0.125263145743834
ENSMUSG00000020868.16	Xylt2	3.27618702460318	3.61694996467623	3.32585549002942	0.517391737131704
ENSMUSG00000020427.12	Igfbp3	3.91970873325789	5.21281515722298	4.14931974307605	1.90468455622997
ENSMUSG00000095789.7	Nupr1l	0.573338611543659	2.13613788294582	1.07929147435132	1.4745269021364
ENSMUSG00000028032.14	Papss1	4.57444417714168	4.05383460554465	4.11993364371605	0.0651423005124546
ENSMUSG00000020079.16	Supv3l1	3.04783036244856	2.68354245142744	3.13141541976731	0.620597708609821
ENSMUSG00000029675.13	Eln	4.77250380901259	5.77624517172154	5.21494848786446	0.815460977452925
ENSMUSG00000045287.7	Rtn4rl1	4.03349516506564	2.78187459907421	4.05377910547642	2.37651253978242
ENSMUSG00000029669.15	Tspan12	6.10892772379386	5.3669837963318	5.6558453944402	0.343181368347902
ENSMUSG00000045664.6	Cdc42ep2	3.36205250794314	2.8282111881955	3.19180316482544	0.578051946395632
ENSMUSG00000022044.15	Stmn4	0.703643069318367	-1.59852702462011	-0.218402654189862	1.12442718299434
ENSMUSG00000032109.16	Nlrx1	2.55250398707598	1.91135355438978	2.09333443148807	0.177270385182547
ENSMUSG00000062488.10	Ifit3b	2.20069915363323	1.21562998055703	2.01404878091575	1.26086823753432
ENSMUSG00000036112.16	Metap2	3.92927875968118	4.22106848690545	4.0030473660264	0.3703595727565
ENSMUSG00000004897.17	Hdgf	6.05438440579433	5.71581103334916	6.13809704066391	0.605228511532849
ENSMUSG00000043300.3	B3galnt1	3.9699930156632	3.47550080261884	3.6361101603593	0.172040812476147
ENSMUSG00000025213.12	Kazald1	1.60480396784783	2.21061043648705	1.98551008708763	0.241128260021563
ENSMUSG00000021240.7	Abcd4	1.7158476471878	2.05463668374259	1.71671516115544	0.597165062483552
ENSMUSG00000002379.8	Ndufa11	5.88303764432185	4.98673313764592	5.3857668167139	0.501793062713081
ENSMUSG00000034612.8	Chst11	1.73193293249401	2.84608125273293	2.0870249927173	1.17834288420938
ENSMUSG00000043487.5	Acot6	0.360742123828189	1.01850805160562	0.63912258062141	0.465688898198694
ENSMUSG00000025702.16	Marchf8	3.1324266595103	3.60292721472313	3.14383927194385	0.865890490786055
ENSMUSG00000028959.15	Fastk	4.09761683344673	3.65317825786529	4.03484190134754	0.68637207104741
ENSMUSG00000021012.17	Zc3h14	2.86064046256574	3.28427931493214	3.10563047259922	0.209109808429766
ENSMUSG00000035824.8	Tk2	3.26438149486937	3.71263231304044	3.24214857312179	0.840132432131366
ENSMUSG00000045555.4	Mettl24	1.46483786353744	0.0646753332634304	0.319352449696156	0.188748848911999
ENSMUSG00000024740.11	Ddb1	5.80927107764513	6.11605340865591	5.8084624468096	0.60805768388911
ENSMUSG00000043664.8	Tmem221	-0.102526300301139	0.77054519301076	0.220424102981742	0.688926687347323
ENSMUSG00000039270.10	Megf9	2.96030188391898	1.94556382968853	2.81015567269158	1.4599283032506
ENSMUSG00000029482.5	Aacs	6.8509764520271	5.60631371648023	6.97869422788139	2.3581039082922
ENSMUSG00000039496.9	Cdnf	1.17822445151472	2.00002060279757	0.984527543893613	1.29344839429131
ENSMUSG00000058240.15	Cryzl1	3.05814250675309	3.46354144447919	3.31007136649438	0.173524636810652
ENSMUSG00000029570.6	Lfng	4.53146011125362	3.94890279598471	4.57559378528027	1.09766256117728
ENSMUSG00000023913.18	Pla2g7	2.30934874082637	4.10344516826647	3.42231071040358	0.799002636434487
ENSMUSG00000021951.8	Eef1akmt1	4.00343350703856	3.03234261616386	3.49449295394938	0.571048243194099
ENSMUSG00000027305.10	Ndufaf1	4.19904292978842	3.62121247019047	3.94701568313578	0.471304154201716
ENSMUSG00000049265.9	Kcnk3	3.39516663168789	4.52749923765759	3.92395020233266	0.853924467906881
ENSMUSG00000037405.9	Icam1	2.20089163585719	3.10544999553368	2.3783648766173	1.22682399645939
ENSMUSG00000030278.12	Cidec	10.6050350411925	11.3304055832352	10.8569089704199	0.782422621145007
ENSMUSG00000006920.15	Ezh1	3.58317918919598	4.09491212149403	3.52864823701008	0.941924919034597
ENSMUSG00000003348.11	Mob3a	3.33742547388111	2.60348241958339	3.03188596591079	0.618970549093628
ENSMUSG00000021134.18	Srsf5	7.13563596118004	7.64966831374138	7.27435548477518	0.647656724589864
ENSMUSG00000037251.6	Pomk	2.16487450791142	1.72064953326111	2.01006583098073	0.422859015499992
ENSMUSG00000038028.10	Tigar	2.06132154903639	1.47795073656877	2.06299145099398	1.02281415942921
ENSMUSG00000020101.15	Vsir	5.21391254948527	5.79404935781622	5.39777056227781	0.660404951376597
ENSMUSG00000054150.13	Syne3	0.730557428797403	2.28880750454253	0.726016303293351	2.63761977819445
ENSMUSG00000034957.11	Cebpa	8.75981399372573	7.98230622647446	8.64643100913376	1.22956837632495
ENSMUSG00000022439.10	Parvg	-0.225178097093828	0.9081336072597	0.779285998635888	0.0961549738469195
ENSMUSG00000021062.16	Rab15	0.671126465669115	2.17442294691632	0.387695580597604	2.33332284896783
ENSMUSG00000039987.16	Phtf2	1.23071619830986	0.636329830269806	1.11045751329484	0.669122251926962
ENSMUSG00000015747.6	Vps45	2.3134373465678	1.81802892193937	1.87019779082096	0.0468548416425757
ENSMUSG00000005505.13	Kbtbd4	2.74326292661429	2.36566413919371	2.80787937605986	0.647621828399745
ENSMUSG00000027495.5	Fam210b	3.28668560967702	3.96019131981145	3.99566706882762	0
ENSMUSG00000040913.12	Fbxw4	3.17968653171389	3.60134402661586	3.12323908334501	0.759952278902498
ENSMUSG00000027203.16	Dut	2.40006256784704	1.72328375843619	2.02393856495159	0.333612968156295
ENSMUSG00000051579.11	Tceal8	4.3348835867678	3.85370440553373	4.03218086340317	0.201548383381839
ENSMUSG00000036693.13	Nop14	3.54354981187612	3.94135295478573	3.74317303197605	0.264160338556242
ENSMUSG00000054555.12	Adam12	1.04262941477424	0.274119306264367	0.0261386837309574	0
ENSMUSG00000037622.15	Wdtc1	3.83501227889667	4.27519231455225	4.11575682718484	0.17922279851645
ENSMUSG00000001376.18	Vps50	1.35329552843988	0.983862792277603	1.25472264172866	0.381271884460825
ENSMUSG00000032478.15	Nme6	1.67005779158034	0.890328703467559	1.62212053349256	1.19502785130345
ENSMUSG00000048120.17	Entpd1	2.48882025470545	3.27060698206181	3.28275970315354	0
ENSMUSG00000063954.8	H2ac19	1.93406827618806	0.568815014041642	1.60000063095578	1.5705958268636
ENSMUSG00000030930.15	Chst15	2.54384714410382	3.24287700807471	2.60281570820129	1.15265692006018
ENSMUSG00000038527.10	C1rl	2.79421703583379	2.0631881604325	2.17380801222234	0.103184127511952
ENSMUSG00000023988.9	Bysl	2.91993442728622	2.3466073306963	3.0786402082583	0.947918817621087
ENSMUSG00000000957.12	Mmp14	3.88231444826566	4.49656690583993	4.29401164897742	0.220276441991041
ENSMUSG00000020802.9	Ube2o	3.05500641924895	3.60639653303842	2.98627370294648	0.995067307358585
ENSMUSG00000068735.15	Trp53i11	4.59589256488286	3.71545559522601	4.01089632941104	0.32205044971299
ENSMUSG00000058318.16	Phf21a	2.42472833970674	2.93533143498236	2.6510147167931	0.397621526526706
ENSMUSG00000026926.15	Pmpca	4.40258851519947	4.15285730523726	4.23127778082591	0.084521020933421
ENSMUSG00000020105.10	Lrig3	0.817155246710427	1.71261870839571	0.911767750508367	1.27987055583111
ENSMUSG00000026766.17	Mmadhc	5.18575317626702	4.71306826015608	4.872279205534	0.176636123844539
ENSMUSG00000043398.6	Gpr135	0.824224611944175	1.5102043076192	1.52611692300961	0
ENSMUSG00000031734.14	Irx3	1.18224098648013	2.26714800543742	1.39043437729497	1.40260273836149
ENSMUSG00000078919.11	Dpm1	0.488058373483534	1.34466095532769	0.592697798665542	1.13237901956604
ENSMUSG00000025854.16	Fam20c	3.17213987190087	1.94390794015277	4.00731225015293	1.79515433521496
ENSMUSG00000032185.16	Carm1	3.58642883966383	3.87406381162083	3.80753597918389	0.0674551196054675
ENSMUSG00000047037.6	Nipa1	1.69857490718233	1.05947071006624	1.49845803944437	0.618580882511373
ENSMUSG00000039680.11	Mrps6	4.86518154309511	4.07502088220344	4.28141774860325	0.213675220063083
ENSMUSG00000047248.21	C2cd3	0.729954433989279	1.29398004300664	0.848662177937876	0.646105981251036
ENSMUSG00000027274.17	Mkks	1.80443200988751	1.17173925784012	1.5852273218036	0.573656345734545
ENSMUSG00000050965.15	Prkca	1.73472368762304	0.862035268187953	1.27936525447398	0.438812601591894
ENSMUSG00000049303.11	Syt12	4.15763001390872	2.6590391444253	3.90238018770692	2.1616815213496
ENSMUSG00000031023.6	Akip1	3.82313207302375	4.56777246209129	3.69182762327902	1.34669850754469
ENSMUSG00000043079.18	Synpo	1.91163590049168	2.92642733209774	2.20090276016316	1.1539684709355
