Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000032577.17	Mapkapk3	2.21239351314386	1.21906581243327	2.5599911912269	2.23815058480327	2.0361591067259	2.41358144167929
ENSMUSG00000035121.7	Neil2	0.697786002930835	2.14122764253606	0.545818674739337	1.05606599353402	1.76614662946626	1.13854967120923
ENSMUSG00000019863.8	Qrsl1	1.46263917335739	0.547550563680009	1.48802140669834	0.949238146515853	0.720574949875909	0.978340097369455
ENSMUSG00000020917.18	Acly	7.82588660212966	4.92924417059199	7.73221212233945	5.44187007145996	4.95784621510909	5.42074128128938
ENSMUSG00000058454.16	Dhcr7	2.21878873056847	0.523345245588713	2.01968876874435	1.49088347140687	1.05670801930855	1.3878299039185
ENSMUSG00000031864.17	Ints10	2.16862902212587	1.43169192704291	2.09460497878954	1.9271532724602	1.57335880181551	1.76370543881682
ENSMUSG00000010936.12	Vac14	3.0425558982903	1.99458065891372	2.83926606135106	2.79135680641638	2.49791178512525	2.76957835929523
ENSMUSG00000037440.9	Vnn1	2.23919645921224	5.75245797674514	4.47415050777952	3.28808547005849	4.56065938594265	4.2039372365901
ENSMUSG00000073802.6	Cdkn2b	3.67991130846566	1.59399149192937	3.0049417278831	2.85199869417767	2.18216576146859	2.77355382491194
ENSMUSG00000014195.17	Dnajc7	3.72350322651078	4.27990973136138	4.01494097789478	3.80520260541114	4.11312377729411	4.01087274840362
ENSMUSG00000042599.9	Kdm7a	1.77828192180717	3.340503862111	2.14711752488177	2.11666788049731	2.7774219298447	1.8726459589444
ENSMUSG00000046447.4	Camk2n1	3.38868522250647	4.52535074629517	3.96910274243958	4.00267678655519	4.28760714924627	4.3050116140248
ENSMUSG00000033308.17	Dpyd	1.79015709107143	3.37719284150887	3.10843452214615	1.65297956256674	2.15376052575004	2.13395923099999
ENSMUSG00000045441.6	Gprin3	-0.197870888003599	2.56326155806754	-0.00360793338499352	-0.891182520048963	0.811608995802992	-1.01207331519889
ENSMUSG00000036721.15	Zscan12	0.927414989967007	1.91732828876426	1.16475426721892	0.922825006230694	1.17579808504304	0.899786232698874
ENSMUSG00000109865.2	Hspa14	3.40670998094246	2.65886053130322	3.03450246609098	3.15875856476181	2.95315047708796	2.96959018776667
ENSMUSG00000024713.17	Pcsk5	0.869118253071775	2.84323466160488	1.93790381993957	1.30222139107387	1.94322847067104	1.38491538083575
ENSMUSG00000021367.9	Edn1	2.14745616273384	3.82879173741761	2.62005351393975	2.45416233437969	3.06907278545578	2.41935963310023
ENSMUSG00000027947.12	Il6ra	2.54602586504375	4.18726242256079	2.85180289311622	2.92496903518147	3.57747781081571	3.14321880294453
ENSMUSG00000022884.17	Eif4a2	6.40819352291983	7.14382297353596	6.541355027644	6.37888918589464	6.49361718194205	6.34772461614987
ENSMUSG00000032126.17	Hmbs	3.48815727542102	2.34233041624972	3.16334349471555	3.07982154559392	2.49563069182889	2.97523663393136
ENSMUSG00000038422.3	Hdhd3	2.51779617010502	1.05891258655387	2.44407879876085	1.54478510542693	1.00241450590877	1.51939090136436
ENSMUSG00000029311.17	Hsd17b11	4.55697690157419	5.36116101971984	4.79027570765728	4.86981212159664	5.27599776780326	5.1008509930627
ENSMUSG00000022941.9	Ripply3	1.88753855307607	3.17786938581986	2.46045355195182	1.80709891326767	2.22829063890082	2.14695974728271
ENSMUSG00000041801.6	Phlda3	7.85891828672091	5.78589200404752	8.22667572700811	6.95130921088597	6.47383666889226	7.66414174272392
ENSMUSG00000024777.11	Ppp2r5b	4.20578879237033	3.29942939828611	3.87967348047444	3.8012913410661	3.42015627783522	3.81442074286585
ENSMUSG00000028150.15	Rorc	2.32692478256246	3.88849309923443	3.3532067578548	2.24821368215208	3.34783779249683	2.90877294092452
ENSMUSG00000021759.15	Plpp1	4.54373905486791	5.90912500696443	4.85971856503972	4.60387611725014	5.14662224736151	4.80894457685337
ENSMUSG00000028653.17	Trit1	3.87098787186513	4.92169941435655	3.53876779433625	3.70788097538623	4.00711440689036	3.62153809567755
