Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000050188.9	Lsm10	3.86637302317395	3.68561984244548	4.1727771760498	0.138644581561693
ENSMUSG00000048546.9	Tob2	3.12109175554293	3.53641912790751	3.16135215787646	0.257453155651627
ENSMUSG00000036840.6	Siah1a	3.43150602501958	3.6790867048245	3.75263131963953	0
ENSMUSG00000021180.10	Rps6ka5	-0.00290735443919914	0.306240311203722	-0.337008847636414	0.264149471474803
ENSMUSG00000034709.9	Ppp1r21	2.93377982148893	3.0598751467464	3.0127139756927	0.0114133070360723
ENSMUSG00000025962.16	Fastkd2	1.37071068905259	0.989905304764236	1.2210990282997	0.20083541227803
ENSMUSG00000032118.17	Fez1	1.49252360961873	1.90558892180215	1.49414713873453	0.486959091216327
ENSMUSG00000029726.17	Mepce	3.70822494934844	3.87107960871167	3.91782053195541	0
ENSMUSG00000037362.9	Ccn3	2.79294102009491	3.20478528391403	2.96953747609307	0.090711117065506
ENSMUSG00000031357.4	Syap1	6.45868849550239	6.33345937655169	6.21878462978908	0
ENSMUSG00000025477.15	Inpp5a	3.4798700244797	3.13493526640338	3.40896276377438	0.284084332402081
ENSMUSG00000064141.15	Zfp69	-0.244348435525449	0.00421398017591659	-0.0680848180270088	0.00898739584758846
ENSMUSG00000038811.14	Gngt2	3.79778039453274	4.12483832279821	4.13020609580452	0
ENSMUSG00000011254.17	Thg1l	1.60330276344735	1.15981983438344	1.52932224785678	0.339725836077002
ENSMUSG00000029544.17	Cabp1	-0.814806502255182	-0.610974782326136	-0.796046395436523	0.0184481347203105
ENSMUSG00000001504.11	Irx2	-0.914811185916673	-0.92918073641554	-1.12367582334913	8.35988631259114e-05
ENSMUSG00000034390.17	Cmip	2.64262828398364	2.71926641843189	2.58211196014016	0.00736138407071621
ENSMUSG00000035478.15	Mbd3	5.50294901184007	5.24323970577669	5.5327673348423	0.246542223558146
ENSMUSG00000034880.8	Mrpl34	5.37529424473877	5.01839524276905	5.65845065648102	0.367173149280741
ENSMUSG00000020955.10	Ap4s1	4.31544856899396	4.19854913854027	4.39033948440199	0.0362980697668499
ENSMUSG00000025872.6	Thoc3	3.93571320347737	3.819466451776	3.85031471741772	0.00474743107722516
ENSMUSG00000022803.13	Popdc2	1.04810878069381	0.969381903780071	1.39588517611921	0.0217423519114636
ENSMUSG00000030800.11	Prss8	0.00359651711724287	0.578920515264835	-0.049669388744303	0.0725879396165956
ENSMUSG00000039682.13	Lap3	4.82091576965711	4.60101131808713	4.55937010178137	0
ENSMUSG00000039697.17	Ncoa7	1.06867706065657	1.12726593972289	1.00905695512227	0.00938761367355239
ENSMUSG00000043964.15	Orai3	3.88737738640332	3.93833749038556	4.07702994732536	0
ENSMUSG00000034243.18	Golgb1	3.71457373923103	3.87025483465135	3.59517543361378	0.107846345299471
ENSMUSG00000050425.3	Mrgprb2	-0.65536747561048	0.178388946902688	0.32260892904643	0
ENSMUSG00000052563.14	D930048N14Rik	1.48960812447634	1.3944135414057	2.08618791041562	0.0608042922383099
ENSMUSG00000029610.14	Aimp2	3.19333288928679	3.05755069316706	3.43555985284852	0.110918993501869
ENSMUSG00000029403.15	Cdkl2	1.96478443909116	1.6330164862749	1.43925633858607	0
ENSMUSG00000019897.9	Ccdc59	3.05531717030032	3.3037290012368	3.12607284049599	0.23379501340186
ENSMUSG00000031398.14	Plxna3	0.10942465165095	-0.348101707232212	0.160391654703542	0.215877228968797
ENSMUSG00000049550.18	Clip1	2.95495535769522	3.25972811705308	3.01969865626678	0.139243037247139
ENSMUSG00000027356.9	Fermt1	-0.724094082544701	-0.597715890819826	-1.70473120045685	0.0210146485863502
ENSMUSG00000000355.14	Mcts1	4.75815033043318	4.53774759290658	4.63131208060705	0.0436509994370341
ENSMUSG00000039656.18	Rxrb	3.80047952483597	3.8466625827511	4.0137197345369	0
ENSMUSG00000029201.15	Ugdh	3.71410519399002	3.51572981760086	3.63012302639645	0.0349998082075172
ENSMUSG00000026837.17	Col5a1	5.06699073084523	4.56450645449376	4.3764787235274	0
ENSMUSG00000025147.8	Mob2	2.32371763079462	2.56601740346261	2.45831078465343	0.0476528541288246
ENSMUSG00000032252.15	Glce	2.05173940739201	2.12321686114479	2.06492463532967	0.00484968777239972
ENSMUSG00000068921.15	Dap3	3.17803573220655	2.9259253156529	3.06538292655381	0.0762630153712486
ENSMUSG00000036617.18	Etl4	1.33936315509779	1.96017441341765	1.25255007755971	0.607351752257524
ENSMUSG00000052738.15	Suclg1	4.39212558707523	4.27071895065967	4.2968123993607	0.00298086303306969
ENSMUSG00000058159.15	T2	-1.47534313659336	-1.20880168398941	-1.86690071529067	0.0147055438347032
ENSMUSG00000001524.15	Gtf2h4	2.17303477736856	1.92023003733331	2.10812831933295	0.159003966189502
ENSMUSG00000070953.14	Rabepk	2.12436674388743	1.87988673070918	2.04654581648875	0.070802073955758
ENSMUSG00000022620.15	Arsa	4.21246191866434	4.28994725636349	4.25896376930479	0.00427911995912035
ENSMUSG00000026748.14	Plxdc2	3.60590364429889	4.01862552596765	3.77768913680169	0.315715184134022
ENSMUSG00000006345.11	Ggt1	0.847814037218106	0.979627356490339	-0.177636236108947	0.0216967183631073
ENSMUSG00000015363.14	Trabd	3.21676638029892	3.33587228422833	3.37254478068815	0
ENSMUSG00000061666.7	Gdpd1	1.77501050812982	2.62755890095165	2.41773990929636	0.124109076301044
ENSMUSG00000028452.8	Vcp	6.48963035628097	6.30905207936594	6.34528060275658	0.02584737441719
ENSMUSG00000068036.17	Afdn	3.39088447537996	3.23315718166626	3.43648442723429	0.0308385790016191
ENSMUSG00000064068.16	Mtx1	3.17041166120406	3.15842951654512	3.36458005539061	0.00307958515268752
ENSMUSG00000039004.7	Bmp6	3.01752599575008	3.1837837722476	3.52324983143196	0
ENSMUSG00000031666.16	Rbl2	3.043190196541	3.13307979010638	2.87835019950807	0.0532235091975847
ENSMUSG00000018102.6	H2bc4	6.58256413239612	6.14867822026895	6.59503437994374	0.653818948808811
ENSMUSG00000015165.17	Hnrnpl	5.31218959943369	5.63319416493908	5.18212919511789	0.543679173635908
ENSMUSG00000019837.9	Gtf3c6	3.45826304761785	3.21617070648959	3.46667022895581	0.264388981125844
ENSMUSG00000042845.8	Wfdc12	0.33595281915092	-0.416830526279023	-0.85694287285693	0
ENSMUSG00000034574.11	Daam1	2.46083273659654	2.30310109226172	2.30896922059904	0.000876364918535568
ENSMUSG00000040532.15	Abhd11	4.14830134638028	3.84678992444354	4.01443398652571	0.0781485261247331
ENSMUSG00000029462.19	Vps29	3.62378791732671	3.47638903565991	3.64411925078848	0.0831269981463051
ENSMUSG00000000693.11	Loxl3	2.33713692945166	2.34898531380338	2.34606665300601	1.13399349818866e-05
ENSMUSG00000055407.15	Map6	1.17070074585126	0.828960423011619	1.17230394015522	0.243796143315351
ENSMUSG00000042625.17	Safb2	3.67552985163233	3.8610118426727	3.66480600485846	0.116074576252442
ENSMUSG00000042734.7	Ttc9	0.231815879182305	0.269825412057324	0.0860621494005113	0.00307427438942729
ENSMUSG00000030225.12	Dera	1.43153934878709	1.11584020072761	1.23709201640571	0.0472099187117025
ENSMUSG00000045394.10	Epcam	1.96067994177676	2.64075557321503	1.92904030785818	0.125369853936398
ENSMUSG00000060470.8	Adgrg3	-0.448339529528054	-0.0354713246211264	-0.443179838189971	0.146015414097999
ENSMUSG00000004849.15	Ap1s1	5.14116898775056	4.80661881144465	5.13892669512436	0.254170845234635
ENSMUSG00000039483.11	Asb6	2.30725391135342	2.08329160676772	2.43735107487205	0.257441585924775
ENSMUSG00000039148.6	Sart1	3.66441580042774	3.69359324022232	3.63137677350056	0.00462399639089906
ENSMUSG00000044447.6	Dock5	0.621470926993744	0.535837412439779	0.126936647021166	0
ENSMUSG00000010651.5	Acaa1b	5.09588580088677	5.08933728146112	5.04203338266781	0
ENSMUSG00000042524.15	Sun2	5.5396181797168	5.65196116548221	5.94297475894497	0
ENSMUSG00000036390.9	Gadd45a	3.98771455929384	4.12372030079102	3.72914154962151	0.0545822213670428
ENSMUSG00000002847.8	Pla1a	5.62195586337879	5.77242703594898	5.52558268741926	0.0867069489822202
ENSMUSG00000021930.15	Spryd7	2.4691398070484	2.25650122449344	2.32194706166134	0.0188839179696476
ENSMUSG00000030852.19	Tacc2	1.92293647034006	2.27337745139697	2.06949583861522	0.144987830563216
ENSMUSG00000049285.5	Mblac1	1.85751950579298	1.66333514109895	1.74500636212748	0.0139410831671017
ENSMUSG00000047875.7	Gpr157	1.2870138989034	1.68452231474351	1.45716036651044	0.145388247239592
ENSMUSG00000051238.7	Swsap1	2.5043783627184	2.20198222538871	2.53682697816505	0.455273552168477
ENSMUSG00000078185.4	Chml	1.42780618609266	1.13662118968148	1.24092596004754	0.0310818170342717
ENSMUSG00000022419.17	Deptor	3.79573353279912	3.58383247611462	3.42326978564813	0
ENSMUSG00000078451.6	Ppil6	1.60824523830437	1.93304889000581	1.46757268516353	0.0578174379069742
ENSMUSG00000000402.3	Egfl6	-1.81371049646764	-0.956157308713442	-1.84245515466567	0.109380486633384
ENSMUSG00000026162.9	Nhej1	1.95985925864504	1.64412061205556	1.8043955521835	0.054660575700052
ENSMUSG00000039263.17	Npepl1	4.9414631894296	4.81696560146914	4.97736320956491	0.061889557732933
ENSMUSG00000005354.17	Txn2	4.70332406155742	4.34077177038556	4.60231973551974	0.251902744753289
ENSMUSG00000020520.15	Galnt10	2.9018473276749	2.45838255791482	2.88864548331426	0.789578016846986
ENSMUSG00000039193.10	Nlrc4	0.170610814286167	0.534810523354265	0.49601848888649	0.0050501439146031
ENSMUSG00000028270.13	Gbp2	5.07401302447549	4.60160787963888	4.64454603063493	0.0300389660951036
ENSMUSG00000034681.18	Rnps1	3.25922802528372	3.42635085255267	3.37558915617818	0.0223838652375404
ENSMUSG00000020677.8	Ddx52	3.26845706388484	3.30260117792263	3.28807829679396	0.000701031864075659
ENSMUSG00000050625.5	Ccdc121	-1.72751665727925	-1.39970907040153	-1.83571534913846	0.0122079601539617
ENSMUSG00000064080.13	Fbln2	5.54887291007069	5.65000861898012	5.74634644731993	0
ENSMUSG00000055900.15	Tmem69	3.60706121162113	3.34558825662449	3.43903264732425	0.0474753751008492
ENSMUSG00000042379.9	Esm1	-0.762193793983694	-1.43202862049372	-0.729401120220811	0.20356533450576
ENSMUSG00000062270.15	Morf4l1	4.78195395843957	4.90815586318907	4.96481366990692	0
ENSMUSG00000051098.7	Mblac2	1.22894814274209	1.28326193288584	0.843112466208837	0.0179196426338759
ENSMUSG00000030120.15	Mlf2	5.43235903966415	5.26297516918038	5.41346003739377	0.0777939564991145
ENSMUSG00000035234.19	Abraxas1	1.8681344451897	1.9320449178323	1.64047371043158	0.0475687463095944
ENSMUSG00000038084.17	Opa1	3.22717821503966	3.11691711230753	2.92702552889258	0
ENSMUSG00000031402.13	Mpp1	5.20210427838909	5.00083060873872	5.15033803799366	0.0527618049668018
ENSMUSG00000005609.17	Ctr9	2.58109391550814	2.40102620761294	2.43670135788124	0.0115979760368645
ENSMUSG00000028073.16	Pear1	2.94984396501847	3.21825346298865	3.08420560933129	0.0626512904885742
ENSMUSG00000041119.13	Pde9a	0.445947631798631	0.454481529909382	0.885555968304811	0
ENSMUSG00000026213.16	Stk11ip	2.51542851699458	2.5627570953613	2.40401011989042	0.0229147178654634
ENSMUSG00000028221.4	Pip4p2	3.81798059393889	3.82129569826282	3.98200734037114	0
ENSMUSG00000045655.10	Fam216b	-0.832078293333135	-0.940889847460799	-1.67078184675918	0
ENSMUSG00000025024.8	Smndc1	3.81551310349871	3.88100749734925	3.70814057314414	0.0431229133757551
ENSMUSG00000026107.12	Nabp1	3.76034394708034	3.84448204777335	3.81424981719353	0.000882221484381248
ENSMUSG00000020612.17	Prkar1a	6.10845285427049	6.13169118909344	6.00211440095107	0.00837180575952184
ENSMUSG00000054499.10	Dedd2	1.75775828066234	1.76737302341526	1.81969407693034	0
ENSMUSG00000019558.15	Slc6a8	3.49771982665212	3.81113127705751	3.76143716712791	0.00801566489084264
ENSMUSG00000028223.9	Decr1	5.69180079280251	5.47170185446468	5.34502001558196	0
ENSMUSG00000024621.17	Csf1r	5.63694021042528	5.86472165687658	5.90399214005257	0
ENSMUSG00000020653.13	Klf11	2.6876176625423	2.94894269450957	2.58450457535202	0.21429782355666
ENSMUSG00000021340.14	Gpld1	1.17777793613547	0.873589601404847	0.895689420567455	0.0043850453957791
ENSMUSG00000040269.6	Mrps28	4.87400845517714	4.63305166175267	4.79776998735781	0.0475333785978347
