Geneid	Symbol	HFD_GElaS
ENSMUSG00000028475.10	Spaar	0.414684017566795
ENSMUSG00000008035.13	Mid1ip1	1.07579112518387
ENSMUSG00000042208.16	0610010F05Rik	0.26693972040998
ENSMUSG00000050668.11	Gpatch11	0.417301544269274
ENSMUSG00000031983.8	2310022B05Rik	0.48590722121847
ENSMUSG00000053470.14	Kdm3a	0.461281782246972
ENSMUSG00000011254.17	Thg1l	0.773248218916401
ENSMUSG00000004665.11	Cnn2	0.207779725827891
ENSMUSG00000020840.11	Blmh	0
ENSMUSG00000041548.5	Hspb8	1.77480541579724
ENSMUSG00000044916.11	1700029I15Rik	1.43591228701974
ENSMUSG00000020424.4	Castor1	0.63104726992957
ENSMUSG00000006418.18	Rnf114	0.103852710983581
ENSMUSG00000030082.15	Sec61a1	0.214481131022494
ENSMUSG00000055707.14	Klhl26	0.18276846570763
ENSMUSG00000070436.13	Serpinh1	0.609462536853899
ENSMUSG00000036136.10	Fam110c	0.879837147031292
ENSMUSG00000020653.13	Klf11	0.171444195262285
ENSMUSG00000001707.9	Eef1e1	0.843400292418621
ENSMUSG00000020864.14	Ankrd40	0.592641966941594
ENSMUSG00000049878.14	Rlf	0.329301362441714
ENSMUSG00000003378.10	Grik5	0.187849406283097
ENSMUSG00000037759.7	Ptger2	0.719594395120029
ENSMUSG00000029775.15	Klhdc10	0.175377259454064
ENSMUSG00000014245.9	Pigl	0.28166583459717
ENSMUSG00000029722.16	Agfg2	0.418482955454071
ENSMUSG00000022469.18	Rapgef3	0.570479674951979
ENSMUSG00000039842.16	Mcph1	0
ENSMUSG00000040560.11	Wdr7	0.292485705423652
ENSMUSG00000039886.9	Tmem120a	2.14052593060096
ENSMUSG00000066042.5	Med18	1.71485005096781
ENSMUSG00000023945.8	Slc5a7	1.53835284382826
ENSMUSG00000038175.11	Mylip	0.907566684804955
ENSMUSG00000046079.17	Lrrc8d	0.0467445808312879
ENSMUSG00000041653.6	Pnpla3	0.335238828577608
ENSMUSG00000033544.7	Angptl1	0.0165597022719858
ENSMUSG00000033863.3	Klf9	1.45367550257079
ENSMUSG00000002910.12	Arrdc2	3.10895993491812
ENSMUSG00000031808.8	Slc27a1	0.143300495769582
ENSMUSG00000048503.8	Tlcd5	0.852278883848602
ENSMUSG00000032280.17	Tle3	0.664183038266616
ENSMUSG00000079084.13	Ccdc82	0.1237444838032
ENSMUSG00000029575.18	Mmab	0.195027521522334
ENSMUSG00000056648.6	Hoxb8	0
ENSMUSG00000021495.11	Fam193b	0.120635977522301
ENSMUSG00000020088.11	Sar1a	0.0919178554485829
ENSMUSG00000044600.15	Smim7	0.376599207816931
ENSMUSG00000051596.16	Otop1	0.636220714356791
ENSMUSG00000070002.8	Ell	0.318049715914781
ENSMUSG00000050730.18	Arhgap42	0.626274581641159
ENSMUSG00000020029.7	Nudt4	0.640979968979939
ENSMUSG00000029833.18	Trim24	0
ENSMUSG00000028019.10	Pdgfc	0.10128872402952
ENSMUSG00000047409.14	Ctdspl	0.635675606601085
ENSMUSG00000029405.17	G3bp2	0.723424744160476
ENSMUSG00000043733.15	Ptpn11	0.374290820602258
ENSMUSG00000041560.13	Nop53	0.20305859849537
ENSMUSG00000003031.15	Cdkn1b	0.304852087944415
ENSMUSG00000021196.15	Pfkp	0.332894891148076
ENSMUSG00000030061.17	Uba3	0.253691088629385
ENSMUSG00000029408.14	Abcb9	0.359605765550228
ENSMUSG00000020349.5	Ppp2ca	0.436834247569166
ENSMUSG00000057315.15	Arhgap24	1.01533390232599
ENSMUSG00000036833.17	Pnpla7	0.627578716623569
ENSMUSG00000063954.8	H2ac19	0.218366324557974
ENSMUSG00000052373.15	Mpp3	0.618755338260075
ENSMUSG00000028961.16	Pgd	0.145027574270965
ENSMUSG00000000838.18	Fmr1	0
ENSMUSG00000034343.15	Ube2f	0.49515681110445
ENSMUSG00000030108.15	Slc6a13	2.07482019642869
ENSMUSG00000022579.11	Gpihbp1	0.671983577157817
ENSMUSG00000048756.12	Foxo3	1.5509178657823
ENSMUSG00000038683.17	Pak1ip1	1.17228849193946
ENSMUSG00000028469.16	Npr2	0.168789911803778
ENSMUSG00000026914.16	Psmd14	0.100223863380553
ENSMUSG00000020843.16	Timm22	0.232118757839735
ENSMUSG00000042429.9	Adora1	0.636824239164925
ENSMUSG00000022698.18	Naa50	1.25152612116544
ENSMUSG00000014959.13	Gorasp2	0.167965021869887
ENSMUSG00000027177.15	Hipk3	0.920621150953645
ENSMUSG00000038217.14	Tlcd2	0.0451699668134904
ENSMUSG00000056870.10	Gulp1	0
ENSMUSG00000051396.16	Gm45902	0.759647937658071
ENSMUSG00000026922.14	Agpat2	1.812240972612
ENSMUSG00000027313.4	Chac1	0.571431997928509
ENSMUSG00000032633.13	Flcn	0
ENSMUSG00000051379.13	Flrt3	0.717496175774851
ENSMUSG00000057561.11	Eif1a	1.15019011982298
ENSMUSG00000039988.15	Ankrd13c	0.435411480672314
ENSMUSG00000027774.17	Gfm1	0
ENSMUSG00000025151.17	Maged1	0
ENSMUSG00000042284.11	Itga1	0.208981483745593
ENSMUSG00000032609.13	Klhdc8b	0.185664768502071
ENSMUSG00000073802.6	Cdkn2b	0.242479639252701
ENSMUSG00000026858.19	Miga2	0.813283583827638
ENSMUSG00000027782.11	Kpna4	0.380880255529043
ENSMUSG00000031119.5	Gpc4	0
ENSMUSG00000042099.17	Kank3	0.502884868880708
ENSMUSG00000020963.16	Tshr	0.590257736701195
ENSMUSG00000073542.4	Cep76	0.0763203729035027
ENSMUSG00000038520.16	Tbc1d17	0.183318638753556
ENSMUSG00000028410.14	Dnaja1	0.497989249362735
ENSMUSG00000051177.17	Plcb1	0.0745200100522238
ENSMUSG00000042331.14	Specc1	0.724755550514487
ENSMUSG00000029207.17	Apbb2	0.347071498635769
ENSMUSG00000052928.10	Ctif	0.418454287541528
ENSMUSG00000020178.7	Adora2a	1.38163621866652
ENSMUSG00000074305.10	Peak1	0.135852623330466
ENSMUSG00000045414.8	Dipk2a	1.50965151716379
ENSMUSG00000057286.7	St6galnac2	0.329165785155042
ENSMUSG00000005610.18	Eif4g2	0.480317324748282
ENSMUSG00000037366.15	Pafah2	0
ENSMUSG00000018796.14	Acsl1	1.3551627344099
ENSMUSG00000037709.14	Fam13a	2.28762902225719
ENSMUSG00000033405.5	Nudt15	0.407289445057616
ENSMUSG00000027076.11	Timm10	0.996310091717693
ENSMUSG00000025269.17	Apex2	0.969069583544944
ENSMUSG00000032577.17	Mapkapk3	1.08622301554589
ENSMUSG00000035121.7	Neil2	0.412165718219118
ENSMUSG00000028042.16	Zbtb7b	0.946875772050954
ENSMUSG00000022241.7	Tars	0.407147622607512
ENSMUSG00000028426.11	Rad23b	0.217013816319667
ENSMUSG00000066043.14	Phactr4	0.40101456443615
ENSMUSG00000028261.14	Ndufaf4	1.79274129661414
ENSMUSG00000040842.18	Szrd1	0.208498279311108
ENSMUSG00000027808.9	Serp1	0.487230323672835
ENSMUSG00000019944.15	Rhobtb1	0.421794487447623
ENSMUSG00000028954.12	Nub1	0.324711135895306
ENSMUSG00000027166.15	Dnajc24	0.230835799149604
ENSMUSG00000028893.9	Sesn2	1.78895076389265
ENSMUSG00000018068.14	Ints2	0.553077934387625
ENSMUSG00000032459.10	Mrps22	0.341438996115381
ENSMUSG00000002343.12	Armc6	0.906151400650069
ENSMUSG00000059763.5	Taar2	0.170484391888299
ENSMUSG00000038235.5	F11r	0.203638511263614
ENSMUSG00000028559.18	Osbpl9	0.283783175510343
ENSMUSG00000070737.11	Tmem35b	0.334522133679911
ENSMUSG00000026034.18	Clk1	0.0938357869230556
ENSMUSG00000110344.2	Gm45716	0.538822255960771
ENSMUSG00000032425.16	Zfp949	0.259860171080975
ENSMUSG00000054555.12	Adam12	0.10991735026217
ENSMUSG00000030842.13	Lamtor1	0.0329646536534223
ENSMUSG00000028996.10	Rbp7	1.13946200400868
ENSMUSG00000071604.6	Fam189a2	0.425317436213626
ENSMUSG00000019373.12	Cops3	0.566612735667063
ENSMUSG00000028224.15	Nbn	0.853866723650747
ENSMUSG00000060950.13	Trmt61a	1.79716082919025
ENSMUSG00000021902.8	Phf7	0.125912526854643
ENSMUSG00000028672.14	Hmgcl	0.580679521274246
ENSMUSG00000022498.17	Txndc11	0.583384733662486
ENSMUSG00000029228.16	Lnx1	1.45788194739556
ENSMUSG00000039879.10	Heca	0.183186542386899
