Geneid	Symbol	HFD_GElaS
ENSMUSG00000028630.10	Dyrk2	0.12998868954673
ENSMUSG00000018983.10	E2f2	0
ENSMUSG00000051373.6	Plpp7	0.0650463642862964
ENSMUSG00000029640.18	Usp12	0.354854316711692
ENSMUSG00000063785.13	Utp14a	0.140839814444523
ENSMUSG00000048489.13	Depp1	2.65084225090833
ENSMUSG00000048003.13	Catsper4	0.222327683387454
ENSMUSG00000001910.6	Nacc1	0.0369648366947447
ENSMUSG00000033610.17	Pank1	0.540024640148797
ENSMUSG00000020653.13	Klf11	0.136996966022061
ENSMUSG00000015837.16	Sqstm1	0
ENSMUSG00000033685.14	Ucp2	1.25699271644609
ENSMUSG00000038481.14	Cdk19	0.529569293850132
ENSMUSG00000032245.13	Cln6	0.0871222311162616
ENSMUSG00000057193.9	Slc44a2	0.116364809073079
ENSMUSG00000033863.3	Klf9	0.248912348160936
ENSMUSG00000043557.17	Mdga1	0
ENSMUSG00000032035.17	Ets1	0.639541674789098
ENSMUSG00000033318.8	Gstt2	0
ENSMUSG00000009210.11	Prr29	0.0032744024391705
ENSMUSG00000052373.15	Mpp3	0.0284567275556155
ENSMUSG00000062867.14	Impdh2	0.0362141801305756
ENSMUSG00000074794.11	Arrdc3	1.24924845100671
ENSMUSG00000036181.3	H1f2	0.0650152353176361
ENSMUSG00000023055.11	Calcoco1	0.0823220142299458
ENSMUSG00000022817.16	Itgb5	0.120357114703131
ENSMUSG00000058655.10	Eif4b	0
ENSMUSG00000027852.15	Nras	0.175755363766923
ENSMUSG00000019518.12	Ap4m1	0.140005204712337
ENSMUSG00000028834.14	Trim63	2.40924002019704
ENSMUSG00000021068.18	Nin	0.334052834923577
ENSMUSG00000029131.15	Dnajb6	0
ENSMUSG00000052684.5	Jun	0.948084874301504
ENSMUSG00000048787.14	Dcun1d3	0.337240594655079
ENSMUSG00000037977.7	6430571L13Rik	1.01070618224196
ENSMUSG00000030089.16	Slc41a3	0
ENSMUSG00000033032.16	Afap1l1	0.286562002785921
ENSMUSG00000052155.6	Acvr2a	0.509621630626323
ENSMUSG00000021712.16	Trim23	0
ENSMUSG00000026858.19	Miga2	0
ENSMUSG00000073096.12	Lrrc61	0.163684838470393
ENSMUSG00000009633.4	G0s2	1.77463356417006
ENSMUSG00000048546.9	Tob2	1.37400169437475
ENSMUSG00000029512.12	Ulk1	0.156386224576843
ENSMUSG00000041096.14	Tspyl2	0.120900066949478
ENSMUSG00000029385.15	Ccng2	0.0717150954015558
ENSMUSG00000022357.3	Klhl38	2.0832153350346
ENSMUSG00000041895.16	Wipi1	0.166273872940309
ENSMUSG00000025162.19	Csnk1d	0
ENSMUSG00000045466.19	Zfp956	0.211034569107507
ENSMUSG00000029405.17	G3bp2	0.186028790067267
ENSMUSG00000030083.12	Abtb1	0.158634243719979
ENSMUSG00000052135.9	Foxo6	0.220416643376495
ENSMUSG00000021838.18	Samd4	0
ENSMUSG00000008429.9	Herpud2	0
ENSMUSG00000015971.6	Actr8	0.045959827444861
ENSMUSG00000020385.17	Clk4	0.0642621526210489
