Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000000573	FBXL22	0.876532046217021	0.00193985938645263
ENSMFAG00000001330	OSBPL7	0.82324901530205	0.0024046029199915
ENSMFAG00000030375	HBP1	-0.365527354064156	0.0024046029199915
ENSMFAG00000045831	ATG14	-0.395885638516559	0.0024046029199915
ENSMFAG00000032450	SLC26A11	0.47114579106026	0.0024046029199915
ENSMFAG00000032759	DYRK2	-0.665904392225398	0.0024046029199915
ENSMFAG00000057310	FAM107A	-0.991419262928542	0.0024046029199915
ENSMFAG00000002755	SLC16A12	-0.69050362513614	0.00193985938645263
ENSMFAG00000045406	FNBP4	0.408901992599222	0.00240614107835617
ENSMFAG00000031140	MCF2L	-0.612615474741233	0.00240614107835617
ENSMFAG00000035395	KLF9	-0.904798888339235	0.00241653479930378
ENSMFAG00000043261	ZFYVE19	0.399445813270849	0.00260177956582148
ENSMFAG00000007389	NPFF	0.60319135516283	0.0024046029199915
ENSMFAG00000001808	CHRD	0.463113226833165	0.00260177956582148
ENSMFAG00000041984	GTF3C4	-0.444120409516565	0.00260177956582148
ENSMFAG00000002373	""	0.394276962473773	0.00264021318133865
ENSMFAG00000029561	RBM48	-0.377122636693392	0.00274196457258339
ENSMFAG00000054332	FAM168B	-0.257140782773035	0.00274196457258339
ENSMFAG00000033615	""	-0.978875763349497	0.00274196457258339
ENSMFAG00000036166	FBXO32	-1.20449570315427	0.00284792729969295
ENSMFAG00000038998	TBX2	-0.480846563829125	0.00284997481845424
ENSMFAG00000042861	EFNA4	0.480563896187874	0.00284997481845424
ENSMFAG00000046351	""	0.587308830319706	0.00284997481845424
ENSMFAG00000000712	TSEN54	0.519891589124167	0.00284997481845424
ENSMFAG00000033990	COL1A1	2.64798516396579	0.00284997481845424
ENSMFAG00000060172	""	0.672784845093933	0.00273869020187422
ENSMFAG00000045399	NXF1	0.319368267616032	0.00284997481845424
ENSMFAG00000003702	COL3A1	2.46629830757431	0.00284997481845424
ENSMFAG00000033624	PEA15	0.4638521022558	0.00284997481845424
ENSMFAG00000045862	""	-0.583985113096466	0.00274196457258339
ENSMFAG00000045323	YEATS2	-0.461524970804538	0.00284997481845424
ENSMFAG00000039303	CDK10	0.382218264738503	0.00286437906030719
ENSMFAG00000006273	SPRY1	-0.413393040287704	0.00284997481845424
ENSMFAG00000002293	PAN2	0.424404207287296	0.00284997481845424
ENSMFAG00000034083	""	0.449605973384746	0.00297935992509032
ENSMFAG00000003010	CDK8	0.470755529367735	0.00297935992509032
ENSMFAG00000035880	WBP11	-0.265054430213364	0.00294740630744905
ENSMFAG00000001823	SEC14L1	-0.367253035335749	0.00297935992509032
ENSMFAG00000041125	FOXK1	-0.473904572609416	0.0030352631277009
