Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean
ENSMFAG00000008985	BIRC6	2.520681681622	2.56576208419201	2.31498204026908
ENSMFAG00000036863	WAPL	3.6234457422008	3.64696195810025	3.48593731461531
ENSMFAG00000050733	HES1	4.32115131832706	4.33729630284677	4.63777167287841
ENSMFAG00000001462	CPSF4	4.04089531176813	4.06705404868722	4.11333410425985
ENSMFAG00000045499	TTC31	2.57048512062502	2.54751296599657	2.97861241404279
ENSMFAG00000036506	LARP7	3.59461575651812	3.62040968745147	3.56100062090749
ENSMFAG00000043382	ITGA3	2.06470548034588	2.08035794543974	1.99081484535813
ENSMFAG00000003018	ARHGEF7	4.09690100822201	4.12087003344646	3.96741368444003
ENSMFAG00000041362	ATG5	2.49873501357149	2.47156262321262	2.48952235503479
ENSMFAG00000042142	RNPS1	5.24349825089676	5.22969190980659	5.1623347075033
ENSMFAG00000045967	CHPF2	2.38228240192782	2.34359947507326	2.66271717861283
ENSMFAG00000001203	IRF9	2.50256611497627	2.56147921813352	2.53476737180892
ENSMFAG00000056266	GPAT3	3.71585861749521	3.78887546507167	3.5836026894662
ENSMFAG00000037941	SLC8B1	2.52774801084247	2.56199700403306	2.70636300801618
ENSMFAG00000044996	CETN2	3.97844394357878	3.94342154411003	4.06074839405546
ENSMFAG00000038369	PPP2CB	5.11083003132527	5.14276837346667	5.13128613387057
ENSMFAG00000044256	COX15	2.79393209621741	2.8188522890112	2.56460369720267
ENSMFAG00000035742	NELFA	2.99587343435568	2.99152984610309	2.94493975493898
ENSMFAG00000002654	BEND7	3.40263162818623	3.37123395400605	3.09444357154185
ENSMFAG00000051981	FAM20B	2.66272405469913	2.69536337605736	2.55154649989824
ENSMFAG00000031753	TRPM7	2.97292046811068	3.0053043110059	3.1106914972588
ENSMFAG00000002308	LZTR1	3.31732042169822	3.27948864241193	3.5171699069254
ENSMFAG00000042067	UBE2E3	4.77730028867164	4.74819620385911	4.84516040806116
ENSMFAG00000025692	RERGL	3.48149401924359	3.54652565145555	3.18612938268856
ENSMFAG00000065061	ZBTB18	5.02437541883478	5.00171034513953	4.52543559384708
ENSMFAG00000040271	VPS28	4.60402353394542	4.58275259170169	4.74168155211281
ENSMFAG00000041716	FAM160B2	2.80225591076968	2.78258757470934	2.95690180163295
ENSMFAG00000039128	AHCYL2	3.7995797998913	3.73296878234136	3.45866492792256
ENSMFAG00000001517	ALKBH5	5.30986880714361	5.30266280475534	4.76001803517574
ENSMFAG00000026335	MBD1	3.02121783494239	3.00095428624992	2.8629513018013
ENSMFAG00000045665	PRKAR2A	3.36315816338532	3.35922574284739	2.69043656474479
ENSMFAG00000002747	""	3.9140345723234	3.95491387501707	3.62976483081584
ENSMFAG00000004585	P3H4	2.64233077098437	2.62109733114991	3.33936586213542
ENSMFAG00000032102	HACD3	2.77656461849115	2.7570613648306	2.86360150958373
ENSMFAG00000021083	ATRAID	4.11680359756767	4.11013739423344	4.26702205691479
ENSMFAG00000004741	""	5.3410012065449	5.37921706299876	5.6708178501818
ENSMFAG00000042488	DIAPH1	3.47837081499293	3.43327147377065	3.59961102949217
ENSMFAG00000008415	ZBTB16	4.78930349502756	4.9033575519968	4.0257571322077
ENSMFAG00000039266	VEZT	4.23326460180281	4.19751755046613	4.12915179594841
ENSMFAG00000031721	KDM2A	4.08822483768515	4.08605875859536	4.01273056289478
ENSMFAG00000042177	""	3.50344269256954	3.46993300799373	3.85685271442292
ENSMFAG00000043412	""	6.81185973001486	6.74514244457522	7.1571639841976
ENSMFAG00000039022	CCND3	2.50776028645716	2.54278868226628	2.63727384700904
ENSMFAG00000030857	PDPK1	3.07101281519838	3.12587785087789	2.64291927297728
ENSMFAG00000000532	NR1H2	4.65466235458212	4.65886204949157	4.56414431317659
ENSMFAG00000038764	TIMP1	4.98621222274671	5.11472375676663	5.93570803223198
ENSMFAG00000038250	E4F1	2.76252891073728	2.73925951851191	2.95847106593982
